SimulationId,cohesion_degree,average_speed,average_direction
1.0_0.2_3.4_0.2_1,"[0.8634992569298361,0.8528326248002738,0.850872243992183,0.8537313067867793,0.8536917204769565,0.851654405206165,0.84792860798272,0.8427785860757637,0.8367728025685794,0.8302674023976795,0.8235129378937377,0.8166207917316458,0.809774845040162,0.8021958824986528,0.7934629432615518,0.7854617243189017,0.7780707081233507,0.7710959806939841,0.7643324551733466,0.7575759296749042,0.7506124480208525,0.7465223181183881,0.7444818904379806,0.7422793708099014,0.7370317518455354,0.7280512514330405,0.7276222359728048]","[0.9392884322722176,0.9561316702252427,0.9342503900166184,0.9319837700166453,0.9366038195091589,0.9304895284095505,0.9347043222591942,0.9293779080863721,0.932648079519582,0.9296992038440166,0.9288607254880618,0.9334305694855982,0.9334124626626961,0.9428371035335026,0.9444815900424363,0.9433374106148789,0.942525762345201,0.9437092415010385,0.9406086833517242,0.9419764393322098,0.9382015969996071,0.9413917573110431,0.9288905982233091,0.9195471752830762,0.9228642139791678,0.920922628919161,0.9395827775636919]","[0.937595369365996,0.9552787648672599,0.9340513419691674,0.9318147179901539,0.9364374558605383,0.9302758765055608,0.9345085324082175,0.9291051603000894,0.9324054945458985,0.9295157570767736,0.9286776814267915,0.9332413904353074,0.9332148975048129,0.9427363551202893,0.9444056415665053,0.9432759388871613,0.9424703716788788,0.9436510583750054,0.9405382558605441,0.9418807367214007,0.9380649169211353,0.9412470095884166,0.9286599572931857,0.9192031936635964,0.9221899233350125,0.9198938038232312,0.9394769345400263]"
1.0_0.2_3.4_0.2_2,"[0.8525793219914042,0.8452379605360493,0.847464119284981,0.8483202868748434,0.8488814840458601,0.8490964328813474,0.8490358614914042,0.8501088260057074,0.8517034301049307,0.8520912775901648,0.8515426994148343,0.8494893361788558,0.8469550569023585,0.843256701621506,0.8385371922119755,0.833447499986477,0.827783724356074,0.8208981445640047,0.8131561336423787,0.8042021736625942,0.7936363154398581,0.7810107928670004,0.7662816727053937,0.7561423317519891,0.7553600243081222]","[0.9995572876178436,1.020602354376371,1.0173172058313005,1.0172037678336388,1.0197958332580033,1.0204833787993501,1.0177372988296245,1.0142610099232647,1.0096714064790837,1.0105761546692937,1.0089379148929083,1.0080570457494267,1.00887083963576,1.0106848692062562,1.0097531065093677,1.015965452198082,1.012439881755042,1.0142993013674053,1.01035078526396,1.0100034868519385,1.0092442698841573,0.996982364429646,0.9896017161949067,0.9846370087399869,0.9770760446606228]","[0.9993150184726839,1.0203523166815722,1.0171660350310905,1.0171370609393597,1.0197465625605413,1.0204314477107337,1.0177147417401937,1.0142446719057552,1.0096627728178222,1.010571197791253,1.008928374044323,1.0080459015483627,1.0088571867966567,1.0106576860579826,1.0097228982785655,1.01593889179652,1.0123977110045272,1.0142427222007964,1.0102353042294427,1.0098687073548474,1.00904295249017,0.9967233520426978,0.989439392058747,0.9843532815130026,0.9766130147808132]"
1.0_0.2_3.4_0.2_3,"[1.0606084635700295,1.0168586731471903,0.9761511734996878,0.9406467116843065,0.928072484065063,0.9268556474597822,0.926228361391236,0.926148052158943,0.9265062455844681,0.9270775162568977,0.9278930152492055,0.9288123398466508,0.929534364205727,0.9296472903959809,0.9290622654285986,0.9276263481585321,0.9257668844249738,0.9228362688505652,0.9201967744334826,0.9190876293572687,0.9175988998069037,0.915475994434529,0.911859549100605,0.9026159901915087,0.884430688283601,0.8478739160331248]","[1.0078022935959547,1.0079076695310165,1.0090783769076124,1.0027252178044703,0.9876569387575262,0.9840158781002015,0.9832629741969986,0.9843707763697497,0.9799330417466842,0.9799935895356638,0.9794349556791064,0.978547060543431,0.9784019126812352,0.9782960016141463,0.9782104436976755,0.9781390596051279,0.9779863473798599,0.9778357741206261,0.9774727810540126,0.9769600751669817,0.976148410596535,0.9747474457261333,0.9724502839768295,0.9684535249113009,0.9608243540667218,0.9434928436510366]","[1.0064336672968097,1.006688536704179,1.0079629538120467,1.0018002321600996,0.9873256879422502,0.9837559141720656,0.9830023398018003,0.9842127708301596,0.979751747132888,0.9798234425938709,0.9792686932106452,0.9783741521436689,0.9782187975671955,0.9781159212368076,0.9780275554944399,0.9779307894743705,0.9778059447302508,0.9776189178554463,0.9773289016839914,0.97683473220231,0.9760258578887,0.9746859485157653,0.9723554166725541,0.9680984933862503,0.9595961103904966,0.9378625105636683]"
1.0_0.2_3.4_0.2_4,"[0.923401442771316,0.92715835204968,0.9317713197800491,0.9364432754849432,0.9422829639766213,0.9472006200180775,0.950992394392643,0.9519202425401712,0.9468367714232407,0.9361073503028502,0.9242643459188761,0.9274446813919351,0.9284253818084637,0.9242044968697112,0.9177770643579888,0.9093933018520054,0.899451308543026,0.8898149390562657,0.8759902061505216,0.8613102132982033,0.8467387696421053,0.8303094994982877,0.8139077861497375,0.8117476948253178]","[1.0107870586799403,1.0126462165925703,1.0108527608913498,1.01218258590393,1.0119923508723758,1.0112903988404434,1.0103969170817926,1.009225026552812,1.008003333568191,0.9980232307662711,0.9955381853169838,0.9981968380432988,0.993374229432592,0.9913624665051737,0.9866329184359623,0.9844033422930163,0.9831444004292208,0.9778521499964712,0.9754987160613274,0.9857869269378803,0.9826771677503116,0.9865435433973292,0.9847670218267047,0.9772739319024637]","[1.0106995479754284,1.0125832550517269,1.0107495542029228,1.0120922664280692,1.0118764466208419,1.0111446683828125,1.0101374691826066,1.0087911789473338,1.0070569703096446,0.996863438410878,0.9941807614432323,0.9980234732690689,0.9931295000242941,0.9910898151660722,0.9863396016793201,0.9841097205549307,0.9828524050791064,0.977661710218284,0.9752640357910155,0.9856511035407779,0.9825839672765546,0.9863367231265271,0.9841609169308079,0.976509565326272]"
1.0_0.2_3.4_0.2_5,"[0.9899304171500107,0.9851341328119485,0.9851610209536836,0.9844293061112599,0.9838818752870804,0.9832914927698148,0.9827629807250216,0.9819390711029574,0.9810892682816099,0.979833447241087,0.9782776540405449,0.9758614446314493,0.9731394758412277,0.9697320302111034,0.9671662664924682,0.9639648642699755,0.9599817803974819,0.9552322510191611,0.9502149955780415,0.9443832909677321,0.937278471914034,0.9286965554390896,0.9134564345743637,0.8880124283104928,0.8451448454027092]","[0.9714296302953722,0.9929645012626094,0.9971499390232512,1.0022730477659518,0.9972265672992137,0.9962695942495703,0.9984504786756709,0.9971442327427886,1.0000870180335195,0.9973435222002566,1.0028697609059156,1.0015169016019811,1.0028041763714075,1.0010767148465514,0.9960498441459094,0.9962787858142041,0.9968129768252105,0.9971872035066196,1.0041415905968176,0.9936703470050109,0.9931259234734602,0.9921589035291756,0.9962913755676849,0.9977767289836237,0.9630007288698785]","[0.9711925583619038,0.9929546692301179,0.9971293316861045,1.0022535084011641,0.9972242445291908,0.9962598149905165,0.9984429069189965,0.9971401183661026,1.000077611249688,0.9973340487617104,1.0028540538755706,1.0014981512116068,1.0027806972251807,1.0010472676987507,0.996032946347383,0.9962302603852516,0.9967701740436856,0.9971368347738272,1.0041158412658857,0.9935754994364185,0.993104074118919,0.9921245756054249,0.9959320203417621,0.9966209440283617,0.9584761488812924]"
1.0_0.2_3.4_0.2_6,"[0.8660195496897916,0.8670243266795734,0.8686100901459914,0.8700406306726298,0.8717609224184496,0.8730333329100116,0.8741080098363736,0.8748349473136734,0.8755672903944812,0.8760185856772553,0.8762863877610148,0.8765240092010846,0.8764813766561069,0.8763155486702632,0.8760696290200025,0.8755476402237719,0.8747841554058675,0.8735599733135546,0.8720909050372616,0.8700552940161042,0.86739468613556,0.8648073622809292,0.8615035368618029,0.8568038024883843,0.8496286017062806]","[0.9923205201314776,0.9863806528527682,0.975089221362744,0.9787149693706777,0.9778572694243632,0.9760559529088253,0.9772552692892081,0.9750687577271574,0.9743875683419772,0.9775473219133849,0.9767345939924791,0.977571848801886,0.9740992709883292,0.97452269504227,0.9776918201472021,0.974150047559619,0.9740330949567768,0.9762197766789723,0.9748652874877815,0.9749161686518586,0.97429930936369,0.978120028980608,0.9790033666804228,0.9827388310841397,0.981687246128184]","[0.992233219528115,0.9863607350308439,0.9750837737720945,0.9786977568627959,0.9778411080477155,0.9760504278975601,0.977237936451438,0.9750614338282864,0.9743786638594953,0.9775034585087746,0.9766923076665254,0.9775255562655663,0.9740723202967717,0.9744928418794409,0.9776223627097942,0.9741119732010629,0.9739880382847745,0.9761497494736914,0.9748030319888573,0.9748501327813848,0.9742285175725975,0.978077682509251,0.9789448348109889,0.9826720918138809,0.9814704105919413]"
1.0_0.2_3.4_0.2_7,"[0.8593611864314504,0.8422919259972675,0.8305714988342839,0.8290960297216818,0.8270453978994626,0.824434774519847,0.821898113150366,0.8187005455075673,0.8157166254730535,0.8139289846842104,0.8151199040910071,0.8155116874673373,0.8146674889388004,0.8123624498197635,0.80934085073049,0.8054116885701803,0.7999371463124607,0.793748030671575,0.7864339929483588,0.7780191355372306,0.7684263637250557,0.7575377132957302,0.7447619037041144,0.7452884746022489,0.7439872439676236]","[1.000146683941956,0.9992530849987772,0.9883602125485259,0.985348993717295,0.9890607917629178,0.9879192071662217,0.9867649655935227,0.9854018443737551,0.9818088456021391,1.001902363902205,0.9971888085814613,1.0012573250639265,1.001753365801943,1.002491085717706,0.9987451881755238,0.9997966000959343,1.002489424865296,1.0005112047088955,1.0011243620908246,0.9993089077378869,1.0028837057097946,1.0005334598115312,0.999303431577746,0.9918488556704235,0.9884098620882833]","[0.9998068413988119,0.9989748988798888,0.9880870973149953,0.9850970641524299,0.9888148751645063,0.9876727300422957,0.9865150403412078,0.985180423548563,0.9815968777856461,1.0017594174207973,0.9970917428625609,1.001185638738552,1.0016961550433208,1.0024454753877288,0.9987042022406982,0.9997532784222597,1.0024423683568284,1.0004545671249412,1.0010555664433334,0.999222537247415,1.0027730449693222,1.0003903675959573,0.9992815343815098,0.991817791293917,0.9883901613473647]"
1.0_0.2_3.4_0.2_8,"[0.9787171039879539,0.9803584579788268,0.9818182368623847,0.9825975398980547,0.9834390200288008,0.9838934019583051,0.9840268838446675,0.9841209868060279,0.9842480195481614,0.9839570602831205,0.9837601159639406,0.9828641876865685,0.9823574250431496,0.9817298496952385,0.9805791983766046,0.9801319726326403,0.9798036280576015,0.979199561279277,0.9776412606355438,0.9759576120677285,0.9727510573917032,0.9686803557990056,0.961738616762766,0.9477294029943508,0.9196474995434221]","[1.0108241910967801,1.0041400351804552,1.0062332132872402,1.0031445298143775,1.0071960960881452,1.0015369092292916,1.0027764079562926,1.0010488682382441,1.00156271894683,0.9966226152582371,0.9971594818692234,0.9998685157053268,0.9988125964562753,0.9987784446820955,0.9948935654438782,0.9915929090305742,0.9962724171744527,0.9956432933700233,0.9965680033054457,0.9904184757444293,0.9915639214349479,0.9887037877244953,0.9807013266331984,0.982228519566757,0.9648774911908228]","[1.010787739432389,1.0041354387747232,1.0062241501379778,1.0031437220614225,1.0071855052634293,1.0015360305161294,1.0027756598170774,1.001047154078768,1.00155180612153,0.9966102769182902,0.9971515601903456,0.999859513930559,0.998802280571565,0.9987702966726177,0.9948741189543913,0.9915900456175986,0.9962363332425381,0.9956136644844508,0.9965042247577122,0.9903937441281656,0.9914899250337474,0.9886877700408196,0.980615602583066,0.9816286659786131,0.962648816729328]"
1.0_0.2_3.4_0.2_9,"[0.9650217662948728,0.9673944078319234,0.9689064705577508,0.9694771630490411,0.969405355571356,0.9690729038870591,0.9681547956315748,0.9669564222457161,0.9642565960325984,0.9606112441892767,0.9567411375035498,0.9527189759396142,0.9481050263743668,0.9429917042329616,0.9381134501635597,0.9332218852491125,0.9275265588062626,0.9224670845517753,0.9165354334432316,0.9085989237416205,0.8993258243220126,0.8875565116415884,0.8701400962233381,0.8423969117847734,0.7991036209073248]","[0.9965484504265141,0.9968856775434416,0.9982563226094088,0.9972412165355783,0.9969396315363455,0.9986497070370131,0.9962773941681413,0.9976999591313065,0.9927719959072172,0.9975436143018721,0.995930411541078,0.9940531161877557,0.9925784491141414,0.9967541180755324,0.9932351583257344,0.9871675242330183,0.9911934928957914,0.9955513173940916,0.988278254044963,0.9875297722724274,0.9841653442045798,0.9822940309967461,0.981112327409159,0.9794731555517546,0.9676484581833174]","[0.9964277773788864,0.9967893972441457,0.9981913541895294,0.9971820933220735,0.9968914024604204,0.9986186469674595,0.996243931501981,0.9976748024680446,0.9927315667381635,0.9975190094839597,0.9959028562548463,0.9940190991016981,0.9925396910408721,0.9967151379835981,0.9932065755704254,0.9871467766027184,0.991144741186981,0.9955386951788245,0.9882565916291509,0.9875030802720463,0.9841231191100543,0.9821909083478421,0.980785563768647,0.9780787528199628,0.9625416218043039]"
1.0_0.2_3.4_0.2_10,"[0.899122321609856,0.899732798914412,0.8997035999373544,0.8997213624712904,0.8989014255692568,0.8977964234110504,0.8962790998375484,0.8944111229859797,0.8921305722527089,0.8896043927271116,0.8866995646438974,0.8833795468134038,0.8791198672438513,0.8737772465162585,0.867682172377047,0.8606597970174996,0.8526543197265074,0.8438885364381957,0.8337084948307965,0.8220658684164177,0.8085500419584393,0.7931790466373118,0.7770005136226045,0.771355396472365]","[1.005063066235842,1.0057102559205309,1.0026719028489683,1.0077354854293479,1.0040855689940442,1.005683348271137,1.0070365613485455,1.0080182405387643,1.0114225189176762,1.0059015155463065,1.0088936482638693,1.0110966205620409,1.006460428263497,1.0087658251370193,1.0077193759843242,1.0062678298064596,1.0037452462072052,1.0037476864079466,0.9991361416400291,0.9953664080559254,0.9920956984823592,0.9889850714581828,0.9856635381021841,0.9794881667478073]","[1.005014035153561,1.0056600981715509,1.0026015070132783,1.0076747896600806,1.0040050074851459,1.0055757719068559,1.0069227137186394,1.0078806988365216,1.011352620099777,1.0057652285018177,1.0088181273722006,1.0109338806055157,1.006302969242553,1.008694410282991,1.0075734397841534,1.0061361393248562,1.003700981550828,1.0036835931093675,0.9991143086313701,0.9953193304305279,0.9918345516510051,0.9887185928175876,0.985175090650822,0.9786456013231462]"
