SimulationId,cohesion_degree,average_speed,average_direction
1.0_0.2_1.0_0.6_1,"[1.003154695367659,0.9859644732700372,0.967580232522807,0.9537625825362521,0.9634345445620001,0.9742517447875507,0.9820625888779537,0.988749754506313,0.9940505287759066,0.9979954574683964,0.9998015208540957,0.9997802231170406,0.9997957438076406,0.9995948494486192,0.9993821974141521,0.9979927638560366,0.9944986591334275,0.9884354560468481,0.9800087997036796,0.9686494428605785,0.954142949463183,0.9366563997488835,0.9150733978930973,0.8890045136657578,0.8571906440889685,0.8181546369932159,0.7692631696019501]","[0.936324111701639,0.950030826722672,0.9587930602684437,0.9402968759855589,0.9351779014894817,0.9417999469189242,0.9470165583544401,0.9467281720782259,0.9485515734551903,0.9486500349308705,0.9469708809503758,0.9492352795004411,0.9459561730126753,0.948892853904659,0.9460902291086428,0.950229662573948,0.9536668544322466,0.952329687651745,0.950377013355945,0.9553239738886535,0.9563929979235415,0.960911544660208,0.9619763726475979,0.9622542304341353,0.9581442696450639,0.9462644394191388,0.9351077342976495]","[0.9350453023984712,0.948723868584544,0.9575871482089524,0.9396860686052804,0.9348737888557314,0.9415395317656019,0.9468032442090463,0.9465487391997494,0.9484198637394244,0.9485338803012654,0.9468877346719129,0.9491649996652929,0.9458968096062984,0.9488419944618359,0.9460445524490448,0.9501793553739082,0.9536006516246631,0.9522383993487696,0.9502437202700977,0.9551246464002402,0.9561032421685027,0.9604929107941372,0.961373654629687,0.961376702564085,0.9568369637275436,0.9442311282623456,0.9337132993642262]"
1.0_0.2_1.0_0.6_2,"[1.0553426634266725,1.0599648175750631,1.0631960404157703,1.0651025627122825,1.0657731507515058,1.0593678924873882,1.0501225583459661,1.0413464730438726,1.0324619264901906,1.0240913426901366,1.0217974398914194,1.0215379317530333,1.0205349742030552,1.017277911540285,1.0143618505415046,1.011896484302951,1.009377614961992,1.0062041344961434,1.0015974912621375,0.9942181144766146,0.9835080856521686,0.9728264756174348,0.9662953219869379,0.9571040321797797,0.9361165189065276]","[0.9968419931524561,0.9969687943497418,0.9970349994346356,0.9970551655973785,0.9970396960128836,0.9906373630498779,0.9912679186859328,0.9907345003221857,0.9903169090762944,0.9893898300068733,0.9997387896256462,1.0003555504791788,0.9990312088402371,1.0060005228032576,1.0015724495185636,1.0048763055646395,1.0083427722288714,1.0019693630541326,1.0056576076273318,0.9995951622345443,0.9986793671767018,0.995756699880198,0.986550619996644,0.9811202698541759,0.9709504951277311]","[0.9962838407134035,0.9965040101265916,0.996650904372569,0.9967393482425952,0.9967812804826419,0.9905291643945476,0.991177117123838,0.9906616048787742,0.9902599878810163,0.9893430148129938,0.9997158540013253,1.0003450950365824,0.9990269199654691,1.005972120001275,1.001559931722637,1.0048677061786555,1.008323726111493,1.0019332098774307,1.0055773354105013,0.9994167356565102,0.998362554312218,0.9953787999302631,0.9863073787336437,0.9806795919175767,0.968263711942431]"
1.0_0.2_1.0_0.6_3,"[1.1519934594958083,1.123131107215295,1.0971889096212026,1.0743281380505258,1.0547702155167333,1.038102380016739,1.0240976922495753,1.0123678062628867,1.0024169918127885,0.9938537897485282,0.9860498624505029,0.9864719210711934,0.9890023830698946,0.990944970543482,0.9925557430953251,0.9970843087818407,1.0000042091031325,1.0001756310518795,1.0015223335418981,1.0030665760062187,1.005085070703754,1.0064042602695564,1.0064142489687262,1.001961243830518,0.9716690211837615]","[1.011768242796321,1.0142455240895136,1.0146950937698507,1.0109809262321872,1.0127621115823315,1.0126019100453219,1.0140140423322648,1.0140026615780227,1.0127023913783024,1.012966811333021,1.0140192539694979,1.0044868192375496,1.0029680917154513,1.000720145632826,1.003938230203182,1.0150292940887302,1.0111636661447079,1.0242486056343147,1.026915175540815,1.027997970102449,1.0286700403621558,1.0143596073847025,1.0136780937141336,1.0118411368825453,0.9817770960034078]","[1.0107145338196983,1.0132994206955508,1.0138379287026202,1.010163966065725,1.0120374815726012,1.0119408820018962,1.0134266360875968,1.0134659464333584,1.0121979889326709,1.0125095896474763,1.0136166968267593,1.004255607455796,1.0028400532632744,1.0006210162677296,1.0038334576401495,1.014962364484094,1.0111319745119416,1.0242088163895338,1.0268893582224268,1.027959214141006,1.0286581167831668,1.0143225171629202,1.0136656382958007,1.0110920426917647,0.975419139506937]"
1.0_0.2_1.0_0.6_4,"[0.9745346423169048,0.9719900729240609,0.9686156790636884,0.962393290271053,0.9544699373067562,0.95482034611683,0.9623609966465042,0.9701660405611204,0.9845389878970219,0.9997329737813675,1.0005004952219754,0.9999854545344725,0.9999325192972677,1.000160188034404,0.9999981642271263,1.000045237869739,0.9999582665702552,0.9991792213024964,0.9947959259944172,0.9862867999875253,0.9801321609648078,0.9705555158721443,0.9608914509146355,0.9429960067877488]","[0.990743208418442,0.9890781246043877,0.9871999775018295,0.9853718781508874,0.9831117404940817,0.9766338673115533,0.9724920291300521,0.9705726041614035,0.9740609449233313,0.9727898987872576,0.9946830505252104,0.9917107347219943,0.9924859777643199,0.9951744348820974,0.9964911072668325,0.988354728324857,0.9917406602380913,0.9940515872301623,0.986630923793362,0.9912899890747447,0.9836957735533957,0.9849315595817572,0.9827152505218122,0.9738447495730596]","[0.9903178076760379,0.9885867425462037,0.9866750687746234,0.9845888837945788,0.9823596962699999,0.9760039115342429,0.97190249983612,0.9700708104332552,0.9740120418638707,0.9727383161207082,0.9946027895973021,0.9916770438829163,0.9924738911398509,0.9951449803523987,0.9964878160682761,0.9883455740831214,0.9917166941294392,0.9940063286806202,0.9864997802883335,0.9910244326119004,0.9834261316925635,0.9845810373057174,0.9821384163775162,0.9716022861951026]"
1.0_0.2_1.0_0.6_5,"[1.0883315659002428,1.0628751612916243,1.0390272110202652,1.0173953129941733,1.0097972232506431,1.0045102011200695,1.0003261164023618,1.000225949246057,1.0000906138066448,0.99991780696554,1.0002107065939343,1.0000750707899595,1.000151019657983,0.9999916738084402,1.0000849305055937,1.0004233376440865,1.0011359533103175,1.0022090524590763,1.0034903178673504,1.0053289015525246,1.0078107888507843,1.0096243485962093,1.0092700721027028,1.0034259801791001,0.9838268765647056]","[1.0029777136927842,0.9987140291749942,0.9978822807953683,0.998064561234702,0.9853260069782116,0.9866364995058182,0.9969397578772855,0.9868034780753162,0.9936240625572187,0.9889979545779891,0.9899358763942916,0.9900406831364378,0.9827062080072668,0.9883520478089018,0.9778103412114323,0.9772440397804192,0.9702837552771152,0.9650199251576399,0.9695200596700814,0.9680781531516277,0.9650764160932834,0.9633829852133245,0.960727704497329,0.9722964912161717,0.958482032156616]","[1.0025299592255823,0.9983415336678614,0.9975818961194867,0.9977771668141513,0.9852426751813979,0.9865638827013881,0.9969084391334192,0.9868001879255605,0.9936133273421829,0.9889829721656801,0.9899201507208685,0.9900324991190566,0.9826967488454418,0.9883505881319744,0.9777976790684876,0.9772169154219614,0.9702642505099258,0.9649830664022714,0.9694893054404476,0.9680308014937421,0.9650018790571273,0.9632549759865578,0.9604202367645728,0.9714826620241295,0.9550014458378465]"
1.0_0.2_1.0_0.6_6,"[0.9487485801660185,0.9382146556590346,0.930793600714868,0.9261089680017007,0.925800269394353,0.9303853171880156,0.9356937828323499,0.9411155420017251,0.946354176747761,0.9516491855409785,0.9564024234791008,0.9608187391600924,0.9645723562844618,0.9687578048783732,0.9744172747825417,0.9790253434680524,0.9828082033619313,0.98507326019177,0.9863783391686481,0.9874349519199032,0.9884055975997534,0.9862733714394774,0.981422144912151,0.9725230799916855,0.955007598481231]","[1.0016711322364962,1.0015195083175836,1.0014763093592165,1.0014566312194668,0.9980217436023631,0.9952538286522066,0.9979445324710183,0.9959463086773107,0.9940892739984072,0.9963224224807836,0.9957020167639443,0.9967821520758824,0.9968595060119079,0.9950463179335683,0.99130534694517,0.9889461013273083,0.9853701089025406,0.9836612457359946,0.983568408632682,0.9814288082515373,0.9808523833999393,0.9788328526651024,0.9831594525494345,0.9749655369750341,0.9730512082490745]","[1.001411574771343,1.001310592373181,1.0012574831928522,1.001263473522047,0.9978473046303383,0.9950535370760879,0.9977233190744592,0.9957049594750235,0.9938160960943361,0.9960503698288213,0.9954237793062014,0.996514933718037,0.9966143155501941,0.9948577925935923,0.9911584814530665,0.988850036592452,0.9853330318812339,0.9836435759353606,0.9835526764204512,0.9814081228632946,0.9807655905276141,0.9786396117323668,0.9827111127069199,0.9740925298193426,0.9699191814907238]"
1.0_0.2_1.0_0.6_7,"[1.0650918499646684,1.0547284482117247,1.0459587500645295,1.0391300690808447,1.0336552024672425,1.029806980947885,1.0265834553579356,1.0242450564515133,1.0222888767065181,1.0202483280022254,1.0181995126429204,1.0153238954343649,1.0112228711528444,1.0058490004831082,0.9991706493358561,0.9911447313613002,0.9817089541064654,0.9707710844007396,0.9581943233434329,0.9437766687086208,0.9272197854779075,0.9080784320506803,0.8856719882357746,0.8589167538943553,0.8259473232488614]","[0.9993383790418756,0.9979084329377145,0.9966900172165905,0.9960361889090216,0.9958776729617951,0.9957056556057486,0.9951790300396385,0.9944436184134684,0.9942509248247813,0.9941590375917644,0.9940110017360274,0.9939047744141857,0.9937799509632258,0.993607143138089,0.9933724186304823,0.9930611538763998,0.9926566852116332,0.9921384444406345,0.9914792853688974,0.9906415254922228,0.9895706736258312,0.9881845670375156,0.9863522652969395,0.9838461117001909,0.9802651490155165]","[0.998982368480841,0.9975709447951425,0.9963560975144177,0.9957144998597697,0.9955778277768463,0.9954171175817662,0.9949024519905089,0.9941761178467942,0.9940044480108213,0.9939387057900932,0.9938186072579009,0.9937420710150745,0.9936462055115283,0.9934999239855008,0.9932869757838261,0.9929897879258652,0.9925880112139729,0.9920562704045555,0.9913606800462714,0.9904533650136533,0.9892633362494635,0.9876800008965241,0.9855199613961184,0.9824495356218211,0.9778196265166624]"
1.0_0.2_1.0_0.6_8,"[1.0825560029701418,1.0629677903721761,1.0469991786450898,1.0355403237426,1.0250754572930791,1.0154335851833725,1.0068000860275022,1.0020429658239387,1.0009788904035555,1.0001453077573297,1.0004071955422913,0.9999725683031487,1.00094733046571,1.0014638832479439,1.0025137974373908,1.0038599651171056,1.0055215983902193,1.0076107969334605,1.0104510472249526,1.0120549624012738,1.0144351477180344,1.0171491610458774,1.0177934994227875,1.01444346900099,0.9960793956855263]","[1.0084900162613766,1.009746580526678,0.9990682260109012,1.0006309766429067,0.997464958553845,1.0006561891205978,1.0019164417637954,1.009693787978447,1.006656182606213,0.9991649066843525,1.0036593019240048,1.0038534069543639,1.0129298919183072,1.01474487929235,1.013362826349247,1.0164884841370578,1.017502313322994,1.0202203777701357,1.0193473624473897,1.017995661246767,1.0147283446570017,1.0076604265512166,0.9964878830525474,0.9980458384943915,0.982551595968051]","[1.0083077107862872,1.009627093076252,0.9989419584229606,1.0005478325036399,0.9973879263930807,1.0006068780492101,1.001876991880343,1.0096813773382196,1.006650072111587,0.9991486708661919,1.003640471384942,1.0038514613082568,1.0129204760904598,1.0147392208115662,1.013347450666368,1.016450329854113,1.0174893212013763,1.0202034011370658,1.0192984209261757,1.0178809679864342,1.014668872372064,1.0076304041298974,0.9964657876006929,0.997418751747995,0.9781920120923923]"
1.0_0.2_1.0_0.6_9,"[1.0176534752070243,1.0124597395266501,1.007544014351538,1.0034401391089705,1.000370133725925,1.000078471894247,1.0003853029675696,1.0001177854442274,1.000185848432367,1.0001044201368614,1.000130959650737,0.9998129881012227,1.0002086785419688,1.0001994542847772,0.9997625105497442,1.0001542368185956,0.999928850934799,0.9999692628397625,1.0001286411734127,1.0007389733945038,1.001246558267721,1.0010411075861332,1.000173351089343,0.9892196951617032,0.9620028252999917]","[0.994369614455918,0.9913643388998077,0.9900532769579506,0.9932184357547071,0.9993600842643362,0.995314689562762,0.998108714595119,0.9962799847389046,0.9940510466779577,0.9970280475500923,1.000242265996771,0.9961148798966941,0.996761335804253,1.0000593758318463,0.9932640429500924,1.0009370515372842,1.0054986741136067,1.0071303917043704,1.004451183710287,0.9800106462336421,0.9809102544328641,0.9871768995223126,0.9829067643444175,0.9858783844400381,0.9535706966181311]","[0.9942397398679121,0.9912193310241024,0.9899179463558345,0.9931144796679335,0.9993418278580299,0.9952580134263075,0.9980931562876885,0.9962452251203567,0.9940314498688024,0.9970052522915633,1.0002354666061466,0.9960929483753775,0.9967219952593932,1.0000504900586011,0.9932518786682047,1.0009004163420963,1.005432701246673,1.0071008150376732,1.0043691891628925,0.9799618102216442,0.9808666445245948,0.9871397606273027,0.9827752897324783,0.9847005983971887,0.9469244704077061]"
1.0_0.2_1.0_0.6_10,"[0.972003601862379,0.9699504832922508,0.9685541834707415,0.9738039318862941,0.9803070382750534,0.9859541204999385,0.9908797912537973,0.9948809887018841,0.9975539631981507,0.9991798665760161,0.9997037664766981,0.9990335928399935,0.998812857175412,1.0002632868037322,1.0010334079897465,1.0011132290746096,1.0006351202507917,0.9989439863026028,0.9945381332127673,0.9867546643700644,0.9768548430545831,0.9697358786501378,0.962747135542505,0.9462486229846926]","[0.9820259244668816,0.9821608721039372,0.9823822877960865,0.9863379783861436,0.9868884237702499,0.9897289068476861,0.988051572687882,0.9907060222299373,0.9924510758660462,0.9898016436826406,0.9904177698592813,0.991154472276079,0.997220469252632,0.9992788633649788,0.998362060502828,0.9968297543579416,0.998952943245137,1.0012926929216022,1.0000523833487285,0.9969928232759568,0.991926067776652,0.9861990994831801,0.9854579552584866,0.9777501146245603]","[0.9817562073666581,0.9818664601152444,0.982064567993454,0.9860390137465044,0.9865844003217868,0.9894241170203926,0.9877659297349963,0.9904461055482852,0.9922103543626443,0.9896081638757306,0.990263049511505,0.9910383945388669,0.9971379144917522,0.9992363769517913,0.9983381091967506,0.9968137069269212,0.9989478749282665,1.0012752087447478,0.9999780525286487,0.9968431091059419,0.9917640508533909,0.9859472900265885,0.9851116882628483,0.9761880413569952]"
