SimulationId,cohesion_degree,average_speed,average_direction
1.0_0.8_1.0_0.2_1,"[0.7501127611445167,0.750028610108219,0.7495692065738333,0.7500822647926539,0.7499261082873794,0.7509671078536604,0.7493292217423676,0.7507564067864342,0.7503251106132671,0.749931795790641,0.7502494649119127,0.748539758822506,0.7478222862535624,0.747474948704523,0.7466536555870178,0.7468520686891794,0.7451521008386454,0.7447864319345618,0.7440086546302024,0.7425543859982724,0.7411151601201835,0.7376857012948963,0.7331544603919701,0.7279708522138381,0.7208327292418765,0.7181029943772774,0.7168553833200519,0.7156563402333881,0.7155157970235129,0.7141353927400828,0.7160550685079108,0.7143676011195609,0.7170652714709466,0.7247075372412151]","[0.8027901836761768,0.8154055162406598,0.8224445012346067,0.820022427830305,0.8207303897933389,0.8221588651114229,0.821028197476593,0.8195327227385779,0.8227708095545572,0.8189009881702564,0.8205810671493343,0.8199343681199421,0.8189733504634277,0.8208032942639617,0.8193493405495305,0.8189827710514435,0.8193955656716693,0.8203305902131395,0.8198179687243194,0.8190667481385325,0.8185974750447298,0.8200203491540535,0.8162020724764414,0.8208881725062789,0.8124029724156616,0.8142460108720401,0.7872425674343642,0.791564571777722,0.7794570998210695,0.7713646885232295,0.755524714972007,0.7521195063672458,0.7286473126781832,0.7047583687208729]","[0.8027266364666684,0.8153740977003945,0.8224442615960905,0.8200171849168286,0.8207183600400175,0.8221189294441718,0.8210271833509682,0.8195127031318052,0.8227700960687304,0.818894441718035,0.8205744065739095,0.8199301432600065,0.8189625394923175,0.8207902027098224,0.8193454025042933,0.8189734184325098,0.8193849442950044,0.8203244831955678,0.8198125747759055,0.8190612207007081,0.8185884906218803,0.8199964260077993,0.8161617025670101,0.8208293153888654,0.8123368273844696,0.8141560366584102,0.7871789928961372,0.791543971671505,0.7793905500078602,0.7712471857874318,0.7554180048289718,0.7518310009179027,0.728561406600255,0.7040495593001866]"
1.0_0.8_1.0_0.2_2,"[0.9108923543869163,0.9163192129610127,0.9187057146979782,0.9180999258327591,0.9180468667633159,0.9159592222611939,0.9138829809697503,0.9117844827987258,0.9087299034469647,0.9053673586403731,0.9012728313780634,0.896412318671908,0.8912901849289858,0.884855947610493,0.8787246899972552,0.8724113900082093,0.8638985264151633,0.854201956651544,0.8451952600009732,0.8337142585018755,0.8231678210274795,0.8091303920344097,0.7938548474578335,0.7776177109027802,0.7685412433518664]","[1.0238702644288318,1.0168245647787941,1.0156054398125334,1.0153312559282583,1.0180459044685493,1.0126390294847647,1.0149243229241827,1.0047733207841691,1.0128235231773302,1.0024336110225744,1.0091310828760554,1.009719812300853,1.0128609271682494,1.0072595202800398,1.007586518555143,1.0039602808181223,1.0012266827833693,1.0026313857174007,1.0158812565478084,1.016648180539813,1.0051715334238096,1.0181368146431984,1.0188899170810513,1.01709063202004,1.0459175276146522]","[1.0238663212617412,1.0168216787674464,1.0155944637440444,1.0153193103787876,1.018039063558501,1.0126308712089973,1.014912874096789,1.0047576692163538,1.0128108146161654,1.0024106840381617,1.0091115880770278,1.0096954789411319,1.0128278876143766,1.007221378911207,1.0075370595495339,1.003903370101843,1.00115095823031,1.0025313399028162,1.015815529893981,1.016547733064335,1.005003160895725,1.0179008119258723,1.0187631275072357,1.0168807705102119,1.0454660844580326]"
1.0_0.8_1.0_0.2_3,"[0.9310719261456584,0.9507938589759777,0.9597167316485429,0.9677081211935941,0.9728562088875079,0.9777010597467369,0.9823595025958944,0.9856118735093488,0.9897869231412191,0.9926213857478421,0.9921011260102454,0.9942897712689908,0.9943698518533464,0.9944329958081854,0.9944485195167406,0.9945237379468934,0.9934123924977607,0.9921175220546049,0.9915756545603125,0.9914039644314318,0.9915086398304219,0.989740337570716,0.9916052642264415,0.9892101654915544,0.9852253468534543,0.9715848990035811]","[1.0136487957887335,1.0163089543381716,1.0079830269235064,1.01245001586827,1.009501633140477,1.0076773097075518,1.0093360486533773,1.008209732499867,1.0094400900330938,1.0129996361379345,1.008716552119448,1.0064912795296008,1.0121202171302257,1.0112409181559798,1.0110420731213767,1.0077444521155683,1.006460674987174,1.0073463009527082,1.0115280424719588,1.0064498052696227,1.0095688362053983,1.0044570024904775,1.0052134172083036,1.0022364161614004,0.9850926207433345,0.9459168714434535]","[1.013558341221799,1.0162715212814153,1.007944581844937,1.0124453320083548,1.0094926014831482,1.0076629379298507,1.0093273673940364,1.008195188543238,1.0094383355253502,1.0129760313366296,1.0087072957462027,1.0064832937704518,1.01210923376321,1.011219524740686,1.0110187404226307,1.007732753914128,1.0064367862387793,1.0073130011111842,1.0115113839866992,1.0064416484837446,1.009508808385031,1.0043848998438814,1.0051993759409352,1.0021539598225124,0.985036039340768,0.9454532892897405]"
1.0_0.8_1.0_0.2_4,"[0.9094963297277796,0.9297502883614729,0.9464607135713861,0.9529823959958947,0.9556738831842854,0.9527598216304511,0.9492290324745808,0.9457508564276356,0.9418534202155544,0.9365441997386401,0.9317138700946062,0.9262006629231452,0.920473836239817,0.9134295904657207,0.906676559933365,0.8977306406810897,0.8898991840126341,0.8809129093125043,0.871902988330307,0.8625635575732096,0.8525392625727458,0.8386265361598539,0.822117499613491,0.8043755560193729]","[1.0039628779205978,1.0049607103465874,1.0050868932033306,0.9935837182214197,1.0011725046087372,1.0017700945337222,1.001986491002713,1.0013897555493463,0.9921433178868108,0.9989365068306897,1.0029643913742208,1.0013836710864226,0.9912681703572392,0.9952171045829812,0.9941409060349167,0.9940988970867104,0.9949547557731389,0.9924078003104002,0.9823186553338155,0.9934221724973828,0.985409380007467,0.9800066864680719,0.9649086528107591,0.9578277098871842]","[1.0039214760534596,1.0049416483023175,1.0050723295829285,0.9935796248818634,1.0011648756265783,1.001758953075927,1.0019716677158186,1.001366136895054,0.9921174538076807,0.9989087341946254,1.0029326946134658,1.0013500562839173,0.9912228455840623,0.9951705471474526,0.9940865019520017,0.9940298769005239,0.9948730016350967,0.9923355999395163,0.9822406781712056,0.9933483454979388,0.9853039550221787,0.9799121679796889,0.9643064055807035,0.9572526587881048]"
1.0_0.8_1.0_0.2_5,"[0.9835019044497983,0.9855000665075045,0.9865261228680899,0.9863031098830232,0.9870125292093599,0.9862784403058809,0.9871388213840638,0.9869332530079773,0.9849640208129982,0.9849522778577394,0.9847410663754705,0.9840746197953335,0.9822322019679385,0.9815516040853098,0.9809603961262285,0.9795028991427739,0.9784298327160952,0.9764597173946484,0.9734857761196045,0.9694656492385525,0.9662359921842016,0.9620243760136271,0.9572674690464804,0.9464183701665041,0.931121445844753]","[1.0092922318149153,1.0053221858026036,1.0037251635548414,1.0002385288402853,1.0045663574791788,0.9969479950592132,1.0008365687850422,1.0046742650990583,0.9965284840301178,0.9961773381205667,1.002527642363951,0.9947803426588477,1.0010089590472595,1.0005407880932127,1.0037967487642474,0.9972216020589482,1.0001287689518268,0.9965386434302647,0.9976920395885827,0.992315512446613,1.0017323170506582,0.9923447617209646,1.004353353924314,0.9772708574581623,0.9654538721704459]","[1.0092914840409195,1.005319161945364,1.0037227131381212,1.0002353619125448,1.0045578597800144,0.9969328956328072,1.000829567716436,1.0046605184881288,0.9965226244942769,0.9961596652652586,1.002514897943151,0.9947561922033012,1.0009937000115938,1.0005266411828646,1.003773894493049,0.9972061574378854,1.0001003404630664,0.9965140612657257,0.9976477204782834,0.9922830422718161,1.0017236009613582,0.9923133446123216,1.004293893438281,0.9771879225908885,0.9653078378205203]"
1.0_0.8_1.0_0.2_6,"[0.8382386368856898,0.838110427500861,0.8408973188715456,0.838084018460815,0.83847829774085,0.8379352745693294,0.8394704451663138,0.8395866587031591,0.839783591722616,0.8400153173461468,0.8386905141484713,0.8392053590353166,0.8373410108186048,0.8398733153392337,0.8390636696028655,0.8400470683888983,0.8392613579983614,0.8398965427370977,0.8375931272564452,0.839394505405537,0.8411218166145125,0.8379189240640712,0.8394976765296037,0.8409598724849587,0.8424347121311543,0.8414903551284998]","[0.9623536162537731,0.9745377037455899,0.9672985875754261,0.9672358272317325,0.9585400124601243,0.969294137848095,0.9612963457792754,0.9601510138116292,0.9628390542246774,0.9607606332453837,0.9538849198976473,0.9566255134221751,0.9495936688845351,0.9547611617157682,0.9512369928303814,0.9501781411938592,0.9455655572117194,0.9362106581792221,0.9328116630088118,0.9362432718841229,0.9248127410773461,0.9115692790122305,0.9118974976197051,0.906140912189157,0.9039056637820452,0.9024065508984674]","[0.9622545695154289,0.9744892265228755,0.9672825175281129,0.9671272727667508,0.9581027983877604,0.9691106273669364,0.9612581825918879,0.960037034129207,0.9626057496174539,0.9607603086061979,0.9538598133623388,0.9565949577070147,0.9495737844768778,0.9547508507350697,0.9512008409000791,0.9500959087851518,0.9455605292603588,0.9361503970497029,0.9327575034015184,0.935995601545311,0.9247916227509556,0.911560571908019,0.9118799775644021,0.9060954000252596,0.9036142025552147,0.9014834585251856]"
1.0_0.8_1.0_0.2_7,"[0.8603946130692373,0.8656270732326181,0.8691804565299432,0.8709319266218303,0.8713001338708051,0.8710373380905909,0.8701059594394267,0.8688369564956085,0.8662267785632849,0.863316684031175,0.859764494228306,0.8552037896202396,0.8505776041846083,0.8449713615835506,0.8394646472387514,0.8316751853565243,0.8246822415313584,0.8171189437343074,0.8073298800413785,0.7971706725666134,0.7863076962116058,0.7734013121836691,0.7598953547835147,0.744286074064783,0.7444334187438784,0.6574149480398255]","[1.008571231224099,1.0111234476245476,0.999465995921978,1.0035550087642875,1.0062710990889314,1.0117143986684867,1.01285687767437,1.0112818188622936,1.0107162063496355,1.0117240399586966,1.0018460862593492,1.0088994247775724,1.0015002913508197,1.0021634028402948,1.0024512360645974,1.0037023989820626,1.004536232034561,0.9972792845446203,0.9967979529798612,0.9971835514620015,1.0071765219527378,0.9988525131344194,1.0080301196538166,0.992947816875693,0.9944563270125376,0.9876082392115691]","[1.0085057754700506,1.0110924265696706,0.9994469288425049,1.0035440200290833,1.0062639223958187,1.011708376939628,1.0128507088669636,1.0112741922233919,1.0107062940329914,1.0117108670080264,1.0018287688521534,1.008877523967797,1.0014727816526212,1.0021291093884823,1.0024091234270296,1.003651502882329,1.0044742530241921,0.997204221907681,0.9967066977377005,0.9970727035854873,1.007040123985695,0.9986826806273618,1.0078126962156462,0.992774178966199,0.9943636279653242,0.9872764266441655]"
1.0_0.8_1.0_0.2_8,"[0.9938386829113051,0.9931923822673854,0.9933299472602289,0.993444518590269,0.9922159290881815,0.9919452528126615,0.9917230304842859,0.9907853820126158,0.9893815561860818,0.989067847469517,0.9873375454191862,0.9872125848814587,0.986995474195935,0.9846466733486214,0.983867289679194,0.9822284902915325,0.9805616109348582,0.9782816969984706,0.9786902518211531,0.9777391888319761,0.9768317305918709,0.9737244330819261,0.9699186935553178,0.9626187362334575,0.951739060985013,0.9279794021173249]","[1.0176788464089823,1.0162121750016215,1.0116864613148309,1.0069195125517685,1.010310804079768,1.0110127836881295,1.007057109910151,1.0062518547565167,1.0084242772279872,1.00345768052397,1.0056161148694105,1.0059460027834697,1.0079714970545135,1.0068814654276634,1.0060589198814773,1.0022398184892827,1.0068918266977753,0.9952739570849511,0.9941973876696494,0.9886068430412633,0.9939521515007197,0.9801651445141798,0.9946216721480223,0.9741866600283247,0.9481221314625803,0.9225794754135872]","[1.0176522533938792,1.0162046916632668,1.0116837105222323,1.006906926084266,1.0103064594864029,1.0110074535726734,1.0070482724351726,1.0062273116743128,1.0084224813914253,1.0034473701618194,1.0056089253278726,1.0059243102212552,1.0079538597392468,1.0068739861759801,1.0060394522151905,1.0022243787774494,1.0068637821542283,0.9952542498249718,0.994158716615072,0.988577980687857,0.9939196242490835,0.9801159941562462,0.9945510755950272,0.9741384057541684,0.9480405978435894,0.9219347254928739]"
1.0_0.8_1.0_0.2_9,"[0.9787054366706951,0.9796601905992359,0.979230246635606,0.9785650664015014,0.9776367481672366,0.9758723908624364,0.9742243616491124,0.9721583085821668,0.969515079192374,0.9663716846765882,0.9634342221837959,0.9597141190337396,0.9555129213681556,0.9507863899390311,0.9451233705052688,0.9391263835177437,0.9328899773093153,0.9285736657420294,0.9206109329684563,0.9139525900731362,0.9054935373800279,0.8959073410773314,0.8824201412587442,0.8648391200466905,0.8389944213799072]","[1.0028980118286763,1.0039469490925716,1.0073653614944398,1.0046711231031986,1.001324329768415,1.0012826992088177,1.005566636225145,0.9968177369701441,0.9976367928167764,0.9996893083198046,1.0034094785334382,1.0045462505496716,0.9946320727231884,0.9952359795394358,0.9969620164195381,0.9979642895127834,0.9929781057775522,0.9954954182174865,0.9817102755447467,0.9933949258892734,1.0023061776647204,0.9755379850465575,0.9741937909120079,0.9727195561972584,0.9377673958547229]","[1.0028923855890584,1.0039423833309,1.0073520523311126,1.0046642347798656,1.0013057819233322,1.0012761374428003,1.005552525472901,0.996804076065805,0.9976234562060434,0.9996745287837623,1.0033900135664067,1.0045224183161099,0.9946052795298933,0.9952052838631533,0.9969262452266837,0.9979233282185171,0.992951859616031,0.9954489857103713,0.9816725629800644,0.9933369790540495,1.0022801959521046,0.9755111502524698,0.9739441363965583,0.972694548645344,0.936545673821253]"
1.0_0.8_1.0_0.2_10,"[0.8910593018942166,0.8991278480904539,0.9068961759332853,0.9099813167467491,0.9113808057366011,0.9121306432794205,0.9113253082927778,0.9104283039476719,0.9083474831006886,0.9051058632186545,0.9020012775017712,0.8974939083880177,0.8933281815830997,0.8863731229222842,0.8800581927852196,0.8730162059682876,0.8634621562294907,0.8538212578121668,0.8461621036233506,0.8348283119333683,0.8235375379728656,0.8089916593131041,0.7931803724654045,0.7726433724518611]","[1.0127839500358706,1.0051571528753318,1.0094605788366786,0.9977817138280508,0.9959143698440516,0.9971828473090648,1.0011558097858593,0.9952315645023282,0.9988820766693784,1.0010806886740042,1.00136450616333,0.9988899181201559,0.9970558573425727,0.9955182220557357,0.9882621229016122,0.9927268630272547,0.9918054222247275,0.9851569419879539,0.9824647117444565,0.9763766377678469,0.973254852958493,0.9637046721364053,0.9729816822309092,0.9328226698819726]","[1.0125651468394294,1.0050995604804784,1.0094324237307402,0.9977676172790443,0.9958993684749841,0.9971748140226615,1.0011484499175691,0.9952224303274712,0.9988730109738946,1.001069145175139,1.0013445378367645,0.9988655152984787,0.9970265228135079,0.9954794469764685,0.9882078187448173,0.9926654268321409,0.9917234810622189,0.9850965849952835,0.9823830709473413,0.9762854171805343,0.9731067963988614,0.9634099608509923,0.9726883090177503,0.9321527349109907]"
