SimulationId,cohesion_degree,average_speed,average_direction
1.0_0.4_1.0_0.2_1,"[0.8173008027184641,0.8048546781445792,0.7912195660263661,0.7748231992841517,0.7571823242974015,0.739651503857248,0.7371339056483305,0.73618422759864,0.7332234274400229,0.7312350283904622,0.7282027916775886,0.7255995345994581,0.7224733166084607,0.7198134684140317,0.7165326013924354,0.716371580201587,0.7163459813609483,0.715800355196274,0.7152864574898795,0.7155862823508645,0.7150676469711584,0.7154588434889974,0.7150987212766328,0.7149029388951348,0.7142257856688607,0.714724032681862,0.7158521942902627,0.7211165246255499,0.7283539966663954,0.7361415158942305]","[0.877495336310921,0.8841219919432036,0.8827782699525426,0.8751888256551569,0.8763665417009993,0.8738639121244736,0.9162566427635506,0.9018749794756751,0.9019303966375666,0.9002989633226045,0.8967496939999217,0.9013510723145859,0.9046489378757829,0.8991950028118033,0.8983123930987333,0.8986926788404976,0.8921938920746476,0.8840442527078977,0.8929856679694241,0.8862163299929015,0.8765994820216267,0.8713095457318811,0.8638238635190854,0.8663643528197353,0.853991009336887,0.849856029898243,0.8469730040069451,0.8429077077993364,0.8408341803932853,0.8336436833261665]","[0.8769511883253932,0.8835856621707215,0.8821376344158123,0.8747434853760567,0.8758623987413481,0.8734676752134352,0.9162490572472118,0.9018673522888794,0.9019207555030863,0.9002884904265799,0.8967041636297487,0.9013267050064515,0.9046213125321119,0.899159039156382,0.898273888819221,0.8986713783859204,0.8921612668795366,0.8840319427119511,0.8929786903820743,0.8861945139363682,0.8765981254562648,0.8712778055642704,0.8637691227701894,0.8663582692159435,0.853909495634774,0.8497506625381378,0.8468679221434051,0.8426680761400404,0.8400746842268049,0.8310121214373801]"
1.0_0.4_1.0_0.2_2,"[0.815168049685461,0.8205215456898622,0.8247207535593898,0.8274534816778831,0.8288303360769722,0.8275069232249068,0.8267449588598568,0.8257772790257836,0.8240383314391069,0.8213073218056086,0.8182949249084385,0.8155350867768486,0.8109838725503651,0.8067487979672268,0.8019774021737494,0.7959358176709455,0.7904222673705976,0.7837670168976099,0.7787018057277482,0.7762117845828719,0.772856172954477,0.7682002922880228,0.7571826437965661,0.7548139827807245,0.7549323249335717]","[1.0110696994688,1.010550929660244,1.011665063799303,1.0130782537510064,1.0065597951916183,1.0124075694659447,1.0042215534991725,1.0061378503742509,1.0170326369298048,1.0079838007384971,1.0083016212725975,1.015113310852894,1.0087231329465922,1.0057656710838103,1.0173136424226887,1.0086272872105773,1.017028684559143,1.0233973781263703,1.028944134946037,1.0404161980287754,1.041892290144691,1.0411950240728254,1.027762331612205,1.0333684829365652,1.0026261304406632]","[1.0110647085694486,1.0105478930479483,1.0116612633294861,1.0130738390428162,1.0065466965715777,1.0123956788125643,1.0042102642135606,1.0061157391152054,1.0170180288642456,1.0079667458908406,1.008278608674254,1.0150794439729638,1.0086998765818205,1.005733908741187,1.0172864748214896,1.008573187786168,1.016981132579141,1.0233032176953116,1.0288509964075578,1.0404071006574354,1.041860788826228,1.0411230769246846,1.0274808948317484,1.0331782688972642,1.002211837692266]"
1.0_0.4_1.0_0.2_3,"[0.908311905925776,0.9093426792914556,0.9053915130783434,0.8998614755201738,0.8891035278331039,0.8885226475472909,0.9012528272722886,0.9074916870012875,0.9122968894013221,0.915565685980528,0.9185556670423284,0.9209293780909289,0.9242958224916553,0.926737222148201,0.9282083196143706,0.9296817160010276,0.9303319165565609,0.9317250608352453,0.9317184832043336,0.9320903377691159,0.9317324569298178,0.9289885298766851,0.9259600838113575,0.9206956820364313,0.9081820938808906,0.8673951142133054]","[0.9684254792959879,0.9682585097895184,0.9683497120071027,0.969035286796132,0.9694707899511421,0.9985202636574356,1.005342881212057,1.0080687816873792,1.001617020830707,1.0079501815353744,1.0083493155291767,1.008233768610263,1.003617319435705,1.0088659712019699,1.0116119863430837,1.009394798304337,1.0047936694002262,1.0036309857093002,1.003108466089506,0.9972412653312811,1.0078477477803898,1.000170496426737,0.9983419036966741,1.000075845998894,0.9805526661992985,0.9551881602930782]","[0.9678351125346307,0.9677596280530422,0.967916019220982,0.9683090747069755,0.9687918229420859,0.9984622693399569,1.0053281445553246,1.0080359587868903,1.001570757543809,1.0079074483063177,1.0083346000737028,1.008202840274673,1.0035816567001188,1.008860150635416,1.0115823540641717,1.0093409195026348,1.0047749813722933,1.0035729662790347,1.003092727297061,0.9972011405728486,1.007762567212245,1.0001216515895124,0.9982583210399915,0.9999352306554214,0.9801149781359534,0.9463398575778147]"
1.0_0.4_1.0_0.2_4,"[0.8800822787680512,0.8785647210122649,0.8770168301872334,0.8760763171816484,0.873824630667015,0.8733902210000968,0.8717558307555637,0.869819654678569,0.8683232403095491,0.8651536169896286,0.8591969478850594,0.853918998702643,0.8472986055306356,0.8401432642369338,0.8320401101632972,0.8239559453043033,0.8168404552692623,0.8093734079785243,0.8015672846500671,0.7900253637620935,0.7913555178930954,0.7931633143134844,0.7892805899493147,0.7752066090816344]","[1.0271082235907556,1.0271981787216131,1.0273703397674814,1.0276269572432117,1.0280071266899697,1.0285513120250165,1.0292141111710995,1.030133109087358,1.0313241787367886,1.0091707251213884,1.0108706158155798,1.0050185017328261,1.009613127235637,1.0022867238292967,1.0079166922562788,1.005325717044251,0.9999093020423065,1.0022116322443968,0.9948655057562427,0.9938403969846951,0.9779105862903261,0.9723225533415286,0.9649292560308161,0.9541291082904384]","[1.0270830636249288,1.027161317227342,1.0273381157935282,1.0276098375581537,1.0279904408741107,1.0285140271761462,1.02918500079286,1.0300859105321662,1.0312871206912395,1.0090491004595845,1.010804559064173,1.0048647227119434,1.0095656027493378,1.0021196984239897,1.007839523949225,1.0052246226020591,0.9995838782473468,1.001946866572822,0.9943371746903598,0.9932235202024207,0.977457393893233,0.9720288481438717,0.964182948214292,0.951249431334716]"
1.0_0.4_1.0_0.2_5,"[0.9769229049803538,0.9773766981729833,0.9775943641246847,0.9771869601935526,0.9764921237173192,0.9762517811128908,0.9748860508855084,0.9739140413043537,0.9727913036728264,0.9711293036636304,0.9683730884414636,0.9665412295649392,0.964430778815085,0.961977538862868,0.9591272694223363,0.9556191572100332,0.9516424362036885,0.9469861956432367,0.9420614282755928,0.9355041396876931,0.9279114668164219,0.9180757585654253,0.9040686574767065,0.8829929844042566,0.8413071261644933]","[1.0095806006039734,1.0071018466909525,1.0043232881429702,0.9999842257583227,1.0012691453159923,1.0018839473490135,1.0057466575425638,1.0025313659937165,1.000706559052495,0.9982357259896594,1.0020654579670933,1.0030526816336724,1.0085525751472513,1.002933906405205,0.9969610332988851,1.0005391036552336,0.9926566071511417,0.9950016469652843,0.9979924019949596,0.995532322935388,1.0059981493480743,1.0006394071964415,0.9935618447159388,0.984684039577812,0.9790460633786515]","[1.0095764066455029,1.0070952514910125,1.004318593869616,0.9999465286561764,1.0012594240862573,1.00187256366638,1.0057329229639291,1.0025150882931773,1.000680398452464,0.9982259382731462,1.002049452149718,1.0030220376296244,1.0085359641147786,1.0029075666577172,0.9969276760352715,1.0005081790159034,0.9926374853287895,0.9949506084360845,0.9979246176048295,0.9954530164920384,1.0059141682465504,1.0005562856604315,0.9935032821868622,0.9844140348422014,0.9750911609709593]"
1.0_0.4_1.0_0.2_6,"[0.8406810479532965,0.8386173422171184,0.8391343040728553,0.8399372880325402,0.8391094581043911,0.839168950929169,0.8395660759377402,0.8388245880699217,0.839218701111689,0.8397667340966855,0.8396788026085571,0.8391019153144968,0.8386199971641977,0.8394093781135209,0.8397943425506631,0.8401673206088236,0.8391857694440634,0.83969998542134,0.8391013706653454,0.840360666873782,0.8399240096304432,0.8382686959548284,0.8391333147107873,0.8360133316933096,0.8369754671548046,0.837496654189705]","[0.9591294341890075,0.962767649107241,0.9690251778856949,0.9666707568781691,0.9636606277621491,0.971209304254876,0.9646944583613294,0.9684460963597323,0.9568619433592018,0.9620684989602748,0.9606513111423038,0.9608130356002019,0.9579109407354965,0.9553960820858981,0.955225474604287,0.9548071513565831,0.954784683542645,0.954778781956795,0.9547148582613537,0.9545981987747463,0.9544350337183072,0.9540546552519614,0.9538776946213683,0.9529781279966243,0.951606042278989,0.9487461449329336]","[0.9591064863517025,0.9627352006622583,0.9690188568523994,0.9666551978546349,0.9636548686931851,0.971186134441757,0.9646804123988186,0.9684352415110588,0.9568593475612129,0.9620521665381268,0.9606048882718787,0.9607907327500704,0.9578907241273152,0.9553936744118198,0.9551962699667481,0.95479687087357,0.95475430932238,0.954692253902535,0.954576024236315,0.9544012840065715,0.9541469066216692,0.9538072247753036,0.953367458999209,0.9527583712094979,0.951541985290514,0.9487156389502629]"
1.0_0.4_1.0_0.2_7,"[0.7983854546775497,0.7924094140985094,0.7940968204415173,0.7967886299047021,0.7970134929729349,0.797382842394353,0.7971226614050813,0.7959468659597491,0.7946984359190212,0.7924669816146219,0.790425932738182,0.787100503059903,0.7838475386216106,0.7795866370994979,0.7747369953935785,0.7700238257136351,0.7643175711698642,0.7580426606457371,0.7510953500072796,0.745402923745339,0.744413836743832,0.7453354418551057,0.74509103968882,0.7448202710837781,0.7448421117623383]","[0.9723215666905787,0.9569172662253496,1.0060815514508956,1.0061420301261836,1.0029448987398344,1.0037599610958965,1.0038680290518145,1.0017838659448235,1.001855542233525,1.0010910441994194,1.0078911040196705,0.9969444934958194,0.999704942850675,1.0043092214688358,1.0071561088791599,0.9984538370298128,1.004688885775213,1.0063560909716138,0.999834188716771,0.9962842417695026,1.0033785857240314,1.0032309211977402,1.000875824908698,0.9941005228216067,0.9866614697570423]","[0.9715092709428365,0.9562208490388219,1.005938625531504,1.0060920964862747,1.00290969823564,1.0037295660784018,1.0038476443387083,1.0017635614228069,1.0018371048683667,1.001071287713532,1.0078734364557078,0.9969233619461723,0.9996829830160479,1.0042853897942383,1.0071283807302858,0.9984205398051593,1.0046505409613715,1.006310785544709,0.999780025507061,0.9962517927143796,1.0033762841383083,1.0032292614023548,1.000806690072255,0.9940321810804716,0.9866583046850849]"
1.0_0.4_1.0_0.2_8,"[0.9703114681167195,0.9727890855613452,0.9744353193809026,0.9763956415228447,0.9770438129568165,0.9779077651604189,0.9782748908428155,0.9792772937214074,0.980294061598799,0.9804915760637449,0.9810603873514953,0.9793940533922667,0.9791633521518603,0.9786576358734432,0.9776118745242649,0.976485309151147,0.9746750160805113,0.9733626961331222,0.9704967586450592,0.9678185790852218,0.9637596354388992,0.9577939507198701,0.9508200022596838,0.9397248788224017,0.9207427278541945]","[0.9988953578192281,0.998625407907299,1.002987493671305,0.9942959198583192,1.0014016394345764,0.9948950883264918,1.0001890939818732,1.0031447806503833,0.996055588306467,1.00100240171724,1.0006000997861286,0.9986746545095282,1.0009891405902593,0.9953274933450034,0.9986750036682778,0.9968759244987994,0.9981779696577544,0.990235741254991,0.9940716122715445,0.9956848972259649,0.9988628813618952,0.9881131450347175,0.9884339108993146,0.9655917653617193,0.9609577326574763]","[0.9988820231203069,0.9986217302780229,1.0029710524681053,0.9942763420183791,1.0013972737954528,0.9948828903078645,1.0001865989141396,1.0031319748929273,0.9960550589122132,1.0009987009104127,1.0005887159305547,0.9986590663837075,1.0009831558134756,0.9953190710241432,0.9986430290148307,0.9968483164931501,0.9981437367254447,0.9902285962658782,0.994032699707132,0.9956036564175058,0.9987962593754708,0.9880814571928844,0.9883288654852295,0.9655818654763719,0.9601751246774737]"
1.0_0.4_1.0_0.2_9,"[0.9289738838700199,0.9279763222460937,0.926990287117861,0.9257058519022763,0.9243315197371669,0.9224750375260602,0.9203443683863577,0.917850997942742,0.9156966913902382,0.9133770969071155,0.9103452773486724,0.9081645000925122,0.9058419397101996,0.9028405974645155,0.8992578047282478,0.8944138544285609,0.8890815286329887,0.8826125313157507,0.8756861378022238,0.8663558255797356,0.8566289301883727,0.8432345932708234,0.8257275323236317,0.8029140481391095,0.7930350754380033]","[1.000426726321995,1.0006546074929932,1.001896514197424,0.9994789238538488,0.9975134279932849,0.9958415200503357,0.9997788546350563,0.9969544403225504,0.9923803625968601,0.9954824948668193,0.9932675949785255,0.9963137351770777,0.9878049936561877,0.999594087581948,0.9968546799114758,1.0014359881357207,0.9931099494259396,0.9875313558961009,0.9920350853952904,0.9841523193412804,0.9877913880437053,0.9813950628525635,0.9714962714202637,0.9528201133417038,0.9740529410960976]","[1.0003437059078726,1.0005873405277554,1.0018488865754303,0.9994265442862301,0.9974590936230726,0.9957868323049208,0.9997487995029749,0.9969197490119559,0.9923550413909789,0.9954585470462718,0.9932479874144197,0.9962972368896477,0.9877715339931512,0.999565277487044,0.9968500762682894,1.0014039143249867,0.9930680353282146,0.9874753749603911,0.9919883085920813,0.9840449797017022,0.9876541101299809,0.9810257640256644,0.9710676447683991,0.952285685701082,0.9717927683811793]"
1.0_0.4_1.0_0.2_10,"[0.864161589449463,0.858866473101402,0.8500069486817199,0.8400676524182051,0.8324967909663223,0.8393089056323475,0.8392519550690897,0.8370851174661456,0.8346121141761416,0.8311492734938581,0.8275261111278807,0.8246588574687651,0.8217961432692563,0.8171029713834042,0.8130532810847806,0.8075095867694803,0.8019935977345447,0.7947870021498826,0.7869240203638309,0.7777890268986037,0.7694132909259951,0.7630609670681401,0.7632946135733786,0.7612832016365096]","[1.043819900781528,1.0450037148124467,1.047289224587078,1.0476823398698616,1.021419048504801,1.0044810408813571,0.9997162253720304,0.9967802477135848,1.004307789318263,0.992673981072373,0.9963449133051723,0.9925909773051449,0.9906284402833627,0.9885806873055695,0.9921883369397269,0.9840545359860028,0.984247402016748,0.978764798738206,0.9875924348349898,0.9733767985597319,0.9598766571297837,0.9443967410906744,0.9411567824216694,0.9366621999541794]","[1.0433612929066658,1.0444718186324755,1.0469557979146358,1.0471946025540149,1.0211852685447362,1.0044590298108733,0.9996835325388159,0.9967457248053635,1.0042835348219243,0.9926397073382053,0.9962901051252181,0.9925855303879846,0.9906193789937467,0.9885614776641197,0.9921459168590797,0.9840178794465236,0.984237571769498,0.9787468197876128,0.9875519538814088,0.9733415983292101,0.9598098207126936,0.9442442288943664,0.9409704620183907,0.9362755512385453]"
