SimulationId,cohesion_degree,average_speed,average_direction
1.0_1.2_1.0_0.2_1,"[0.7517063990593609,0.7484421324277113,0.7501927503671999,0.7510255985665948,0.7498150613923981,0.7509178225091735,0.7505683843471536,0.7494803520393172,0.7507192235725623,0.7497143154005044,0.7489194152614382,0.7496625159615169,0.7488153389101099,0.7504815082346081,0.7496307846809307,0.7504400661007002,0.7502166241288096,0.7504419676676874,0.7490577151732725,0.750720081679873,0.7500142523628216,0.7496997606204758,0.7480682600173176,0.747254802082811,0.7466765538131842,0.7463996989322007,0.7448707594856974,0.743624600734786,0.7405510130602048,0.7360149804739843,0.7294541770935795,0.7204879785202976,0.7169238878701361,0.7171756311646275,0.7151991469072416,0.7152389800911696,0.7173161594979242,0.7216717475190881]","[0.7648799102992161,0.752890428528022,0.7606452997226697,0.7460179162670135,0.7515400901894247,0.7532996886258969,0.750113270101257,0.7471546505768442,0.7502164856430887,0.753975861981265,0.7486895374911006,0.7526628001695734,0.7542460725903447,0.7547980108672929,0.7494263072431648,0.7515682692487338,0.7502738271700452,0.7506300040278889,0.7515036863382518,0.753101810187842,0.7532156299113164,0.7522110178136576,0.7522912239152448,0.7532922275458578,0.7505569661709944,0.7500331947561958,0.7499736610912724,0.7494485777444221,0.7516202713686874,0.7516030536590301,0.749627187318639,0.7492490075672882,0.7276246006351805,0.734620067707778,0.698976861384676,0.7037898210695566,0.6615889102368228,0.6362745074436178]","[0.7647900231344965,0.7528609996983762,0.7606160151790439,0.7459420877935098,0.7515210927003855,0.7532597989163234,0.7500930710096352,0.747147028633592,0.7501809198321169,0.7539438694171704,0.7486814639425869,0.7526245766240458,0.7542361932389419,0.754773531766739,0.7494002094962143,0.7515630533191973,0.7502529983345623,0.7505954571256538,0.7514975740114147,0.7530714716736464,0.7532091188021498,0.7521992102059631,0.7522876432536545,0.7532760592265657,0.7505361771130772,0.7500157596952651,0.7499599594047842,0.7494319221770168,0.7515968998371638,0.7515517943316857,0.7495277480286745,0.7490880606338074,0.7273896859700526,0.7345131420527609,0.6989128394818072,0.7037220493504467,0.6613797131790972,0.636136059535286]"
1.0_1.2_1.0_0.2_2,"[0.9734083605329545,0.9812168586814786,0.9859989373574324,0.9887392193432458,0.9877778913696388,0.9843847245089747,0.9808656597649655,0.9768444821325529,0.9725123537789581,0.9675887415149027,0.9622543655096903,0.9574098309632944,0.9507138119804293,0.9441655668474068,0.9387016885962695,0.9300448229410413,0.9216718795311947,0.9121431728942072,0.9017109195654821,0.8892621819753266,0.8764400049479787,0.8613834881150437,0.8446650416995322,0.8265445875432945,0.7995568597487254]","[1.0317760832472083,1.0198020395608303,1.0273638992020764,1.0161545451759926,1.0175706931686,1.0139412732926998,1.0142319973698448,1.0184797030701123,1.0126130250181982,1.0154693900254588,1.0109017049956792,1.0133598346461776,1.0118480328673658,1.0074242303677012,1.0089375968437175,1.0131605731601285,1.008801725857929,1.0057936026740315,1.0023021206028426,1.0022829769074817,1.0094878616183784,1.0232274858571293,1.009018339635321,0.9988724479647613,0.9970525693847825]","[1.0317226897775023,1.0197887569340993,1.0273218654986023,1.016138041138317,1.0175516703394853,1.01391575071003,1.0142017103011343,1.0184537631388495,1.0125823181045663,1.0154419340481717,1.0108702118921606,1.0133259491871753,1.0118089774572208,1.007377788468559,1.0088832432485468,1.013096836117479,1.0087247965169914,1.0056977897682369,1.00218240891203,1.0021279839166317,1.0092954436014727,1.0230702916987846,1.0086176213925064,0.998613842517651,0.9968629750899303]"
1.0_1.2_1.0_0.2_3,"[0.9770720456346575,0.9841574796698948,0.986816732168133,0.992484599349817,0.9958457877944646,0.9977290908557434,0.997545323198761,0.997728720031235,0.9988515241900289,0.9966386419272213,0.9953684137820548,0.9968243423676515,0.9967995298518617,0.9969806637602054,0.9969951277520936,0.9962343029878928,0.9944767712735176,0.9940593797166064,0.9928342836967666,0.9926636825943459,0.9910215102132274,0.9878740368197908,0.9894607338187006,0.9910266090536577,0.9859005001730268,0.9778757273797828]","[1.0257064584452649,1.0155128879708044,1.0163032771335216,1.0298185357678624,1.020068472609263,1.0151116667815383,1.0200802185417106,1.0234803507590509,1.0144846616572505,1.0184072623060931,1.017813691685755,1.0201754049008132,1.0124378341439373,1.0137070959434782,1.0101762046059355,1.0124620879156243,1.0119393241982748,1.0096168868418147,1.0109322838064991,1.0123178802116608,1.0045354213317648,0.9967056967370447,0.9967429882560269,1.0019150637099286,0.9966492574504793,0.964239180155737]","[1.0255465974516211,1.0153496424705033,1.0162795561098061,1.029769410538053,1.0200441291981375,1.0151014495863897,1.020078057351927,1.0234714620229897,1.0144521626887704,1.0184025721300167,1.0178027475268066,1.0201580088504028,1.0124297944074954,1.0137008374219894,1.0101705939043784,1.012458258235917,1.011913933245219,1.0096049910830782,1.0109109527695206,1.0122691780667181,1.004483500939115,0.9966602532164223,0.9967156200379467,1.001835125931853,0.9965694831385604,0.9641710573724959]"
1.0_1.2_1.0_0.2_4,"[0.9429550091571488,0.9613084034585361,0.9658137251238005,0.9754607846410059,0.9836231530106762,0.9880210407963911,0.9829464630340934,0.9813092656683963,0.9787435992206155,0.9760391124863963,0.9706242867505328,0.9661467244790335,0.9598391360671799,0.9533366086683226,0.9461620923404609,0.9386856313498053,0.9307157939957985,0.921119784887606,0.9095330792284566,0.8967163855918457,0.8840900347345042,0.8708264173238808,0.8556344106265175,0.8337969974114057,0.8090681354102169]","[1.03649088409136,1.019926708261789,0.9995753349283429,1.0032321366667374,0.9948677201715092,1.012252975873873,1.0043033360251417,0.9986373638713064,0.9996642808056273,1.0052787134898193,1.0044327493800318,1.0030851103007872,0.9975204392089667,0.9972153002706416,0.9967038400353028,0.998384995107274,0.9968290702389008,0.9981670128611154,0.9859264148228224,0.9854363931903305,0.9714638558506408,0.9737655265114756,0.9796753506265801,0.9562624034560552,0.907800018384962]","[1.0362774464783429,1.0198545049185683,0.9995342346411759,1.0032239419663411,0.9948497398486578,1.0122367793416467,1.00429191513125,0.998623500908603,0.9996435329279759,1.0052569955310855,1.0044052160205303,1.0030513302487127,0.997483496057725,0.9971716891323105,0.9966508540033858,0.998320323428899,0.9967492969340855,0.9980669471678761,0.9857920678013974,0.985263214361821,0.9713709013996468,0.9735708260313347,0.9795692565554076,0.9558220921656435,0.9070324703894254]"
1.0_1.2_1.0_0.2_5,"[0.9858737912141117,0.9908993025622455,0.9911171475460678,0.9930202331927432,0.9931800274754943,0.9939979506237446,0.9945258005221588,0.9949833354930195,0.9929627878502005,0.9917023621965977,0.9918308226674755,0.9906487523899237,0.9893107963433572,0.987715593869083,0.9878305020192981,0.9865258514900012,0.986481310525402,0.9843337535562166,0.9834181909627568,0.9833040508007569,0.9782886034068395,0.9719664560066643,0.9678002416659953,0.9639840833771209,0.9592263488278209,0.9379398116224968]","[1.012503757635479,1.0097289011841732,0.9987317632098233,0.9982120286110444,0.9936383457064356,0.9906178902666707,0.988304376849954,0.9938151290526448,0.9992167250490656,0.9952732401495299,0.98776081077337,0.999324974048361,0.9922943333621771,0.9911710495391619,0.9938277149749939,0.9983966370509766,0.9986978691105927,0.9945456698100936,0.9945257715895477,0.998690930093468,0.9822831048693743,0.9929439450536495,0.9906805865197351,0.9841624067934623,0.9798906918963519,0.9504261136695324]","[1.0124624159151276,1.009692239396564,0.9986837282177662,0.9982112414457747,0.9936356665170972,0.9906055979481266,0.9882754352400683,0.9938136869443829,0.9991965383611146,0.995264073213387,0.9877203388693842,0.9993061122314972,0.9922809047231385,0.9911435447242939,0.9938136576918235,0.998374798738523,0.9986800201368567,0.9945091869741641,0.9944804610909702,0.9986484244476522,0.9822302030132714,0.9928397571991251,0.9905836702876677,0.9841356132533156,0.979733234346535,0.9502501774426575]"
1.0_1.2_1.0_0.2_6,"[0.8779649480761732,0.9097717617429784,0.9476530155637228,0.9722186089259123,0.9792818784268196,0.9850644574751466,0.9904115685427499,0.9927150137419511,0.9924039391751267,0.9928926942336236,0.991787154840466,0.9902337391721332,0.9886023271582902,0.9834894092028632,0.9803421445485442,0.9759539008069178,0.9703797559161009,0.9647400216119701,0.9576359407971364,0.9495315935237407,0.9399404955207098,0.9310905583207512,0.9197937212195364,0.9065903664912975,0.8880324086281188,0.8636921250604772]","[0.9733760475567312,1.0012989913550254,1.012563574189253,1.028118657626447,1.0083115330067791,1.0131058390806509,1.0052663640051205,1.0158809928916344,1.0086866017410907,1.0090498280506017,1.0031627636891882,1.0014369995901888,1.0094698118254504,1.0021431892130792,1.0007103625062213,1.0030313539884093,1.002794442931007,0.9985595493833017,1.0026257175043194,0.9936500092332496,0.9967821549170204,0.985814363264832,0.9847148568771613,0.9810082368905176,0.959112406488017,0.932824342212989]","[0.972225296638647,1.0007302517025656,1.0123628274636252,1.02806428537238,1.0082472823821573,1.0130959012088279,1.0052337961508926,1.015875273850771,1.0086784744716704,1.0090377928456018,1.003149141213323,1.0014153583384862,1.0094472136350547,1.0021191873619586,1.000680535768049,1.0029943973053983,1.0027470762351665,0.9985007144735455,1.0025511641105438,0.9935495206207386,0.9966665330955108,0.9857387329019571,0.9845244786972578,0.9809326052035164,0.9589323854222106,0.9325405918192653]"
1.0_1.2_1.0_0.2_7,"[0.9295551252003537,0.9325436522799004,0.9362506770165395,0.9361799588582851,0.9345220570451228,0.9322451228027323,0.9294798390016927,0.9252610215359279,0.92087690072797,0.9163103386918656,0.9120002611422862,0.9066266195678789,0.8998947677599292,0.8935621280297066,0.8869871937689511,0.8794746061966083,0.8710113433227121,0.8614176916013861,0.8505983458195567,0.839334039413588,0.8267188869895861,0.8125029229416652,0.7966170491925505,0.7787987233783964,0.7580625447176703,0.7485931419614316]","[1.0060895756521615,1.0248058068619335,1.0173804545108744,1.0025821255949656,1.0225136427459518,1.0078284439879814,1.0071999697576393,1.0161896128712722,1.013250198511138,1.0065612493628824,0.9991009012120563,1.0107940734539151,1.0066013674128784,1.0057847463782734,1.0050298186647588,0.9985131406221684,0.9984102130308566,1.0090468530873191,0.9993228003580973,1.004046174549385,1.0112695524591284,1.001872693361623,1.0067505416360654,1.0043146000818939,0.986710084799638,1.0161825423014577]","[1.0060271093400053,1.0247486777457149,1.017336004018848,1.0025482318679406,1.022490046435778,1.0078065947519317,1.0071795815755287,1.0161701576304316,1.0132284745928852,1.0065355763187331,0.999070601799458,1.0107588462130368,1.0065602384089019,1.005736385782263,1.0049722880475533,0.9984448140210135,0.9983288691336005,1.0089502482862738,0.9992055805765548,1.0039032267122938,1.0110923884623308,1.001650157635267,1.0064607616718768,1.0039256174031002,0.9861492485287805,1.0160402895395972]"
1.0_1.2_1.0_0.2_8,"[0.9827319489416271,0.9891158850051002,0.9906126852803824,0.9933965294932552,0.99397446544772,0.9973069925320776,0.9958793821143737,0.9955351626691444,0.995505374290552,0.9945532037015982,0.9940253942390147,0.9941359623233939,0.9933136041464237,0.9916957331407706,0.9900618552207425,0.9867074730088609,0.9874042676962872,0.9851915779963231,0.9827932143103653,0.9810759968557126,0.9811136584336626,0.9757147602936667,0.9733206074237711,0.9684704180551253,0.9598794343140589,0.943783511255401]","[1.022623806504726,1.0261776939856948,1.0142767393659868,1.0227464069040706,1.0205872771252258,1.0187714117912479,1.021954818218113,1.0180658300183119,1.0164607455865617,1.0208251775486448,1.0172642630924211,1.0122850828567607,1.0068015301572208,1.0205522434191556,1.0056046301706796,1.008753449972442,1.0110916813348971,1.004315183648242,1.004173883057843,0.9977675022060458,1.0021628304960217,1.0057824252075545,0.9866167679459013,0.9870688432683997,0.9613465929713074,0.9271933964003286]","[1.0226105908809215,1.0261064063050527,1.014261455058986,1.0227343771912858,1.020580539841939,1.018764207990717,1.0219417794157122,1.018054511219191,1.0164432171235496,1.0208063427360379,1.017239433928066,1.0122761083370577,1.0067762109159344,1.0204960473795222,1.0055609355444293,1.008742869842197,1.011065642061221,1.004292131283383,1.0041379143678635,0.9976910949529547,1.0021531488725213,1.005781642659938,0.9865940895963214,0.987055687341778,0.961311045229747,0.9271203956358928]"
1.0_1.2_1.0_0.2_9,"[0.9909724940185352,0.9934113882561821,0.9923482007792991,0.9945265023678045,0.9982465371482951,0.9959827664735893,0.9974746093416205,0.9969196543548725,0.997675208199067,0.9968434485506656,0.994674005131938,0.9920750249620609,0.990369636414665,0.9876909593414842,0.9834843074435011,0.9780982856335703,0.9724575311238006,0.9673949289670394,0.9580001042216386,0.9505632977830311,0.9397958088104137,0.9320626559395514,0.9212871225254855,0.9049164388515426,0.8844782890755705]","[1.0108412220356437,1.012003797060028,1.0150526397341375,1.0057339343141118,1.01322093359176,1.0061289438131218,1.0106778102735854,1.0046712943221094,1.0078481247996884,1.0037695104552238,1.0046185259713232,1.0040459834984734,0.9958337330339925,1.0073942055689702,1.000486065609128,1.0006729561857064,1.0005794664680976,0.9962127843325392,0.9956980952490082,1.004178749995154,0.9868268238429706,0.9782945539166533,0.9897770749952579,0.9619098338051304,0.9466374194663312]","[1.010787227410934,1.0119977564676654,1.0150466150692878,1.005722318569958,1.0131845419344174,1.006125247552572,1.010666992725204,1.0046696710666174,1.0078435760782063,1.0037628020078728,1.0046109462375288,1.0040327320299993,0.9958127476984501,1.007368179500971,1.000459066847453,1.0006374209477573,1.000532025440957,0.9961511203033142,0.9956152857483109,1.0040557220367077,0.9867569612657552,0.9782003669617386,0.9896815451126715,0.9618323131203804,0.9465028794064135]"
1.0_1.2_1.0_0.2_10,"[0.9607001567526745,0.9700400900655519,0.9761789203212942,0.9757184741487089,0.9759603269056993,0.9743409411046458,0.9725775622382486,0.9683456817901059,0.9645225740233208,0.9608285596799192,0.9557180566644713,0.9505611328364326,0.9439240369404471,0.9372356645540476,0.9300039945516712,0.9216756766726067,0.91185315251086,0.9017966956630958,0.8903043562764531,0.8776538136984583,0.8632464831220441,0.8479650868844726,0.8308612144015153,0.8085156760904861,0.7819598906433004]","[1.0205266585659367,1.0062965186361277,1.022492499707111,1.0065801214035697,1.0113443610683082,1.005268186641781,1.0092256118856755,1.0110382710893402,1.0064320806749525,1.008550810833645,1.000538962908594,1.006043997902631,1.0029380688829344,0.9925772517003753,0.9989490625734192,1.0008425985790455,0.9931418401675468,0.9892263971776567,0.9891176251993847,0.9836176256808877,0.9773822819580306,0.9787500086820662,0.9488841101118544,0.945589974624054,0.9241793584854079]","[1.0204346423841097,1.0062672715327,1.0224338142073794,1.0065640924351191,1.0113214174653113,1.0052529084764026,1.0092071519689052,1.0110166737060586,1.006408860104643,1.0085243843608067,1.0005068400333448,1.0060057203145671,1.0028936460010562,0.9925212449400925,0.998886301258867,1.000766831813688,0.9930474360561798,0.9891095799234747,0.9889729724547692,0.983425520672359,0.977229288610119,0.9784675969353759,0.9486082167039844,0.9449376744494944,0.9233183632065646]"
