SimulationId,cohesion_degree,average_speed,average_direction
1.0_0.2_1.0_2.0_1,"[1.4812584306708199,1.477212475118615,1.4732509217712775,1.4692346673990047,1.4652089135086552,1.4612249607759016,1.4573572907090093,1.4531767126942565,1.4491235978062529,1.4449948503850942,1.4405765966161954,1.4360671188144989,1.4313140171375942,1.4263827359878023,1.4212804036283253,1.415658482155623,1.4091874187115585,1.4025005694050936,1.3953281575367957,1.387410116553397,1.3793032632220221,1.370356400125123,1.360328325846293,1.3456293994826554,1.3244977855814046,1.2994279633946044,1.2796272627620962]","[0.9086572521859979,0.9083100247754605,0.9081255362976086,0.9080461670797714,0.907848665692027,0.9078079563320883,0.9079524643242237,0.9079842647652873,0.9082135957766125,0.9083218224778792,0.9084567493546251,0.9089867339812694,0.9090185177760426,0.9093789136276401,0.9098920736572054,0.9262955623140039,0.9233158074874708,0.9220841010630878,0.9235939544301554,0.9356281711554472,0.934196615848657,0.9330318188687817,0.9322540890202887,0.9337008855630724,0.9336383663082339,0.9320815771646992,0.9342272996291616]","[0.9085041912635743,0.9081652007664939,0.9079780940884179,0.9078877730906405,0.9076750927673621,0.9076138007972259,0.9077363979102471,0.9077415527662775,0.9079375872060416,0.9080154806237464,0.9081126907469138,0.9085948991735009,0.9085930021805785,0.9089107901692375,0.9093907718258541,0.9257334283811941,0.9227036023369699,0.921413416477259,0.9228583124147148,0.9348132040215169,0.9333071341333151,0.9320437514239738,0.9311178442580158,0.9322806370056543,0.9317259187636652,0.9310924029882995,0.9320511517124294]"
1.0_0.2_1.0_2.0_2,"[1.6249567712074442,1.6414255862601195,1.657488275002626,1.6739406908444665,1.6891617409569175,1.703153591184544,1.7162974125400507,1.7283525793345524,1.739580869831334,1.7501872074303149,1.7604539690432097,1.769971506365996,1.778649158052545,1.7871415991222976,1.7955095976191882,1.8030512959928426,1.8108593863141034,1.8179005905397385,1.8249453946877778,1.8313804967910694,1.8354501616550105,1.836474545608175,1.833197169287828,1.82298840834644]","[0.9895431059507629,0.9916982624421078,0.9954599284242072,0.9926645752957413,0.9934252861959676,0.9933341349389813,0.9926995422085358,0.9932733688770367,0.9919081422329458,0.9899120383240925,0.9928285371257257,0.9921675339347504,0.9923767137044639,0.9915569133038342,0.9927471352716364,0.9908294178715598,0.9908310409146168,0.991831040359693,0.9904891767270803,0.9917873876281594,0.9886580285116058,0.9843371169484101,0.9819580718928955,0.9799711048880436]","[0.9892071812308145,0.9915361078716438,0.9953275192234878,0.9925867741520726,0.9933957470018494,0.9933202704385599,0.9926890754185634,0.9932632499707008,0.9918579273742462,0.9898822795051061,0.9928119617073836,0.992136312527426,0.9923379123504497,0.9915099765799654,0.9926841662568529,0.9907571287541628,0.9907192366043598,0.9917006220351384,0.9903582588120108,0.991550543319358,0.988262837877619,0.9836567894579317,0.9806078650158471,0.9772407689455639]"
1.0_0.2_1.0_2.0_3,"[1.7871356292928389,1.8000169214181367,1.8127395181341042,1.8174897962718999,1.818495502198694,1.8183665284870223,1.8173242407195573,1.8155098054612977,1.8130509225015183,1.8100626702096978,1.8064944579617315,1.8027906295062208,1.7985715370206172,1.7942878304105745,1.789671757836298,1.7849727112660378,1.7801079956399708,1.7751693313513532,1.7704981399832853,1.765630148579372,1.7613385701779283,1.7568993147119232,1.7495505597002587,1.7392250956853936]","[1.0085836040432663,1.0084981134916973,1.0084393878049545,0.9957720595716537,0.9926230589036782,0.9971997378790862,0.9909929735524626,0.9891352504899613,0.9901649595143175,0.9891463094735302,0.9896002291941418,0.9925213031552365,0.9897196665857948,0.9938737486935124,0.9937825178963433,0.9887147570199757,0.9900120464210413,0.9938370361553971,0.9972750654967899,0.9965432323398802,0.9988109894756518,0.9984613266676714,0.9971871727971915,0.9957805926989748]","[1.007696114035851,1.0076329817141862,1.007593322381977,0.9949940885114142,0.9919296350076885,0.9965267426509561,0.990406686162214,0.9885902705509892,0.9896243514466572,0.9886154707765445,0.9890564679970131,0.9919370255312592,0.9891256331031885,0.9932140565724175,0.9930723624015493,0.9879495325268265,0.9891490214940308,0.992851892509214,0.9961345135705869,0.9951828593240591,0.9971423070912642,0.9962750411237854,0.9940508352872499,0.9907139904617781]"
1.0_0.2_1.0_2.0_4,"[1.5734124843595703,1.5915597374527022,1.6089924035972938,1.6259104079993365,1.6285554746975959,1.624182352214563,1.620584649964044,1.6175235765942504,1.6147470303033589,1.6120399013604043,1.6092117529358267,1.6060856585732277,1.6024879398220866,1.5982381354855548,1.5931385775545959,1.586963049170191,1.579444227035362,1.5702601790409452,1.5590216826943206,1.545266163299586,1.5360168546084558,1.534533543655137,1.5227925570118745]","[0.9917578477463084,0.9905900534438932,0.989331217204447,0.9879763190304449,1.0084927357422013,1.0080586250803576,1.0072739529002348,1.0064433327112858,1.0055680674082352,1.0046458457874894,1.0036722872067734,1.0026408711408634,1.0015428826285095,1.0003673021307613,0.9991005665487033,0.9977261121774776,0.9962235723843083,0.9945674271902343,0.9927246958508594,0.990650531418592,0.9956049502361781,0.9943394795733117,0.9919143811623994]","[0.991561799692658,0.990354983347226,0.9890506230777011,0.987642183165509,1.00794780975043,1.0075560894438889,1.0067993289562036,1.0059804996483082,1.0051030533610499,1.0041651511411482,1.0031615407961105,1.0020836392316517,1.0009194495266902,0.9996532455580853,0.9982649192824473,0.9967288159842442,0.9950117564827834,0.9930697212612982,0.9908422250620722,0.9882423160811193,0.9945445497642852,0.9923257813745988,0.9878150188457978]"
1.0_0.2_1.0_2.0_5,"[1.7153024091204605,1.721343403202126,1.726111702711967,1.729700311118901,1.732189653753329,1.733641341580712,1.7341023916526694,1.7336072579051203,1.7321780298612828,1.7298256635358737,1.7265510109541662,1.7223384253235676,1.717156813871775,1.7109579295311712,1.7036732921773734,1.6952096194744073,1.6854419922163097,1.6742033876059161,1.661268034297505,1.646323483494255,1.628920149441934,1.6083702856751687,1.5858620031061947,1.5636109641880798]","[0.9934908529914013,0.9931276570332115,0.9927886158413195,0.99246814095629,0.9921586849611271,0.9918477478599423,0.991530823354995,0.9912036031646698,0.990861570725773,0.9905055174467101,0.9901281214871875,0.9897200029236624,0.9892724944826017,0.9887746466119431,0.9882121912858673,0.9875659959959946,0.9868096183458469,0.985905253555801,0.9847966450561411,0.983395834762449,0.9815562298990018,0.9790114139123829,0.9729230151436459,0.9618287128975616]","[0.993385180016745,0.9930170737244901,0.9926706877325536,0.9923409018812499,0.9920204458754175,0.9916969553568247,0.9913659195176712,0.9910228998597642,0.9906631199155304,0.9902869504535867,0.989886476758185,0.9894514878942925,0.9889721424591223,0.9884358237703221,0.9878258535221248,0.9871195268106049,0.9862849371904969,0.9852755898651034,0.9840207173768706,0.982406575631848,0.9802368238677858,0.9771374542707402,0.9721084121478618,0.9590340211682813]"
1.0_0.2_1.0_2.0_6,"[1.6360719978698852,1.6537092611183404,1.6699291218732162,1.6848643005829236,1.698624170959453,1.711297295647066,1.722953222630144,1.7336437512362122,1.7434038074904343,1.7522520254498382,1.7601911054525623,1.767208007340284,1.7732740353509977,1.778344884146342,1.7823607509413066,1.7852466963010811,1.7869135962082638,1.7872603540390757,1.786178709156994,1.7835633692762292,1.7793331481170984,1.7734751824743888,1.7661379415305647]","[0.9981127663966967,0.9982211884770695,0.9983587979117872,0.9985183180477645,0.9986948440641855,0.9988847725333222,0.9990851363355151,0.9992931611610995,0.9995059473053225,0.9997202243830443,0.9999321493126389,1.0001371294703618,1.0003296579547605,1.0005031486543259,1.0006497564296948,1.0007601629782363,1.0008233027602953,1.0008259975351979,1.0007524670320238,1.000583699024605,1.0002967278689283,0.9998640784695387,0.9992541716405845]","[0.9980452705314192,0.9981414250465863,0.9982648278137259,0.998408639059434,0.9985683140752339,0.9987405581696778,0.998922675112882,0.9991121255605047,0.9993061980210045,0.9995017375256022,0.9996948983872712,0.9998808969763983,1.0000537423707883,1.0002059182399505,1.000327977626345,1.0004079905377503,1.000430746262117,1.0003765451229496,1.0002192898654403,0.9999233385512857,0.9994380297531782,0.9986873316734814,0.9975465034402247]"
1.0_0.2_1.0_2.0_7,"[1.616714342645463,1.6440965048108613,1.6696215066207678,1.6933373905846116,1.7152433978779777,1.735306718208001,1.7534760379880687,1.769691493462761,1.7838909964535492,1.7907216878993322,1.7912644615940456,1.7917793533592872,1.7916800074749513,1.7910455399013399,1.7901867928976452,1.7898450018686431,1.7993035686899546,1.8072664543768848,1.8150339189122962,1.8215198367683156,1.8216552076590156,1.813396819392381,1.7959881908326658,1.7681390523198544]","[0.9963519852926372,0.9958822371466869,0.995457265263507,0.9950617248539029,0.9946871512168196,0.9943261279981825,0.9939723019044459,0.9936203985025056,0.9932661582647864,0.9915066734705354,0.9907402254458882,0.990868166722999,0.9906983251230894,0.9901451570667432,0.9899995896000661,0.9877811298842945,0.9874501049968377,0.9870596170561803,0.9866838658039194,0.9857812312564873,0.984727722708302,0.9833976720930986,0.9816852358497249,0.9793967125652814]","[0.9957467495658482,0.9952756016974612,0.9948486113411241,0.9944532795959503,0.9940831170759737,0.9937317304681678,0.993392873328555,0.9930605846122514,0.9927292951004038,0.9911676089732444,0.990421837411617,0.990535845650402,0.9903546320123396,0.9897847140154479,0.9896196015750033,0.9877049663097567,0.9873683678041825,0.9869913581088161,0.9866209741911153,0.9857116963985171,0.9845435223951764,0.9829308264819233,0.9806922422602361,0.977480628594403]"
1.0_0.2_1.0_2.0_8,"[1.7639586672558851,1.7708599777907241,1.776487779136672,1.7809134128801047,1.7841972405007724,1.786388744665383,1.7875266719150211,1.7876391075503426,1.7867434170831986,1.7848460106629696,1.7819418994646876,1.7780148250594294,1.7730671906307551,1.7670763919226256,1.7599811461663486,1.7517040328501154,1.7421517711947136,1.7312170175232948,1.7187848145355007,1.7091758377186497,1.714804364354959,1.7162446135818525,1.712524038485602,1.7036093870740436]","[0.9911199568836481,0.9908155076560715,0.990524628903349,0.9902405046930789,0.9899573748596694,0.9896700290779905,0.9893734594117715,0.9890625931980963,0.9887320624118914,0.9883759827733126,0.9879877251010005,0.9875712217381755,0.9871775299670315,0.9867290315898463,0.9862099771015912,0.9856063055880357,0.9849014759255081,0.9840763602020398,0.983109440824913,0.9977853283495963,1.000131514744514,0.9990121082045169,0.9974979625678673,0.9956205580513475]","[0.99107706077502,0.9907677945561647,0.9904710681218255,0.9901799363718168,0.9898884537686894,0.9895911558268744,0.9892826938198708,0.9889575423742571,0.9886097329625863,0.9882325819821002,0.9878183891575154,0.9873696263118392,0.9869353635317809,0.9864354406255464,0.9858503744832028,0.9851608337266144,0.9843428003625614,0.9833664968756295,0.9821952688616432,0.9971208762063118,0.9992475061021882,0.9976729498308653,0.9953302125238417,0.9918376111026618]"
1.0_0.2_1.0_2.0_9,"[1.623524528922453,1.6350680361268013,1.6452866600084004,1.6542264761734256,1.66192824975712,1.6684252137813669,1.6737416951804456,1.6778921599241308,1.6808803843785562,1.6826985377002452,1.683325997810028,1.6827277315368865,1.6808520533720015,1.6776275407602275,1.6729588341893804,1.6667210104039982,1.6587522584749406,1.6488449220096522,1.6367361947509909,1.6221035325135662,1.6045806827629914,1.5926368556968393,1.5886141292621214]","[1.0012955011744504,1.0005369204947774,0.9997799442258065,0.9990262073246288,0.9982764951560827,0.9975306081337285,0.9967873021888773,0.9960442335792312,0.9952978694286957,0.9945433377416255,0.9937741927721706,0.9929820679360487,0.9921561810104451,0.991282647064513,0.9903435474748564,0.989315709330772,0.9881691959424893,0.9868656598987409,0.9853570957231592,0.9835863438511514,0.9814918992347887,0.9950394488299021,0.9938311020765518]","[1.0011127346791513,1.0003455132532786,0.999578778106472,0.9988141456786148,0.998052203158066,0.9972924388696096,0.9965332053759753,0.9957716563339085,0.9950036237636448,0.994223408807849,0.9934234551170614,0.9925938624433337,0.9917216785812972,0.9907898784021019,0.989775896302065,0.9886495204298873,0.9873698862140182,0.9858812425802533,0.9841071668611308,0.9819430894313651,0.9792473353529607,0.993388853474358,0.9906466719116219]"
1.0_0.2_1.0_2.0_10,"[1.6607695210450373,1.6913895004217159,1.7189173404566875,1.743570558822135,1.7530785535259636,1.760595013190292,1.7671037209169203,1.7722657478014376,1.7768524878472056,1.7801260473460996,1.7826582970133507,1.784166189023294,1.7849483798558048,1.7845723566776526,1.78337126314607,1.7812851205785187,1.777961372885073,1.7735736456860292,1.7680952606726041,1.7612043431602338,1.7524354239364486,1.7565599898035802,1.7585354451663604]","[0.9822168631048013,0.9822522826806664,0.9822725248222297,0.9822658879563673,0.9884901179329193,0.9891157448189729,0.9865656065433774,0.9866380703222304,0.9853031882853044,0.98491637606053,0.9864768929910338,0.984476846076561,0.9817255171846717,0.982244634601807,0.9817299534394919,0.9810381444681022,0.9777856450671372,0.9763047443308819,0.9740053151063167,0.9722089287276567,0.9705488886485818,0.9862651139060867,0.98134948255853]","[0.9817404457984061,0.9817646011068463,0.9817774369658219,0.981768947407937,0.9883099913155258,0.9889353024729729,0.9863794089416595,0.9864494399994719,0.985099633339802,0.9846977206229321,0.986213810017372,0.9841994011105265,0.9814068421604057,0.9818742145711948,0.9812828723571242,0.9804891372668427,0.9771372168785634,0.9754974834904265,0.9729921835429948,0.9709089984876081,0.9688394577767839,0.985305899090636,0.9794766596095834]"
