SimulationId,cohesion_degree,average_speed,average_direction
1.0_2.0_1.0_0.2_1,"[0.7490580130807045,0.7496659525084837,0.746569117812959,0.7506005504365161,0.7497757033767963,0.7499360009998217,0.7491148119226629,0.7500946497502932,0.751016807450953,0.7494088849590159,0.7506819003465175,0.7486524506818946,0.7521537700964662,0.7497588013417765,0.7503123802822027,0.7497077823855491,0.751071763656927,0.7499087174809762,0.7509761080510468,0.7500939158584891,0.7505292576297947,0.749176505240937,0.7514720136484634,0.7501799728474952,0.7505341926467326,0.7505073763109427,0.7495575930944934,0.7509279063866297,0.7508346715179074,0.7498422754054639,0.7514687547410341,0.7491666656766103,0.750785952525105,0.7511854794228867,0.7486629561637076,0.7506321309601856,0.7482735888099071,0.7457330373511416,0.7438146946994946,0.7400309916438167,0.7381151100958233,0.7276443389709574,0.7164189162475754,0.7172125443791078,0.7159410790854857,0.718521929834576]","[0.6369211874828998,0.6536881567817152,0.6477731988664677,0.6518694470533481,0.650020821255895,0.6454881545347626,0.6448400092518272,0.6443204716200922,0.64426758771497,0.6449570599076155,0.6450535103944839,0.6443162395777586,0.641685983561519,0.6438011257600145,0.6452050777544346,0.6432078823840752,0.6433667516713274,0.6424597084974197,0.6444483683599751,0.6455536510236992,0.6449045272536608,0.6450166831224764,0.6439105192162499,0.6421412736348276,0.643091483304134,0.6441131083044326,0.6420951517778968,0.6414234734414506,0.6410156231072266,0.6425526181816865,0.6423628809687562,0.6447056158215233,0.6428840313642699,0.6413495199563009,0.6409824561297581,0.6429786649959333,0.6423167669931861,0.6419901306956567,0.6417856995135538,0.6394824985617438,0.6406041491110093,0.6401654676720874,0.644806942654858,0.6133794429373117,0.6007738439586878,0.568218740659159]","[0.6363076972033883,0.6533553884905856,0.6476966188253042,0.6515727369545504,0.649983136100237,0.6454129748722561,0.6448259460280439,0.6443048682102972,0.6442046449524053,0.6449083532792359,0.6450380526342336,0.6442701630832359,0.6416670663126518,0.6437516404782139,0.6451788820812181,0.643143287063874,0.6432812170826292,0.6423867443256476,0.6443840679424546,0.6455121692351907,0.6448500004438904,0.6450085791096978,0.6438468256908794,0.6421216992478397,0.6430911370034311,0.6440222918434558,0.6420890554676225,0.6414007889351976,0.6409554306021287,0.6425146593830033,0.6423525894874218,0.6446624764174993,0.6428497910341519,0.6413469067138192,0.6409652031539794,0.6429364433116626,0.6422790283307493,0.6419531938832386,0.6417602851524327,0.6394476892985805,0.6405266203417003,0.6399560777180335,0.6444564863369842,0.6132475456247851,0.6005692907319964,0.5681609663507359]"
1.0_2.0_1.0_0.2_2,"[0.9477534205217394,0.9756410272268471,0.9853500297900242,0.978372773530708,0.9782731615580401,0.9762960000200371,0.9808974960044943,0.9817952984945034,0.9851090983270686,0.9900792986405162,0.9915753394260534,0.9891382385818079,0.9883481112810832,0.9876789973017204,0.9851490574852277,0.9791700127953569,0.9740234908622383,0.9686673083267172,0.9602305958426022,0.9523055735473845,0.9402993756335042,0.9269938372602796,0.9107569974381199,0.8910890328104388,0.8686099178716135,0.8425552361587437]","[1.054145908788561,1.037241069241316,1.0006204862176824,1.0211537423590484,1.0222493411514444,1.0301548829116527,1.0340072106544973,1.025247575864495,1.0285662576342636,1.0306850335994309,1.0124339491739645,1.0162950453201662,1.0184033126119258,1.0192339038275358,1.0124096733101131,1.017216344639255,1.0211029099372766,1.0144920191190134,1.021433151256021,1.012711456808224,1.0096535597469367,1.0109413591558956,1.011617410001916,1.0113345016440909,0.9857004912932901,0.9826335635398551]","[1.0537682913012127,1.0370286516767218,1.000387798060452,1.021103576071874,1.02224181016496,1.0301346633610002,1.0339856896947366,1.0252424817212076,1.0285628325862655,1.0306800600763293,1.0124205981281231,1.0162875828179696,1.0183954045353196,1.0192208387812052,1.0123766923140016,1.0171810817763507,1.0210571437933038,1.0144159470250862,1.0213409868624383,1.0125988677461926,1.0094982369855947,1.0107231124111518,1.0113003117926767,1.0108465645982325,0.9855741254420972,0.9815153117920602]"
1.0_2.0_1.0_0.2_3,"[0.9077694676606575,0.9228933391240816,0.9572758227265139,0.971266305912228,0.9816416861293253,0.9880531649829868,0.9880237937896249,0.993745887393062,0.988822375846464,0.9937342109125389,0.9935163000923047,0.9976654603129623,0.9936736084809457,0.9970316231892494,0.9937244728228127,0.995755498861374,0.9951083555598859,0.9945185060592636,0.9936107030131563,0.9935932307524666,0.9914304138039081,0.9888457985008431,0.9847242980220596,0.9836114071831953,0.9769210690057919,0.9713955372661076]","[1.038292674396981,1.028352562063235,0.9993792218585674,1.0151738785537412,1.0340251429732614,1.0346677639335087,1.002967638052175,1.0283611603688545,1.0246339782185008,1.0143131750081422,1.0258930606112857,1.0159516291136583,1.0158908113192977,1.01580286682043,1.0156159520664292,1.0224457281380588,1.0098797885323898,1.0182297043108666,1.0109191092510987,1.0189555086127475,1.0115591142034355,1.0052623105787055,1.0059311362912347,0.994105031609539,0.9792449478060478,0.9726430755249389]","[1.0381208432101088,1.0283243425628734,0.9987738897142945,1.014847541876034,1.0337271498291696,1.0345415750708347,1.0028215809321734,1.0283145828925084,1.0245922416606799,1.0142523143256847,1.0258623230923851,1.015931804067962,1.0158882648157195,1.0157637287819223,1.015611598699659,1.0224092371038895,1.0098661379886376,1.0182081488793473,1.0108822634732653,1.0188844385460105,1.0115311242435865,1.0051833192536723,1.0058498562561164,0.9939969808498633,0.9791239208549893,0.972277281614798]"
1.0_2.0_1.0_0.2_4,"[0.9233849934551863,0.9309795618857737,0.9233515706864983,0.9302652446759139,0.9262140372452623,0.9367611759479613,0.9420110125732366,0.9294764897726246,0.949449392064343,0.9735045519985914,0.9831444655700541,0.988283178113109,0.9993457059687776,0.9898829686275334,0.9865258168122424,0.9787891461690383,0.9744038500229655,0.9625369595552331,0.952432342729705,0.9411940592184224,0.9275486548993268,0.9110514705906975,0.8920090872308832,0.868984892304686,0.8439973327699829]","[0.9960919435793016,1.0331215179861095,1.090447019550368,1.0651711952646297,1.0559625398639843,1.0366435820324411,1.042940884757827,1.0336599285857573,1.022573015736177,0.9835444595007921,0.9998225630997896,1.008365736685895,0.9873604834655815,0.9956124283225891,1.00473618951014,0.9942991365617093,0.9960304405396805,0.9960682768962401,0.9872570986299649,0.9876666123017885,0.9728667974166931,0.9967226322658047,0.9656823642661682,0.9604828683749258,0.9388572251947496]","[0.9913911229970633,1.0222729418823435,1.0816998671904663,1.0637082944864558,1.0534283787461776,1.036219438250173,1.0428708784471554,1.0334436598135033,1.0222930337286855,0.9833452345887989,0.9997187389027341,1.0083257643039616,0.9873336312744292,0.9955846123807761,1.0046978029920126,0.9942411368888955,0.9959471260949122,0.9959633966640766,0.9871186348311947,0.9874868853626181,0.9726304371174687,0.9964161665013456,0.9652424839997642,0.959817029496471,0.9382342321123521]"
1.0_2.0_1.0_0.2_5,"[0.9142922149612064,0.9580905694125244,0.9503941405993405,0.9521130813171065,0.9734987178575211,0.9900526051242247,0.9920541326674246,0.9921148695380739,0.996188260419715,0.987918324584964,0.9917054391560669,0.9873864079884958,0.9916926205524014,0.9893195709705551,0.9895839606978396,0.9908775768529829,0.9884994729351481,0.989093636002493,0.9873396249739379,0.9856049125308639,0.985030751152729,0.9828274220930353,0.9799431156714827,0.9789596977449602,0.9738659892051067,0.9677892486986883]","[1.0308150015181912,0.9950029550370033,0.9960521035922772,1.008001869788447,1.0031017043498356,1.0103851433027662,0.9964058168934853,1.0058058097148443,1.0130293469837224,0.9962897655401864,1.0041755711526243,0.9923574942803465,0.9919903969675202,0.9920437785295197,0.991142307327174,0.9931828680408492,0.9936153623345321,0.9865255033586741,0.9957763595195261,0.9952627674775772,0.9897901365383398,0.9964421109935333,0.994577264304679,0.9845859279942942,0.9883526233041213,0.9764318188736497]","[1.029920370979643,0.9947664252101864,0.9957081750740594,1.0079086097055348,1.0028695905572276,1.010247502394446,0.996380585086302,1.0057928018790714,1.0129058949941758,0.9962716271588856,1.0041293693798516,0.9923388341628396,0.9919831256956825,0.9920231203306927,0.9911364420749972,0.9931511380476037,0.9936046990660686,0.9864645321853348,0.9957470254571205,0.9952376734825096,0.9897199775233217,0.9963847297528406,0.9944820974177419,0.9844934154011403,0.9881752287957883,0.9762066581961245]"
1.0_2.0_1.0_0.2_6,"[0.9041129294916626,0.9195946223230919,0.9438834433948641,0.9528532930207485,0.963973488420641,0.9683711066018268,0.9764557108482392,0.9897724320808535,0.9890475106054502,0.9894536711400167,0.9918214313967755,0.9887073790911691,0.9911430694082756,0.9941148979440968,0.9948912526451497,0.9950968561095748,0.9968510716982213,0.9963582354434748,0.9911611175842722,0.987647847306485,0.9824450460287031,0.970819147002298,0.959603400176206,0.9478313084694431,0.9352458826103884,0.9135451299512579]","[0.9911042669974625,1.0069462608797888,0.9734831977388658,1.0061108785111164,1.0303791718565973,1.0100992269590143,1.0147706897734516,1.0047849097606427,1.0048549695977798,1.0061735644452048,1.0136149628544706,1.010244422799228,1.0012148039855573,1.006120900681369,1.0125221059551297,1.0022700708563654,0.9979060619534837,1.0098794942178273,1.0024655909386104,0.9968562049420877,1.0001379143706808,1.0009101504188072,0.9958346666739282,0.9908082438708923,0.9761807350112229,0.9561854122947766]","[0.988923673898854,1.0062790435441358,0.9729787786110924,1.0057727430085546,1.0297580944319062,1.0098840219853749,1.0146451597973238,1.004735604090864,1.0047864027953166,1.0061300599069107,1.0135750233151586,1.0102229503932296,1.0012050924519382,1.0061166909304697,1.012514188566543,1.002262645374787,0.9978846493625758,1.0098523324297013,1.0024183131623152,0.996780246578591,1.0000376163255675,1.000764952347406,0.9956344044068567,0.9906180992990293,0.9759664661111153,0.9557281707978897]"
1.0_2.0_1.0_0.2_7,"[0.888855559510771,0.9222069697746638,0.962577913645202,0.9543314091367342,0.9437489444330787,0.9524856601312283,0.9580803483080238,0.9676694168853671,0.9733076672912697,0.9679612045868071,0.9685658104790467,0.9637764957922309,0.9624026329322577,0.9522592400629454,0.9460724865200731,0.9385970686347151,0.9320678172139162,0.9204927038987841,0.9109767782124174,0.897620349601842,0.8849321739084794,0.8682789288976982,0.851098380476663,0.8309752469303489,0.8071418741297163,0.7773334598853581]","[1.0438177555058332,1.03506066307239,1.0281899232740506,1.0176930521970895,1.0161452548563876,1.0145653150967906,1.0304299968246116,1.0221579770920752,1.01813864644049,1.0138018377115134,0.9997957453879093,1.0165893354740447,1.0007878246844444,1.0061157484036982,1.0129569703566448,1.0084071417287293,0.9950064092912815,1.0127448749689159,1.00260470060401,1.0144484478370908,0.9993404768962098,1.0088265550890292,1.0028195877802661,0.9998433411365397,0.9903134761850078,0.98521763933598]","[1.0437270163386325,1.0349063594146573,1.0281351288674836,1.0176640586823535,1.0161200313871517,1.0145352219129975,1.030406578411762,1.022137881391742,1.018128980868465,1.0137860422695995,0.9997740638835975,1.0165630612030687,1.0007499726597657,1.006067146676635,1.0128970826660788,1.0083325924028492,0.9949150388813097,1.0126360331839237,1.002471441927849,1.0142856411658296,0.999134294245542,1.008564932186502,1.0024704958147512,0.9993558329644077,0.9895867394924722,0.9840176035966629]"
1.0_2.0_1.0_0.2_8,"[0.9558993792348471,0.9771697212768218,0.964574424014221,0.982344051691783,0.9861665146814855,0.9784197916687072,0.9822754694684308,0.988650931713241,0.9912606700924323,0.9925315743790579,0.9925077659939954,0.993012609717014,0.9958070478769864,0.9968636959827719,0.9935891895015074,0.9951826387383456,0.9956053592867625,0.9944579922396564,0.9923440070511023,0.990157966714095,0.9874421241420306,0.9862528842316696,0.9780648817700635,0.9815487135115705,0.9785053466490328,0.9697028418060596]","[1.0896521790936968,1.0723996825744817,1.0482392157289997,1.0328972348552405,1.0139301362128894,1.0216652358302496,1.026365808529866,1.0277631681615587,1.0202520010994243,1.0218082474617374,1.020692520870709,1.0199501616280244,1.0333415056761235,1.0201378561970185,1.0250264283093953,1.0316951972873663,1.0266012541517853,1.0223755024430856,1.0269111577614203,1.0219131840245435,1.0232931299116115,1.0148239918041435,1.009142825798618,0.9947788030728412,0.9864791806176274,0.9728413901669668]","[1.0885291166449709,1.0720931479097746,1.048099223050187,1.032682026616249,1.0136059625876224,1.0215774613201989,1.0263338935984418,1.027691174879002,1.0202254040208234,1.0217685818503426,1.0206764553025145,1.0199344581431664,1.033251348674331,1.0201164934645943,1.0250060691961507,1.0316273322191958,1.0265939620681497,1.0223230687365135,1.0268434536571631,1.0218852556945746,1.0232433616017638,1.0146561825581109,1.00900605269638,0.994739389177201,0.9864254989194547,0.97245404685569]"
1.0_2.0_1.0_0.2_9,"[0.9370926363459403,0.960053838625861,0.9908737785782442,0.9838731228946282,0.9800842821022461,0.9823749194402965,0.9888029583760954,0.9956204503925958,0.9941226244309432,0.9929493333302679,0.9974222831923456,0.9957812572263621,0.9935452695268463,0.9969007572467204,0.9970634036377017,0.9962138798101231,0.9930540090571256,0.9935128424512941,0.9903325904509628,0.9841183411447065,0.9797976368117294,0.9678917808310512,0.9576561492452983,0.9402813853882053,0.9240324987123931]","[1.0549624728504474,1.0436311307584203,1.0345133384773608,1.025577315793209,1.02867592906194,1.0118933245723638,1.0245383692053842,1.0162152218185376,1.021056402337901,1.0130731597722387,1.004493126283415,1.0093901762146933,1.0053282305088826,1.0101454644096841,1.0109053129051229,1.0128677516114397,1.0023009450917058,1.0006174155337906,1.0047048718875178,0.9972384411532343,1.009078657322501,0.9951425674285742,0.9891003803015562,0.9824464140827884,0.9497429398654256]","[1.0548288321842128,1.0430793328601162,1.0342882718746833,1.0254621737783862,1.028615034119938,1.011872786107214,1.0244876317929372,1.016162173002377,1.0210114245422124,1.0130717315705864,1.0044545587320712,1.009365306678947,1.005319483462257,1.0101419205430184,1.0108815322259366,1.0128467107735568,1.002287951970699,1.000578159019171,1.0046747923872927,0.9971664487942415,1.0089711730157787,0.9949726439339784,0.9888347104538247,0.9822568962154337,0.9495233821755006]"
1.0_2.0_1.0_0.2_10,"[0.9528426457158782,0.949501588962421,0.9496873580618442,0.9702463201943335,0.9878472338157855,0.9888237710990289,0.9914060511039352,0.9901457774018869,0.9892861067506196,0.9910986518153698,0.9894647348680766,0.9907041867004422,0.9868078564354361,0.9858534434327493,0.9821565492674349,0.9754160053534702,0.9701504688351628,0.9601619078755116,0.9521764946252516,0.9396626787236224,0.9251264616854067,0.909671593198431,0.8899579957775717,0.8672958268347427,0.8418556091306222]","[1.0803034684561559,1.0328671170924046,1.0271221049580044,1.0234320617879742,1.0053737021513731,1.023589206051306,1.0169065241601811,1.019643761479906,1.0086868124418331,1.006605764140555,1.008345805106596,1.0176820522175807,1.0046312321282975,1.0050887505109627,1.0049596735222348,1.0069496724815008,0.9988238829986607,1.0040813452701016,0.9867697551477017,1.0065553748584046,0.9931589987815814,0.9937379835271849,0.9820815343671294,0.9548104874995412,0.9400739161867061]","[1.0802370257633604,1.0327115827863869,1.026917042996571,1.0232407723824068,1.0052603209847744,1.0235422910861407,1.016888959037832,1.0196257467894123,1.0086806289108536,1.0065998145722923,1.008335505634115,1.017659501875407,1.0046207271845504,1.0050663195335896,1.00492756328758,1.0069027302940694,0.9987527559464534,1.003988276019385,0.9866342244297305,1.0063932490740162,0.992941453966607,0.9934392042567297,0.981647090970628,0.9545173320922041,0.9392119579068173]"
