SimulationId,cohesion_degree,average_speed,average_direction
1.0_0.2_1.0_3.2_1,"[1.740036096328662,1.7531493828054243,1.7642699111228388,1.7735654348772232,1.7811839751112464,1.787250915342793,1.791867015260601,1.7951073370683666,1.7970210845572385,1.7976323680666222,1.7969419086953553,1.7949296655168796,1.7963938522419514,1.7986424728156893,1.799757597244252,1.7997081655890672,1.7986411601820216,1.7963625985748253,1.793093102658494,1.7884201494004361,1.7824259908672915,1.7734204901232804,1.7603213377580995,1.7418691644923858,1.7169775386597301,1.6841773454468028,1.641195068229469]","[0.9067609561765795,0.906398895575288,0.9060952069349464,0.9058370982130594,0.9056160108499454,0.9054266377569804,0.9052662928503841,0.9051344864163362,0.9050326106832988,0.9049636624597781,0.904931942431838,0.9049426838365778,0.9093706038244354,0.9108144372059477,0.9074358194247814,0.9103572896622659,0.9075302051055493,0.9065449208052935,0.906309039430278,0.9065956967986665,0.9370672619253215,0.9301708005971294,0.9317927318615375,0.9324849906098933,0.9321620536463286,0.933071050648988,0.9309938365690397]","[0.9066486527595049,0.9063255703741564,0.9060418313657489,0.9057883390591556,0.9055592145455174,0.9053509958745953,0.9051621612234814,0.9049928389924495,0.9048446157671642,0.9047203742541393,0.9046241040838457,0.9045606380344879,0.9090155426853855,0.9103681882373609,0.9068902064366334,0.909703646739303,0.9067423897294138,0.9056231227311278,0.9052188735456902,0.9053256469694647,0.9355115748256232,0.9283544790527363,0.9295879456534462,0.9297689307357321,0.928674887274766,0.9284202371491422,0.9245401459135685]"
1.0_0.2_1.0_3.2_2,"[1.8746728648033884,1.918142072831832,1.9587086265848734,1.9963214435593486,2.0309679963954186,2.062686204215971,2.091545616813966,2.1176342586690726,2.1410496019689105,2.161892386761622,2.180262426154139,2.1991463244980762,2.22046468642462,2.2403022025671717,2.258596824677568,2.2752089902645376,2.290586954233823,2.3048176878913265,2.3176471124872466,2.3289386751054284,2.3360875690644862,2.343994766772531,2.353940828301388]","[0.9906795046058532,0.9903894773903817,0.9902555492039555,0.9901107397514026,0.9899510907905592,0.9897764102089095,0.9895866178460822,0.9893814110559425,0.9891601158703047,0.9889215948874823,0.988664157157886,0.992042101674332,0.9928724798283741,0.9924683828367072,0.9936321419555285,0.9964582394539458,0.9953469358851552,0.9959642074673303,0.9973788479756592,0.9994650559512525,0.9989711666832294,0.9902524478737489,0.989132835918357]","[0.9901909003600928,0.9900206457890911,0.9899846411963454,0.9899178938300532,0.9898184232223879,0.9896878126543924,0.9895275587533147,0.9893387273594269,0.9891217931854123,0.9888765376931771,0.988601948944308,0.9920057263013077,0.9928264765253229,0.9923976415037785,0.993540123619088,0.9963442127695449,0.9951733240848785,0.9957184116199852,0.9970480076927023,0.9990241106597345,0.9982425006255127,0.9893934318039455,0.9874255967532344]"
1.0_0.2_1.0_3.2_3,"[2.088836924918589,2.114897427944288,2.1382219152103445,2.159390852460243,2.178101793984383,2.194880372107505,2.2101364719488954,2.2236276024177157,2.2357430661567466,2.2467987865819765,2.256353661299521,2.265133466656077,2.2728072965330366,2.2795609778885266,2.2854568911385487,2.2906678279736967,2.2951526327040024,2.2991084910991475,2.302643635108271,2.3058276522406658,2.3084727745746316,2.311207153535215,2.3135839608508038]","[0.9954209715812383,0.9987392818700582,0.9932087189095832,0.9938937952324932,0.9899043719441208,0.9900047109637846,0.9920981300415549,0.9911628224978367,0.9900589823070916,0.9894241011459638,0.9890188390593518,0.9872094806426461,0.9881909712948268,0.9870623750522013,0.9883979330988943,0.9887229384438365,0.9907986978820186,0.9899745401706074,0.9897395310906424,0.9903344411280857,0.9938556867669883,0.9910525846078004,0.9945387276451139]","[0.994424374746245,0.997847793236338,0.9923525851886533,0.9930942624475017,0.9891476773889547,0.9892791331310429,0.9913822846758934,0.990452299059012,0.9893416328206659,0.9886837305463165,0.9882384711679115,0.9863759323588804,0.9872762255604418,0.9860481699076713,0.9872555356875446,0.9874220266837008,0.9893036526905594,0.9882298674166655,0.9876784792906096,0.9878701523002374,0.9908791781500803,0.9873280898579752,0.9897585975889914]"
1.0_0.2_1.0_3.2_4,"[1.8782895557163402,1.9003276706126124,1.9127367009488636,1.924424079849432,1.9344997433948419,1.9434764895839516,1.9514428110248279,1.9584104440642016,1.9642996228430047,1.969025011968294,1.9724948395705542,1.9746091146629308,1.9752574644759164,1.9743165799465539,1.9716472028887793,1.9670905023332388,1.9604635271261406,1.9515530860462227,1.9401066207383302,1.9258165338877502,1.9082874804032688,1.8869415938545357]","[0.9914782986935513,1.0093241545630036,1.0084366563571148,1.0081215097380174,1.0082773467147568,1.0083321237087333,1.00789923198059,1.0074262572056383,1.0069137093185232,1.0063580014814515,1.005753636538536,1.0050927813102772,1.0043647574164578,1.003555395870753,1.0026461995972615,1.001613276714611,1.000426056165646,0.9990459241995056,0.997425219128028,0.9955076251917857,0.9932317161990473,0.9905351961594491]","[0.9913074711903085,1.0088115939678828,1.007972966055533,1.0076702005379838,1.007818694595738,1.007860914908228,1.007415238745462,1.0069202654444327,1.0063755141760553,1.005775568112058,1.0051121482664085,1.004373471973839,1.0035433452273583,1.0025998616311682,1.001513511313782,1.0002444044154828,0.9987381399892543,0.9969195277415305,0.9946826788460901,0.991874101057809,0.9882581496662103,0.9834070228901871]"
1.0_0.2_1.0_3.2_5,"[2.086347376010689,2.1141821535936147,2.138789888301906,2.160438849269683,2.1793589097929718,2.1957448832895112,2.209759618257347,2.2215367263196706,2.2311828543631154,2.2387794258149825,2.244383772521574,2.2480295564817316,2.2497263338636477,2.249458029369393,2.2471799415378753,2.242813637819283,2.236238615880663,2.2272786719230924,2.2156789853430983,2.201065639572384,2.18286892364901,2.1601640465783576,2.131299327315465,2.093215872077714]","[0.9941377935857358,0.9937072236724673,0.993292923427201,0.9928861504761002,0.9924797603664977,0.9920675492230975,0.9916437741599526,0.9912027647335415,0.9907385702513172,0.9902446003902321,0.9897132180573819,0.9891352358327886,0.9884992491205336,0.9877907048425002,0.9869905424093613,0.9860731298994512,0.9850030033813717,0.9837294953493614,0.9821774769441936,0.9802306301132495,0.9776999477717405,0.9742643820261767,0.9693828195639003,0.9583443876653036]","[0.9939983608726191,0.993584381569061,0.9931742387071578,0.9927619084438073,0.9923421535197908,0.9919100235107516,0.9914604887010713,0.9909881256549654,0.9904868011458186,0.98994931037199,0.9893669222039256,0.9887287693870261,0.9880209913000129,0.9872254809772296,0.9863179851907282,0.9852651108078202,0.9840194009753715,0.9825108211866023,0.9806311263204137,0.9782029540043801,0.974912738688796,0.970146064925369,0.9625042294535162,0.9475441303989766]"
1.0_0.2_1.0_3.2_6,"[1.976986558917408,2.0148677881436976,2.049742590204332,2.0819041484588556,2.1116029452447496,2.139052250820848,2.1644325687860273,2.187895347137394,2.2095661621383322,2.2295475192472205,2.2479213816660333,2.264751526933642,2.2800858435019196,2.2939587146006377,2.3063937034933364,2.317406868030771,2.327011221789755,2.3352231745356438,2.3420723137782313,2.3476167776017594,2.3519681737822626,2.355350105094688]","[0.9972792290225309,0.9973423814180762,0.997441039585183,0.9975657947440143,0.9977100577277547,0.9978689586691465,0.9980386561415153,0.9982158757291506,0.9983975824577436,0.9985807341075751,0.9987620846994322,0.9989380192595128,0.9991044070691046,0.9992564633304317,0.9993886097034897,0.9994943230453309,0.9995659590748323,0.9995945333480742,0.9995694348278654,0.999478033995461,0.9993089783426168,0.9990767789290774]","[0.9972100430190459,0.997289584096384,0.9973915088860626,0.9975092602330509,0.9976384100071295,0.997775708045822,0.9979184994052944,0.9980643379416915,0.99821070467338,0.9983547790877039,0.9984932313570899,0.9986220125938637,0.9987361229024446,0.9988293345495137,0.9988938398015816,0.9989197778289,0.9988945676503539,0.9988019235256467,0.998620329639522,0.9983205309949611,0.9978648588660565,0.9972226609431368]"
1.0_0.2_1.0_3.2_7,"[1.9346645551747215,1.9856037017162962,2.033040501465969,2.077187061203502,2.118205563196536,2.1496973253203553,2.1708624304297577,2.190489372817466,2.2081789219792247,2.2242499095606503,2.238697274398203,2.2517991402564097,2.263346134911748,2.2734554761953154,2.2820839538903823,2.289595978735142,2.2955650934558487,2.3002127791549274,2.303383518700585,2.3042219816708616,2.299691422067949,2.307031638250806,2.308722574585646]","[0.9956344983262848,0.9951489705045802,0.9947034030801623,0.9943145335558584,0.9940443123834166,0.9867448111267222,0.9896008509881062,0.989033175596874,0.9891239148461476,0.9892810219963614,0.988951735429899,0.9896501327630325,0.9896233926263791,0.989985422719885,0.9897869653098392,0.9899683243866434,0.9893107678559693,0.9900628900736042,0.9899439065889526,0.9895670291730708,0.989074449271852,0.9819204846390421,0.9800525172342753]","[0.9947978772791087,0.9943476259205645,0.9939289830369189,0.9935623034769102,0.993312682166266,0.9864709752474886,0.9893116961387767,0.9887600966789397,0.9888348652736371,0.988968935813111,0.9886052202321914,0.9892725065627399,0.9892061483660808,0.9895105248064309,0.9892635915728194,0.9893749645918518,0.9886330572964734,0.9893054841869802,0.9890887230034786,0.9885803199719916,0.9878890705853995,0.9816642081104962,0.9793673304012352]"
1.0_0.2_1.0_3.2_8,"[2.1419571893171563,2.1701005918041343,2.1950076756254493,2.216939305461352,2.2361195118771104,2.2527392186122426,2.266959362554539,2.2789134260744337,2.2887094100214105,2.2964312735168697,2.3021398627325467,2.3058733520814183,2.3076472370503867,2.3074539653298105,2.3052624055940067,2.301017598390705,2.2946417439564915,2.286038414946159,2.2751040175019495,2.2617543826768634,2.2459918577055094,2.2280826257707442,2.208623252854694]","[0.9918242538740766,0.991490183840714,0.9911653018593447,0.990841670080955,0.9905126002762701,0.9901720722637699,0.9898143236833984,0.9894335297638046,0.9890235263893321,0.9885775478109611,0.9880879610549518,0.9875459876061928,0.9869414133415428,0.9862623047769001,0.9854947805849944,0.9846229427218884,0.9836291650419333,0.9824950775329606,0.9812037437803454,0.9797435610010706,0.9781769401981505,0.9765561308923945,0.9748171204398394]","[0.9918091371240616,0.9914782518392523,0.9911493628782523,0.9908156762774157,0.990471198291386,0.9901102165694946,0.9897269221505777,0.989315092595923,0.9888677879899819,0.9883770258480937,0.9878334068281814,0.9872256648143966,0.9865401152390372,0.985759977498764,0.9848645558644362,0.9838282868438262,0.9826197130793768,0.9812005405758742,0.979525075011633,0.9775404081113562,0.9752497734799039,0.9726218202218989,0.9694576164681261]"
1.0_0.2_1.0_3.2_9,"[1.9678320380398024,1.9984481881117393,2.026058623749872,2.0508790408202007,2.073090758002302,2.0928433691243686,2.1102574327701564,2.1254268453527168,2.1384206903462264,2.14928443931251,2.1580404171650005,2.1646874484721845,2.16919958547116,2.1715237965242324,2.1715764939373043,2.1692388688848405,2.16435134592465,2.1567084912766012,2.146058452307747,2.1321179797738257,2.114630836121435,2.0935329112521766,2.0693201941379]","[1.0010711889676955,1.0003215821182834,0.9995727838922471,0.9988228619501789,0.9980697611359208,0.9973109399077384,0.9965431398464958,0.9957622042737727,0.9949628953658248,0.9941386748371513,0.9932814203188873,0.992381052589103,0.9914250516174168,0.9903978476144133,0.9892800982034113,0.9880479282534973,0.986672363296762,0.9851195194849551,0.9833527429902438,0.981338801091802,0.979060427819544,0.9765321773490456,0.973782990539142]","[1.000955710275109,1.0001919958779377,0.9994216529722831,0.9986443350687472,0.9978588327302014,0.9970628821003542,0.9962530362356268,0.9954245252822377,0.9945710595891564,0.9936845386868767,0.9927546269562562,0.9917681467047493,0.9907082218705276,0.9895530805784907,0.9882743932850255,0.9868349910275028,0.9851857932421086,0.9832618176890863,0.9809773024056926,0.9782201323286446,0.9748444061674534,0.9706455547255183,0.965148436463497]"
1.0_0.2_1.0_3.2_10,"[1.991883258888912,2.026261236103346,2.0595040990683637,2.089684080107662,2.1172981028026667,2.1421823947163006,2.1646455679745045,2.1848424261117216,2.2027300207204177,2.2188641515315393,2.2327011499080553,2.2448111833596576,2.2548522748335067,2.2631698113406546,2.2695984864095515,2.2738798135599665,2.276498482437431,2.2767802954772955,2.275154020927447,2.271428649141921,2.2654834170478333,2.257410660063464]","[0.9923508993031896,0.9916735622820347,0.989096557632927,0.986883235796026,0.9870232370396668,0.9878502126698552,0.9870925100950284,0.9854067446088988,0.9855368728380127,0.9840896368840364,0.9833199883044941,0.9813650139813167,0.9827509005364317,0.9794140013431153,0.9810213450097146,0.9790978127425873,0.9761818755112763,0.9744192510190013,0.9727585520877214,0.9703801348506492,0.9689595240592164,0.9650939368184568]","[0.9922245251592149,0.9915664817058817,0.9890074491201611,0.9867873129181343,0.9869339582094314,0.9877460160770655,0.9869687425474307,0.9852607663206171,0.9853499742704636,0.98385996309949,0.9830312841635936,0.9810023643201233,0.9822854456790395,0.9788444144408641,0.9802840109341645,0.9781795487265521,0.9750323164260384,0.9729495846359218,0.9708587889891919,0.9679052760682132,0.9656669872276822,0.9606970751254601]"
