SimulationId,cohesion_degree,average_speed,average_direction
1.0_0.2_1.0_2.4_1,"[1.5718174114328032,1.5742588746283166,1.5759540818376583,1.5769255806145965,1.5771926783589645,1.5767680856423647,1.5756554366740656,1.5748901793319585,1.5749188291783875,1.5744202896461041,1.5734726779287584,1.5721011453882427,1.5702248270893917,1.5676751126751591,1.5645474713920624,1.5608965910869417,1.5564281453032567,1.5513806649157544,1.5456749419560856,1.5380812402881252,1.5294433302489785,1.520087075942124,1.5087802714381604,1.4922455578849605,1.469447916994795,1.438998410791754,1.4042249527233328]","[0.9077987943217222,0.907482932971262,0.9072300385933445,0.9070275805501306,0.9068670282196873,0.9067428376476396,0.9066517762203877,0.9068427560998799,0.9068165457519026,0.9068042822388153,0.906956170945048,0.9070392129617119,0.9072365124444535,0.9074073961394449,0.907663351510476,0.9080152247248113,0.9082201366860182,0.908481530870538,0.9102431568169295,0.9309920259924644,0.931120772833073,0.9334852162615206,0.930173899264239,0.9347110116593826,0.9335961056633792,0.9319917287687937,0.9328690592983195]","[0.9077074962840543,0.9074028774776269,0.9071506244787407,0.9069404836680673,0.9067654122575295,0.9066207839903652,0.9065038711761235,0.9066694543025781,0.9066105309198083,0.9065512962501179,0.9066586042641431,0.9066805105829515,0.9068228906071236,0.9069170935534914,0.9071126820691746,0.9073682066579623,0.9075089897119749,0.9076686502356848,0.9093457068433637,0.9299422546381202,0.929940398350012,0.932140204393658,0.9286108831209453,0.9327858356236955,0.9311074415984839,0.9285809042190291,0.9305527808453689]"
1.0_0.2_1.0_2.4_2,"[1.7167217522993607,1.7420786007781197,1.7656905561397935,1.7873827665291526,1.807081256549107,1.8274470630502186,1.8467334021102761,1.86473868650286,1.8812637962777206,1.896403972890143,1.9103455942182497,1.9228155202780477,1.9348879836886947,1.9473808344312125,1.9597613630331836,1.9713828773028388,1.9826382254545332,1.9933599181735282,2.0038647964341254,2.0141079205989705,2.0220616526903874,2.026986407415018,2.0288811758889125]","[0.99220958751509,0.9918044851369505,0.9914502227283212,0.9911253568477472,0.9908195852147604,0.992019872909245,0.994632477057973,0.9939300645025162,0.99353935014039,0.9924528869260758,0.9943019773530735,0.994126219863473,0.991464574738399,0.9934240162731363,0.9946927342615558,0.9928848109481163,0.9908235221675207,0.9931650038609378,0.9919896909690091,0.9906130191179692,0.9892398160917453,0.9875923129715735,0.9822081595452461]","[0.9919000506400959,0.9915915372803868,0.9913087299258716,0.9910352421456518,0.9907645445612394,0.9919805670979754,0.9945752233398591,0.9939019206688845,0.9935239097099261,0.9924402891100106,0.9942789870969876,0.9940949873958516,0.991420585601059,0.9933691017323921,0.9946204349008989,0.9927984819148866,0.9906707753523298,0.9929735064043547,0.9918367955402192,0.9903967071089982,0.9888356658246436,0.9867967473232625,0.9808191193540353]"
1.0_0.2_1.0_2.4_3,"[1.9126161730214957,1.9258921584523045,1.937165904443572,1.9463893029747212,1.9538950056788522,1.9602483215070678,1.9649900895778167,1.96894178454435,1.9717123874372273,1.9737239560773916,1.9749622984852797,1.9754408770496652,1.9753490726140908,1.9749349098885047,1.9738141649617233,1.9725469928064072,1.9707159060125072,1.9689183066487495,1.9667947719372418,1.9649950473879951,1.9630878208603932,1.9611682928425296,1.957971281367488]","[1.0084353177546688,1.001528871082532,0.9957121097061001,0.9975366362699486,0.993161703527722,0.9918468795429451,0.9905120191165546,0.9880382961522158,0.9874207305050688,0.9885998217746075,0.9889556810242802,0.9880443003088826,0.9905930008931626,0.9899763141483897,0.9890476469775357,0.989206768242195,0.9921012775351755,0.9952148951695101,0.9949848946632142,0.9945252885532113,0.9954010736828631,0.9979469296708425,0.9971638825316257]","[1.0075274489777604,1.000628204901317,0.9948665275594707,0.9967551215240962,0.992445348273394,0.9911807659543437,0.9898838672549003,0.9874438885722857,0.9868341594378621,0.987996618530135,0.988328832119088,0.9873875704794506,0.9898758472906019,0.9891990093693364,0.9881904769509826,0.9882436737641576,0.9910057030901799,0.9939556545045222,0.9935091390588949,0.9927511968562495,0.9932142063305622,0.9951633111079637,0.9933547919214601]"
1.0_0.2_1.0_2.4_4,"[1.6915221947298864,1.7155055372456174,1.7381846873437239,1.7450877754932728,1.7455967200699614,1.7463696017503638,1.7472141054115262,1.747930869195617,1.7483513389016927,1.748328867545163,1.7477307644619637,1.746431203442465,1.744304515146768,1.7412183154256955,1.737025829868507,1.7315566512669323,1.7246050396676647,1.715914887527383,1.705161106226557,1.6919299299451767,1.6757099239689413,1.6620641041646131,1.656096847260007]","[0.9916617639342412,0.9905258348357159,0.98930971499686,1.0092592826976774,1.008948562098351,1.0083649295173704,1.0077361247735825,1.0070639194648994,1.0063474386479145,1.00558386146532,1.0047680621007742,1.0038923370555928,1.0029461305410274,1.001915708572541,1.0007837658719736,0.9995289817503191,0.9981255791933169,0.996542977286511,0.9947455829745397,0.9926922720241071,0.9903325937416445,0.9935125634926971,0.9919600828023685]","[0.9914884232498088,0.9903147323685972,0.9890511113951956,1.008713196297978,1.008442114910574,1.0078846149398095,1.0072670907207666,1.0065936434169378,1.0058641456980226,1.0050752500877158,1.0042201673402755,1.003288351584835,1.0022649984933805,1.0011302686593995,0.9998581356832422,0.9984147193676179,0.9967558860400468,0.9948237378528547,0.9925412369441473,0.9898031490583407,0.9864578315640263,0.9910524419102635,0.9872987007357215]"
1.0_0.2_1.0_2.4_5,"[1.8561053416930975,1.8699770609339303,1.8817955846209846,1.891724865005417,1.8999045976816298,1.9064521185114705,1.9114641084289659,1.9150180033147577,1.9171730471497326,1.917970938628931,1.917436014453302,1.9155748890860924,1.912375427845114,1.9078048585917968,1.9018067078230294,1.8942960414419256,1.885152120323789,1.8742068755977719,1.861226171821321,1.8458776524853697,1.827671709418081,1.805871337388766,1.7791756192772137,1.7517809314585522]","[0.9937603273487277,0.99339574109334,0.9930451888257021,0.9927015375829077,0.9923590267347391,0.9920126697511721,0.9916578345709955,0.9912899146911113,0.9909040367358444,0.99049476463936,0.9900557638437653,0.9895793836206126,0.9890561008421532,0.9884737398158765,0.9878163301422894,0.9870623670064889,0.9861820510350057,0.9851327069816169,0.9838507700322916,0.9822368589557249,0.9801335169594745,0.9773099907325565,0.973130553647995,0.9591286903520645]","[0.9936587238676695,0.9932923352797121,0.9929349125757869,0.9925804078928713,0.9922237755236426,0.9918604502149772,0.9914859769194259,0.9910957086369774,0.9906845199963131,0.9902464959449992,0.9897745549669581,0.9892599563516217,0.9886916188660565,0.988055136573851,0.9873313009349133,0.9864937936364162,0.985505428832318,0.9843117251490037,0.9828292416288902,0.9809228008574135,0.978364267566939,0.9747637404196925,0.9690551691307733,0.9551906174590764]"
1.0_0.2_1.0_2.4_6,"[1.765968337558332,1.7908243258891359,1.813630899892603,1.834586207827142,1.853856683507703,1.8715811412649532,1.8878738838284903,1.902827097781485,1.916512726310219,1.9289839548308325,1.9402764131648518,1.950409183858918,1.959385709189913,1.967194712689499,1.9738113040371692,1.9791985385360258,1.9833098925371384,1.9860934686152552,1.9874994045295264,1.9874932151549962,1.9860802117761533,1.9833507576778628,1.9795637515606295]","[0.9978114964374816,0.9979102742002735,0.9980388316854254,0.9981894704242809,0.9983569627881619,0.9985374843763091,0.9987279520992195,0.9989255862505846,0.999127600723262,0.9993309687066201,0.999532233655992,0.9997273469963336,0.999911519617835,1.0000790760520308,1.0002232994747045,1.0003362530602806,1.000408559269112,1.0004291141484885,1.000384710242678,1.0002595429775132,1.0000345899667127,0.9996868898552265,0.9991885772375608]","[0.9977596937500282,0.9978514531645662,0.997968151210883,0.9981031714365255,0.9982521124981617,0.9984117864151757,0.9985795989361543,0.9987531340402005,0.9989298480110443,0.9991068196951531,0.9992805240348627,0.9994466052718106,0.9995996284551203,0.9997327844075751,0.9998375136001155,0.999902996030106,0.999915421689178,0.9998568978381519,0.9997037390287585,0.9994236596416105,0.9989708612818443,0.9982764581029346,0.9972240062200597]"
1.0_0.2_1.0_2.4_7,"[1.7379039151726494,1.7738492092675124,1.807278942847661,1.8383273375415126,1.8670448361584655,1.8934426885904343,1.9175063053177857,1.9372416701973325,1.944130109685489,1.9508040830775921,1.9564788610582249,1.9614527370532222,1.9654425016767014,1.9686537657532546,1.9711544166266446,1.972713137773646,1.9732797256389842,1.9731671184520125,1.981917024888078,1.9934070614225785,2.0012560046667844,1.999829788188114,1.9881529801327833]","[0.9961164082450431,0.9955773897053202,0.9952056862987322,0.9948641024211557,0.9945373179292545,0.9942189055495998,0.993903329695123,0.9897648100266296,0.9899306640061241,0.9901959463676945,0.9906807220764069,0.9904326639809213,0.9899088808860854,0.9899704986785711,0.9903665200493104,0.990318323862853,0.9898356003808103,0.9898853226934432,0.9857012365585462,0.9852434062940876,0.9841771604610604,0.9827847303359212,0.9810069320501812]","[0.9954367230431441,0.994907803543095,0.9945433569053216,0.9942089898637956,0.993891491903855,0.9935856604360997,0.9932863028461941,0.9894728079401636,0.9896316530642085,0.9898893544727047,0.9903507989100435,0.9900913691845304,0.9895360582112696,0.9895763543242472,0.9899375504353081,0.9898488670478056,0.9893320579821082,0.9893319859559087,0.9856019331282602,0.985160511678495,0.9840387771305948,0.9824012406554792,0.9801031216852866]"
1.0_0.2_1.0_2.4_8,"[1.9077670715398822,1.9222053489664996,1.9345925229845018,1.9450809181148736,1.9538002663278928,1.960859573776478,1.966348694999994,1.9703395724424437,1.9728871258217011,1.974029785579242,1.9737896681625942,1.9721723958307,1.9691665786860186,1.964743015952925,1.9588537639975359,1.9514314216418582,1.9424186215879082,1.9317566098082328,1.9193362643617693,1.9050584477508672,1.8888792499536784,1.8786142487376796,1.880269770943424,1.877699947378579]","[0.9914492489078521,0.9911423222098736,0.9908455048982822,0.9905519993948118,0.9902560585354362,0.989952465132389,0.9896361718301235,0.9893020225550392,0.9889445109508332,0.9885575484289466,0.9881342240530689,0.98766654519198,0.9871451550200676,0.9865590338828392,0.9858952106719517,0.9851392617090756,0.9843674161166016,0.9834846109991681,0.9824546325369345,0.9812576920574582,0.9798765719303307,0.9968376672986115,0.997015472559054,0.9955480707201594]","[0.9914281051901401,0.9911144254452082,0.9908088448696776,0.9905046387109188,0.9901959933638894,0.9898774890637089,0.9895437311646245,0.9891890500231861,0.988807221998779,0.988391179195685,0.987932682149398,0.9874219319636375,0.9868470990028617,0.9861937465246492,0.9854441329079637,0.9845771069804595,0.9836591612712705,0.9825820578709682,0.9812903216182343,0.979736808784565,0.9778664180201577,0.9950931819474296,0.9943911384535715,0.9911752940196585]"
1.0_0.2_1.0_2.4_9,"[1.7554425293250357,1.7737730052666005,1.790099948699822,1.8045409036839783,1.817196508615973,1.8281503289304997,1.8374690954464938,1.8452030094051073,1.8513858931225564,1.85603502832965,1.8591505503003511,1.8607142650657624,1.8606877358613794,1.8590094499694576,1.8555908418555518,1.8503109505108393,1.8430096334668202,1.8334798346467491,1.8214611777429206,1.806642151218095,1.788691489655323,1.7673729584828772,1.7556803216363475]","[1.0012724031840252,1.0005318184922172,0.9997906309228506,0.9990492476337121,0.9983075003035186,0.997564434460912,0.9968181888412695,0.9960658910645143,0.9953035283787885,0.9945257651533843,0.9937256821106952,0.9928944104393814,0.9920206295997744,0.991089894011121,0.9900837575588606,0.98897869168346,0.9877448786958184,0.9863451831122729,0.9847350972411353,0.982865367135112,0.9806900061852317,0.97818070268006,0.9929650693046197]","[1.0011253859833154,1.000369459252461,0.9996106743906932,0.9988497306400407,0.9980864536493073,0.9973196656655731,0.9965470994495994,0.995765292694425,0.9949694256250602,0.9941530713368505,0.9933078248665757,0.9924227657539246,0.9914836899524969,0.9904720190140223,0.9893632559551545,0.9881248089327848,0.9867129552240698,0.9850687008392099,0.9831123800502177,0.9807371292526774,0.9778015659531879,0.9741185638699849,0.9890133829438553]"
1.0_0.2_1.0_2.4_10,"[1.7891162263992948,1.8279625787148142,1.855467088707242,1.8725624043626539,1.888181482235582,1.9021525674960091,1.9145302104069455,1.9253381168573878,1.9347599888932328,1.9426571188169917,1.9493589094719217,1.9546692224604336,1.9586546448204893,1.9614098957800339,1.9628896659680235,1.9630494752766108,1.9618201006176317,1.9588992253938762,1.9548063961167692,1.9489842889209616,1.9417319470599055,1.9320166861336803,1.93295805618991]","[0.9819650284458371,0.9819911966091072,0.9929068220101747,0.990010871568165,0.9893118031238501,0.9862624523315927,0.9882097109488897,0.9857174506848941,0.9866198595019491,0.9867286773435054,0.9830668422072857,0.982096758024595,0.9841660996599249,0.982617428043275,0.9814542401359149,0.9809378898394868,0.9779091808856959,0.975503385643414,0.9753172272813971,0.972169055955703,0.9690469424643758,0.9670456213426428,0.9823761466572646]","[0.9814270170544347,0.9814540353967417,0.992741315249271,0.9898740050097502,0.9891710887750377,0.9861053938353868,0.9880458373621386,0.9855423458025339,0.9864184447160358,0.9864859726760875,0.9828028220760552,0.981786161670634,0.9837816705055994,0.982167100492722,0.9809088839604565,0.980255500300394,0.9770918509997529,0.9744849036783779,0.9739947116428611,0.9704920504528086,0.9668764434243705,0.9641410580470323,0.9801727702767885]"
