SimulationId,cohesion_degree,average_speed,average_direction
1.0_0.2_3.2_0.2_1,"[0.8628033670961033,0.8513848793036614,0.8482972341287718,0.8504088483711723,0.8498369645775903,0.8473235660275236,0.8432056684915086,0.8379636133080397,0.8319167846893372,0.8252465527263214,0.8184806104309015,0.811293758949817,0.8045240000476384,0.7973998883461417,0.7878772608425936,0.7792116211006254,0.7713603339537654,0.7640714502281881,0.757098296253989,0.7515815094180687,0.7473008073336875,0.7457952475707995,0.744687252457363,0.7420237934892582,0.7366555893583848,0.7281811622718872,0.7256857487531523]","[0.9394162377430123,0.9596208910220421,0.928871846579613,0.9280545933847346,0.9324662444160143,0.9351721727911537,0.9358835270763203,0.9289319395837115,0.9340320971125196,0.9293382389911926,0.9355114460621127,0.9308157242274759,0.9328705960038477,0.9426919063285645,0.9427837423481574,0.9442185032786407,0.9438843467128853,0.9438447081946628,0.9427073601640321,0.9373079267848895,0.9396610132349341,0.9295845824399496,0.9246268758147337,0.9217674265144581,0.9223344112158021,0.9201487448045031,0.9398634049273173]","[0.9380081704804478,0.9587805274597528,0.928706846873058,0.927857566697428,0.9322899715971373,0.9349591667286493,0.9357006764717765,0.9287410668183576,0.9337526280728143,0.929078902887452,0.9352906165000182,0.9305962093729762,0.9326919620040413,0.9425848283148619,0.9427070666420635,0.9441555953452683,0.9438277547984935,0.9437861349686223,0.9426372150694284,0.9372208637304881,0.9395557616328685,0.9294154841206782,0.9244662593043838,0.9214356522938917,0.9216451369401868,0.9191919023748498,0.9397338852834032]"
1.0_0.2_3.2_0.2_2,"[0.8488214986863324,0.8420936493018658,0.8438338496131301,0.8444787773896925,0.8447729489008026,0.844952667911123,0.8448948808251682,0.8450308113959222,0.8464896731231069,0.8468185391901378,0.8458731207468752,0.8439776110972678,0.8411627544399631,0.8374273313587459,0.832899976655492,0.8282920925386686,0.8225245215725989,0.8159634983465235,0.808025384180166,0.7990168074088799,0.7886273493407463,0.7764288319489813,0.7616880406584672,0.7558959082439412,0.7542077791618642]","[0.9997318254552037,1.0214299719897229,1.0198289894740382,1.0193998186451498,1.0182668598443527,1.0181655384389436,1.0211866247543417,1.0100686063144302,1.01434919501853,1.0114710251466525,1.0070650409343331,1.0095949765805767,1.0101806571631191,1.0114322626151326,1.0104136538066149,1.014001115870504,1.0118112493885858,1.013326972860217,1.013935523338074,1.013357786140254,1.0108123796668687,1.0022450113626118,0.989471510857989,0.9851624489732124,0.9773230556470333]","[0.9995024937407474,1.0212270843725806,1.0197292180350752,1.019342746042271,1.018212598856483,1.0181095344160978,1.0211541666981294,1.0100524808958156,1.0143442085158303,1.0114662489918402,1.0070546498057626,1.0095787811499908,1.010166296282313,1.0114104034210138,1.0103869223954056,1.0139691914895532,1.0117683879386852,1.013256739780956,1.0138622366145629,1.0132503480854793,1.0105758371651425,1.0020527114059607,0.9893143516306645,0.9848861595037898,0.9768942993260656]"
1.0_0.2_3.2_0.2_3,"[1.0607441278506036,1.0165919305251676,0.9757596821015715,0.9399490945387824,0.9272267692439126,0.9250670423032923,0.923981037333325,0.9231520864450206,0.9230853318042925,0.9236355773830422,0.9241193520010449,0.9249581662502673,0.9256965847045833,0.9258518776192438,0.9252081104946237,0.9239925591128404,0.9220214713323199,0.9192614959131957,0.9181271556041206,0.9171581808486718,0.9156861028978855,0.913438682955827,0.9103060179836688,0.900843770039166,0.8828317047675825,0.7747583291022041]","[1.004502470069359,1.0034443635645585,1.0095502153276295,1.0096490669686573,0.9885602467789221,0.9830157126176249,0.983339222117384,0.9823420025139574,0.9815719065954674,0.979564445855376,0.9794141648429114,0.9788519749475804,0.9784283456686571,0.978364996405978,0.9782328272106383,0.9780600848439776,0.9779182360547235,0.9777460434211155,0.9773636653279492,0.9768428848650795,0.9760107699853142,0.9746547416518163,0.972354070789543,0.9684465622388269,0.9611429747302745,0.9201614874500842]","[1.0031442703430433,1.002163211921702,1.008451508326013,1.0087768225086586,0.988252602619314,0.9827034470200373,0.9831376259947616,0.9821485242189376,0.9813598549294618,0.979380097984625,0.9792456137082205,0.9786271577627429,0.9782093480515581,0.9780955067272435,0.9779906391678204,0.9778803532383347,0.9777411708994291,0.977542672549815,0.9772344647801184,0.976726112733024,0.975907616173145,0.9745613515539886,0.9722333882379968,0.9680432100093542,0.9597910440704651,0.917278103500638]"
1.0_0.2_3.2_0.2_4,"[0.9227401321974291,0.9256907912813989,0.9289611286000714,0.9331688539454842,0.9374359475966751,0.9422033898517546,0.9475233731578873,0.9510702423155586,0.948526116480501,0.9390398211369171,0.9275106685198073,0.9219136079064896,0.9247826032457629,0.921752947427398,0.9147722220191503,0.906119122115703,0.8958850296630159,0.885730093922009,0.8747504875560096,0.8597767740202108,0.8444158156048723,0.8272306791110364,0.8118403314444719,0.8105953095772327]","[1.0125334520490432,1.0129158607274715,1.0128020596991316,1.012650908590416,1.0122133930380899,1.0115737021601978,1.0107167285599299,1.0096953116938294,1.0086749985121966,1.0071122465284028,0.9959209483086706,0.9980268633637246,0.9982268219419381,0.9948817165381547,0.9915235333589114,0.9903194603204695,0.9826063696759213,0.9732225186404353,0.9710077483734396,0.983230517460842,0.9834632576277889,0.9864965475944618,0.9850568693282986,0.9775407291317629]","[1.0124603177450417,1.0128420384636503,1.0127315577030285,1.0125570500350458,1.0121041673529192,1.0114458628273333,1.0105400372580664,1.0093229853932926,1.007763771357717,1.005822571339105,0.9946209223426644,0.9978116584729475,0.997985938992742,0.9945890645076227,0.9912087081069115,0.9900024543864787,0.9822759682722929,0.9730185706167377,0.9707950038502307,0.9831560481466434,0.9833600060732797,0.986234970630093,0.9845105827079493,0.9767680331183546]"
1.0_0.2_3.2_0.2_5,"[0.9893548307169077,0.9841347910156282,0.9841509873918117,0.9837178539535932,0.9830564479336898,0.9825134526077228,0.9818644176688875,0.9810750653807416,0.9802008199947918,0.9788246182278282,0.9769217379166789,0.9742320548668248,0.9714573239492654,0.9687493775669449,0.965948459090954,0.9622460253739848,0.9584290325361515,0.9536810963611793,0.9487613227958153,0.9426110057851849,0.9360374060172116,0.9262583970146887,0.910743946329945,0.884879560912405,0.8407528222473949]","[0.975302031724651,0.9941215324299266,1.0011715293777352,0.9949480521055645,0.9990739701191769,1.0013438661426797,0.9986213183102768,0.9978566744079508,1.0016930945166118,0.9973433670136044,0.9967924755723352,1.0013612473181148,0.9990934684958399,0.993899750208227,0.9973399686122456,0.9923787515583229,0.9968577282530633,0.9959225587557531,0.9966065030466831,0.9957560302666442,0.9932379429452775,0.9929906210205801,0.9980795163588332,0.9913171024969107,0.9641610601780701]","[0.9750833722328694,0.9940879366093833,1.0011551501568137,0.9949381748146194,0.9990666027940356,1.0013324445004366,0.9986187605116904,0.9978509933427464,1.0016835785069262,0.9973319357586924,0.9967759715525111,1.0013408935449652,0.9990691380533021,0.993885635996335,0.99732073100844,0.9923344207515664,0.9968214392847006,0.995883889181873,0.9965757534029854,0.9957229822682986,0.993213804681557,0.9929450599184036,0.9976877099128902,0.98996395432433,0.9591278321733118]"
1.0_0.2_3.2_0.2_6,"[0.8645535927160644,0.865611638512435,0.867309590186217,0.8686884329839908,0.8695797562658953,0.8704761899740088,0.8710202323732186,0.8714256389390334,0.8717053509146018,0.8720484550871358,0.872063645217932,0.8722636664791255,0.8720523870812187,0.8719001054201816,0.8716420760935417,0.8710474802664988,0.8701587331332261,0.8691838358585977,0.8676830826066433,0.8659123329649141,0.8635486224803736,0.8614324297897945,0.858128405686091,0.853274094656778,0.8475246717627118]","[0.991115657826423,0.9811891378824887,0.9776399174753326,0.9745857555139676,0.9757435086591424,0.9778057748834807,0.9770114173014859,0.9740176970443384,0.9747919042665923,0.9773488298751888,0.9752505294335292,0.9746255678099123,0.9769001252174823,0.973548814088644,0.9734696562218318,0.9736194547738628,0.9743762653643835,0.9763892112008368,0.975586246363198,0.9751659192758946,0.9733987583821496,0.9788531859422778,0.9803846723924288,0.9814463247146744,0.9786021431537983]","[0.9910634250117475,0.9811833317067729,0.9776316410334788,0.9745797113298815,0.9757389244363031,0.9777861265077671,0.976993612106293,0.9740123462386149,0.9747818765413682,0.9773038728501909,0.9752302896465901,0.9745997360819673,0.9768402137666686,0.9735271384032572,0.9734384795366265,0.9735837642615253,0.974331727628289,0.97631429482561,0.9755115257274588,0.975086876912342,0.9733266404686961,0.9788163830858962,0.9803702463196599,0.9813648810892918,0.9785182657875061]"
1.0_0.2_3.2_0.2_7,"[0.8537231438678943,0.836766459725762,0.8279503564036119,0.8253420307530723,0.8230871845677846,0.8203881352387707,0.8176427216597227,0.8145444235125989,0.8114301260343202,0.8092212642023981,0.8104375695577922,0.8105459635673377,0.8095656934568702,0.8075644702931846,0.8041984790248047,0.8002725280074783,0.7950437165027013,0.788934479978868,0.7816911939917406,0.7736478951932177,0.7642316783310866,0.7532172187908401,0.7457659187924033,0.745162819447555,0.7435193879092358]","[1.0003225660625328,0.9995056005548673,0.9902695751344031,0.9862342963642664,0.9903121372729045,0.9892366323296435,0.98373136650516,0.9877690504746159,0.9819550098527046,1.0079337534943498,0.9997055146528329,0.9997912190903939,1.0009391268932701,1.0022811817487933,1.001868495799867,1.0011599979456025,1.002531937943647,1.0009359042457908,1.0021524142764986,1.0006122941429505,1.0003986694148033,0.9983137555034904,0.9975487946885313,0.998823586162791,0.9883326506233764]","[0.9999862586028689,0.9992252413843264,0.9900044031418099,0.9859802837552188,0.9900747020188423,0.9890096234686285,0.9835146314696658,0.9875570737055853,0.9817386161272856,1.0078196693960064,0.999608164962648,0.9997235768949632,1.0008825667654737,1.0022354882538012,1.0018241733530346,1.0011164706436688,1.002484096981735,1.0008813571074826,1.0020851851881571,1.000528534441274,1.000292687752831,0.9981768784724215,0.997520923533495,0.9988153008534838,0.9882978419561539]"
1.0_0.2_3.2_0.2_8,"[0.9779805553578832,0.9795404552481141,0.9808076745722134,0.9818261482451909,0.9825708507758333,0.9830105213293872,0.9830781012487282,0.9834620378458451,0.9830479719743852,0.9828310932622388,0.9826605227803308,0.9821004962246593,0.9816181703569792,0.980693666442714,0.9799656505924169,0.9801624398530361,0.9796067364345016,0.9785884724300868,0.9773717221183063,0.9748256229595877,0.9716306014175675,0.9672364240805349,0.960214474775436,0.9455944287941433,0.9175202902709423]","[1.0139730107738774,1.0026354456303737,0.9996562121868876,0.9984029987987919,1.0054950590890994,1.0047026203171772,1.0042723532838955,1.002549373184551,0.9990956252306435,0.9993692029273438,1.0014284477778692,1.0004433273825586,0.9984841637828281,0.9962399898545712,1.0005209380710423,0.9977119990845082,0.9931671176469454,0.9921699531805681,0.9941657931626557,0.9914279872508954,0.991905585059507,0.983817606317805,0.9867710102863125,0.9843660594838691,0.9648463844739722]","[1.0139033343855504,1.0026191266913809,0.9996537565965422,0.9983939128001285,1.0054867542037278,1.0046958479209918,1.0042671662626503,1.0025450526719573,0.9990925022766921,0.9993606473380745,1.0014219957203045,1.0004390314967795,0.9984785030488851,0.9962201686126961,1.0005086454668086,0.9976985358620981,0.9931471237452354,0.9921552667263264,0.9941346232011097,0.9913881377059818,0.9918966958575526,0.9837720092201561,0.9867020941476696,0.983798965072923,0.962497345866305]"
1.0_0.2_3.2_0.2_9,"[0.9614154801207393,0.9634602553972432,0.9645030357529614,0.9650083101841662,0.9646841737529974,0.9641899429188485,0.963129600596943,0.9616420259225593,0.9597735210708629,0.9559323560437611,0.9518445425588016,0.9475678559028321,0.9426894531794472,0.9377646014102303,0.9332932654576143,0.9286139901483501,0.9234171753773719,0.9181022553605745,0.9117833482637794,0.9043461102871403,0.8948716659890033,0.8826795767689453,0.8649314953577742,0.8368968252212606,0.7932171957892848]","[1.0004389026817488,1.0000035049461318,0.9993563951002988,0.9969478746028739,0.9973712833213395,0.998402835259629,0.9943294433627226,0.997163065520074,0.9942444868687055,0.9966952060613987,0.9973056420733943,0.996992242600088,0.9987364919025168,0.9983578682300372,0.9937777897896163,0.990902324181611,0.9952108006972078,0.9934247204777048,0.9915949223491995,0.9888396867080802,0.9848795205942349,0.9814493820879825,0.9825832904588376,0.9800440454982428,0.9677695300483145]","[1.0003615329025801,0.9999333148871367,0.999293202252439,0.9968784468535112,0.9973190655763314,0.9983658319678667,0.9942809190495264,0.9971335744633738,0.9942100064329609,0.9966645244180152,0.997271071868815,0.996963864201015,0.9987073899679249,0.9983235670723777,0.9937529158196496,0.9908706242778434,0.9951486354650368,0.9933877923946367,0.9915739023514805,0.9888067799008935,0.9848671358643865,0.981322839427835,0.9822450207946053,0.9785243734560293,0.9626205906207821]"
1.0_0.2_3.2_0.2_10,"[0.8964685032161868,0.8966914933323151,0.8967630045249537,0.8962661777600823,0.8959410378478232,0.8946260357372516,0.8927485119783549,0.8907038019027547,0.8880468845008584,0.8850599031829429,0.8816794889302216,0.8781070364123625,0.8734085334661674,0.868009634131074,0.8617882057342322,0.8544854697414921,0.8464759513765632,0.8376409820840756,0.8276063507094609,0.8157050908250785,0.8021773817561502,0.7875460626875695,0.7719197280951402,0.7712553963203348]","[1.0035501768045105,1.0038582193650203,1.0076080741865718,1.007777052771353,1.005519040626372,1.006398917071633,1.009615519937731,1.0117750532754726,1.0067624872151142,1.0105410680780194,1.0097186673250174,1.0093346625965547,1.0098008241202003,1.0120882344416557,1.0128106100010794,1.0041877685534015,1.0057620521625545,1.0035238136017453,1.000653893580316,0.9968584952715424,0.9930480616167525,0.9827168330532686,0.9855540372100355,0.9776233092991562]","[1.0034892789687,1.0037970574008706,1.0075566987545619,1.007701280583717,1.0054602120923728,1.006293266950004,1.0095280650811411,1.0117115949233082,1.0066842544836154,1.0104284329766204,1.0095513234472768,1.009238809964416,1.0096918667648633,1.0120031741591395,1.0127355640030153,1.0040864986233926,1.005725649389815,1.0034803870292623,1.000576346591671,0.9966771163173147,0.9929987974680045,0.9825366978074859,0.9850331257516998,0.9769408674645648]"
