SimulationId,cohesion_degree,average_speed,average_direction
1.0_0.2_1.0_3.4_1,"[1.777355035288819,1.792691748789859,1.8057954718479565,1.8168614122722244,1.8260625859347348,1.8335464594219988,1.8394327287644763,1.8438122348681327,1.8467469868612068,1.8482712584598076,1.8483937152513548,1.8468863836975111,1.8467657559142108,1.8499646784639663,1.8520450802622717,1.8529206322916916,1.8526822435069854,1.8510608634020527,1.8483368019469815,1.8444500613223749,1.8388210401778744,1.8299664112966358,1.8167367244703903,1.7980654814498382,1.7728503579300718,1.7396281650430787,1.6961096007392082]","[0.9065323944934248,0.9061593271614725,0.9058450178567864,0.9055766266529847,0.9053455942581579,0.9051466929413692,0.9049774089911462,0.9048375138936632,0.9047287310086713,0.9046544265776351,0.9046192670739723,0.9131076821734719,0.9107959869825295,0.9073918441351925,0.9102364977251052,0.9106946057081268,0.9066517014532156,0.9099924467737,0.9078706954700324,0.9067555512448394,0.9316128705797566,0.9365069896900577,0.9309953448120459,0.9301828128677657,0.9320720872248348,0.9339978372287998,0.9373256363652349]","[0.9064039145684697,0.9060787646446128,0.9057906274854644,0.9055308755095955,0.905294070840645,0.9050771846051877,0.904879133922908,0.9047004980440663,0.904543322838212,0.9044109443725883,0.9043077743103386,0.9127175351891749,0.9104289278178385,0.9069541833362594,0.9096823461467561,0.9100312852346087,0.9058616046915282,0.9090456607977724,0.9067450314644456,0.9054432134716951,0.9300048754320379,0.9345799676548404,0.9286637077380017,0.9273021512408005,0.9284099703687727,0.9290732539246876,0.930471786793271]"
1.0_0.2_1.0_3.4_2,"[1.909111043949703,1.9564147022725284,2.0005943101112944,2.041644149137582,2.0795600661951514,2.114384824645999,2.146191530712195,2.175071125863709,2.2011237452135224,2.224452770986248,2.245160786105237,2.2633468943235804,2.282560469415198,2.3047317151953988,2.32498165848115,2.3438441658568094,2.361229635456186,2.377047670112842,2.391800766103679,2.4047651705430177,2.4141962689582552,2.418635064464366,2.424613440764181]","[0.9903798667531105,0.9900810124375938,0.9899782353275255,0.9898657758433699,0.9897325415065696,0.9895794209364772,0.9894072150384723,0.9892162999797325,0.9890065180060246,0.9887771166480637,0.9885266828316492,0.9882530428036667,0.9906491810243752,0.9928599912695737,0.9923809653778927,0.9960858483711866,0.9948106415320601,0.9963814930573578,0.9991597256335545,0.9993969006016947,0.9990465788022327,0.998534663441747,0.9915616225229773]","[0.98985101011348,0.9896759744625412,0.9896761528226742,0.9896471312087868,0.9895793907327828,0.989475314095387,0.9893370813019389,0.9891663005299344,0.9889638698178755,0.9887298923519224,0.9884635894954569,0.9881631780866124,0.9905845924268024,0.992794374506743,0.9922762112374589,0.9959722368817865,0.994631818452165,0.9961467277853281,0.9988660368854045,0.9989497277230539,0.99831082534917,0.9972958423251648,0.9897685495892886]"
1.0_0.2_1.0_3.4_3,"[2.126275717605759,2.155048867506067,2.1812315847442623,2.204608362325314,2.2258420850977445,2.2450386693962514,2.2625597123296717,2.2781638553254155,2.2925153442794963,2.3055399047418375,2.317189833414863,2.3278149206724073,2.3372501998862623,2.3458685200203355,2.3535370937991122,2.360218146707193,2.3663495166989117,2.371828037717865,2.3766007140834198,2.3809059212207826,2.3848740247907556,2.388550578033491,2.3917559692746355]","[1.00021668079068,0.9958473953919593,0.9945548818663822,0.9892087602492537,0.9945351833545493,0.9872188689062749,0.9898729899656369,0.9909920070477649,0.9868422460936246,0.9892315747713795,0.9868602433961454,0.9890899051312592,0.986643723208386,0.9887307795356327,0.989786210442283,0.9900880250459987,0.9923878974509995,0.9888039779873548,0.9939404958733232,0.992266399143404,0.9931642299764535,0.9894948955176679,0.9887294489195606]","[0.9992681525065097,0.9949351932363988,0.9936990091516787,0.9883930412951084,0.9937618794826896,0.9864814956114972,0.9891443572600424,0.9902588243381472,0.9861098396489445,0.9884608263626848,0.9860512856968761,0.9882104322351642,0.9856848103611767,0.9876609276311124,0.9885810434796128,0.9887151387958623,0.9908096587035709,0.9869542745645868,0.9917782582048521,0.9896749975546898,0.9900252177488263,0.9855881697124136,0.9837167001600873]"
1.0_0.2_1.0_3.4_4,"[1.9161428784874635,1.933160245284568,1.94891591220177,1.9629034863478165,1.975025451584236,1.9856939726882255,1.9952013399468176,2.0035665215384615,2.010722206653031,2.0165903868599613,2.0210824772154754,2.0240982959657,2.025524454694274,2.0252322345256477,2.0230749695838934,2.0188848739859804,2.013689041123143,2.0072686753313684,1.998647322082146,1.9873968705619296,1.9731913056973127,1.955412098622931]","[1.0012879442365266,1.0094976662746862,1.0088489428401,1.0072689061720705,1.0082178254270102,1.0082381050369873,1.0078342829691005,1.007392020235185,1.0069109761557136,1.0063872288363127,1.0058151208698347,1.005186855803333,1.0044920363501628,1.003717111052405,1.0028447071686615,1.001852867626309,0.9969285939101405,0.9959319324458478,0.9919194144179946,0.9931375424510902,0.9885960576756766,0.9834709522743494]","[1.0010204455453973,1.0090026129559087,1.0083869906056544,1.0068432012894302,1.00776141618666,1.0077648804173225,1.0073435099299595,1.006874720588287,1.0063569029722914,1.005784039482788,1.005147411064667,1.0044349430324828,1.003630303649206,1.0027116430074856,1.0016498031782333,1.0004057523935286,0.9951598902320155,0.9936876532681294,0.9890225189138672,0.9892734256643745,0.9833115150647819,0.9758923017330562]"
1.0_0.2_1.0_3.4_5,"[2.1352878785321465,2.166291617138946,2.193834905227106,2.218206526898679,2.2396541491469932,2.2583877424269536,2.274582840028934,2.288383483166753,2.2999047361394176,2.309234673798601,2.3164357446661157,2.3215453947177545,2.324575791938665,2.32551240629824,2.324311046672442,2.3208926812350548,2.315134858074877,2.3068575511793115,2.2957992086749615,2.281574240454904,2.263592271835868,2.240890754147387,2.2117476662523448]","[0.994198389332082,0.9937509790374845,0.9933209207979854,0.9928989516747679,0.9924774811438428,0.9920499208827032,0.9916101896629874,0.9911523080839348,0.9906700286231375,0.9901564583926095,0.989603632791743,0.989001989966374,0.9883396769259896,0.9876015826718003,0.9867679297136056,0.9858121386260801,0.9846974611686274,0.9833714519649843,0.9817564967264273,0.9797328940428065,0.9771077806479673,0.9735602830455301,0.9685819500871368]","[0.9940427449114484,0.9936179527051008,0.9931960265319622,0.9927708876181561,0.9923371973724594,0.9918898621759235,0.9914236678504189,0.9909329619025954,0.9904113298271409,0.9898512205044712,0.9892434717721393,0.9885766711978908,0.9878362546963891,0.9870031861198735,0.9860519513712285,0.9849473921081268,0.9836394881514893,0.982054317432488,0.9800774223690333,0.9775208597345779,0.9740515672611959,0.9690153475352951,0.9609164691942618]"
1.0_0.2_1.0_3.4_6,"[2.0218295625526634,2.0626805571003515,2.100332453523944,2.135097941469406,2.1672450608638925,2.197002709173416,2.2245651806215463,2.250096041040522,2.273731534202781,2.2955836504145473,2.315742955109873,2.334281267504582,2.3512542942602566,2.3667043620056045,2.380663462225272,2.3931569368070806,2.4042083186419627,2.413846144587465,2.4221140544007307,2.4290863760233345,2.4349106548133,2.439827978276435]","[0.997160097605176,0.9972121346150714,0.9973017937468515,0.9974191031147079,0.9975570072835205,0.9977102611843196,0.997874732433254,0.998046932716669,0.9982236832397513,0.9984018616847661,0.998578200242823,0.9987491159910593,0.9989105609541361,0.9990578819714829,0.9991856811550694,0.9992876667943428,0.9993564821468383,0.999383495266675,0.9993585254965007,0.9992713762737955,0.9991470786082559,0.9989275930142468]","[0.997078782110145,0.9971547719245368,0.9972528837084158,0.9973665095186728,0.997491155102353,0.9976234979081027,0.9977608114441991,0.997900584673937,0.9980402452133064,0.9981769346667523,0.9983073041856337,0.9984273075043435,0.9985319714095572,0.9986151213226396,0.9986690321965328,0.9986839602507018,0.9986474843483512,0.9985435361506019,0.9983508990265005,0.9980426372518849,0.9976172533612943,0.9969710279009241]"
1.0_0.2_1.0_3.4_7,"[1.9764900479243837,2.0308046284137973,2.081427402206672,2.1285821266438307,2.1724335671774093,2.200123236108007,2.2240920654184997,2.2460662690972946,2.2659117290375272,2.284208484755754,2.300743955946862,2.3155903800789943,2.329041683905584,2.3407663702625303,2.3510021676534905,2.359677549750096,2.3671513151965686,2.3727608837808205,2.377131638817138,2.3793720560967033,2.376262703788662,2.374921283256125,2.3795067804767616]","[0.9954971567308477,0.995021367342747,0.9945853813678756,0.994180282841949,0.9938907195529991,0.9874214304308933,0.9878765841048542,0.9884869637775119,0.9890221682279887,0.9885235604951397,0.9885982302491246,0.9891967498853856,0.9894691144134038,0.9890179743496144,0.9899943381909997,0.9895782807133932,0.9895163371513482,0.9897926555838695,0.989858742840618,0.9896469041311167,0.9892098860394969,0.9821328208911859,0.9798859955783169]","[0.9946207600203391,0.9941865135142215,0.9937825644156374,0.9934035592134873,0.993137452682349,0.9871751624560674,0.987621360795585,0.9882169886974579,0.9887284748222875,0.9882040060244233,0.9882425109173353,0.988811495951857,0.9890367582116492,0.9885259361846832,0.9894307196521619,0.9889582859218463,0.9888112956020355,0.9889892509999457,0.9889412683426861,0.9885874332177466,0.9879393487381238,0.9818412916067827,0.9792365931758271]"
1.0_0.2_1.0_3.4_8,"[2.191789920278004,2.223082973325374,2.2508990844808214,2.275519216247071,2.2971851539485817,2.3161034395755706,2.3324486798555206,2.346366250853965,2.3579744280948622,2.3673659682059673,2.374609164096675,2.379748397520599,2.3828042301504193,2.383773124764332,2.382627007099752,2.379313136969351,2.373755294239967,2.365858372357136,2.355520612153859,2.342661751942561,2.327282442719506,2.3096126422379313,2.290346429973227]","[0.9918813359033422,0.9915378223596962,0.9912040017845944,0.9908715258179864,0.9905333627301113,0.9901832001181958,0.9898150213745469,0.9894227741370526,0.9890000837224244,0.9885399827588541,0.9880346392099693,0.987475073955706,0.9868508703142087,0.9861498965117259,0.9853580958814372,0.9844594602895598,0.9834364053731357,0.982270922263723,0.9809470621106305,0.9794553589931223,0.9777992469128756,0.976117790082939,0.9743943410817089]","[0.991861132188753,0.9915253135354501,0.9911903094202678,0.9908492498648778,0.9904960449439828,0.9901248650833748,0.9897297604793873,0.98930433994887,0.9888414607373183,0.9883328949648291,0.9877689440903873,0.9871379742945877,0.9864258458822368,0.9856152118842744,0.984684670147403,0.9836077783810933,0.9823519973786193,0.9808777307729932,0.9791377749279293,0.9770775497220006,0.9746358098398535,0.9718565050807526,0.9685627327734744]"
1.0_0.2_1.0_3.4_9,"[2.012618508849338,2.0460221735431827,2.0762251012771142,2.1034623786400273,2.127930882233647,2.149792460893005,2.1691771521890084,2.1861860367186785,2.200893502275976,2.2133487886823526,2.223576730385079,2.2315776234576545,2.237326130754676,2.2407691212189462,2.241822348651,2.2403659852656443,2.2362394176375093,2.2292368373647133,2.2191081156428583,2.205576825407402,2.188404545252572,2.16756510750067,2.143601869867335]","[1.0010035284207035,1.0002455433462571,0.9994894629614748,0.9987327794833172,0.9979729672719633,0.9972070802761839,0.996431495102344,0.9956417127796298,0.9948321656915098,0.9939959926383184,0.9931247532137624,0.9922080571505996,0.9912330890317778,0.9901840199904676,0.9890413280615067,0.9877811232145992,0.9863747425676423,0.9847892355628605,0.9829900090886108,0.9809477788074313,0.9786518988833474,0.9761256149914181,0.9733955559808161]","[1.0008891508314235,1.0001192883115608,0.9993422861993748,0.9985576350304843,0.9977639279020316,0.9969586598261385,0.9961380955702855,0.9952971283305486,0.9944290806283418,0.9935254085201901,0.9925752687256917,0.9915648986030698,0.9904767418050219,0.9892882281146095,0.9879700859204423,0.9864840366548188,0.9847797111788649,0.982790678391189,0.9804296268093863,0.9775827897995499,0.9741016239684543,0.9697704187391962,0.9640090083105054]"
1.0_0.2_1.0_3.4_10,"[2.0296890397971663,2.067492964521578,2.1038395561465735,2.1370869770166854,2.167259140112279,2.1945266707266637,2.2194074141442237,2.24173468607118,2.2617579525616534,2.279525813155511,2.2952909692346175,2.3087633969649475,2.3204913692865885,2.3299768814955764,2.337347671642711,2.342772910724515,2.3462087011573294,2.3475044761062547,2.3464562190081937,2.3429650989967534,2.3374740653701798,2.329420547750657]","[0.9931727257457648,0.9902677980743084,0.9893143646241577,0.9886218646419243,0.9881695750555235,0.9871267917555118,0.9877841296611978,0.9844001306531711,0.9833798491159375,0.9853299153203928,0.9844244529214923,0.9823302507559609,0.982112528076678,0.9823241013834126,0.9790260873313693,0.9782330953798659,0.9764299715416501,0.974358715671944,0.9752105095436079,0.9701570824149971,0.9694204844512031,0.9673242282127397]","[0.9930360310806442,0.9901670134788023,0.9892305376323514,0.9885445691291803,0.9880882177173043,0.9870352403544566,0.9876585467146213,0.9842586995896725,0.9831983766697425,0.9850871466435781,0.9841190845490676,0.9819555759758338,0.981631684959311,0.9816984891389705,0.9782639322675136,0.9772604809963574,0.9751920365397262,0.972772167563111,0.9731054195120163,0.9674675379557779,0.965814783202818,0.9624322359768219]"
