SimulationId,cohesion_degree,average_speed,average_direction
1.0_0.2_1.0_0.8_1,"[1.1169618478199073,1.096253361282021,1.079060528104043,1.0654569374342246,1.0475926989801452,1.0311101725829737,1.0174272672450186,1.0069964765221124,1.0015739953409597,1.0000631991996305,1.000099739496437,0.9999325413092124,0.9999145696777672,1.000040849496081,1.0002500871246087,1.0000994291348257,0.9997329029240041,0.999864027237277,0.9998568957548345,0.9996472191494634,0.9962049892044078,0.9867314179553026,0.9715217249053482,0.9488589117811361,0.917944671104207,0.8764881094584881,0.8209441762867123]","[0.9291842985293934,0.9264916450805638,0.9574993706795486,0.9575890642674388,0.9805307538282159,0.9740895259928262,0.9775272981965885,0.9641672105764906,0.9739177502129228,0.9392445192467106,0.9396512260040026,0.9434491444377711,0.9432443063194802,0.941617897299834,0.9418939706257295,0.9412966481890357,0.9396989828602308,0.9391625069367588,0.942084801513982,0.9396959504179777,0.9479846144425143,0.9521118116010929,0.9496348870536013,0.9519265587449888,0.9427678353037137,0.9338895294772366,0.9353870004621379]","[0.9280032505055925,0.9252457262468271,0.9562503024385206,0.9563919986552218,0.9797511258464351,0.9734901175870265,0.9770584505893091,0.9638576410307952,0.9736307297699622,0.939134567317217,0.9395218571594726,0.9433843860257181,0.9431833528567014,0.941550246206948,0.9418329944974667,0.9412463902213611,0.9396613174969363,0.9391276881500853,0.9420585331296257,0.9396701716137961,0.9479250761693306,0.9519374901610729,0.9492458355951369,0.9511704509465426,0.9414026295523378,0.9314626481219614,0.9307860751476144]"
1.0_0.2_1.0_0.8_2,"[1.1850778614339639,1.1978426549546886,1.1967445884895238,1.193529359102729,1.1904248126251546,1.1869858289383228,1.1834762478694465,1.1764914223193368,1.1676188666045424,1.1595694901913536,1.1521865634174673,1.1450975330969033,1.1384957493135932,1.1326915912315472,1.127143500396001,1.12207056266134,1.1171720995250185,1.1127329822772951,1.1083210473058658,1.1030482796551997,1.0941023230721902,1.080923308082784,1.0631557244598915,1.0465754352257282,1.025590480540192]","[0.9960264025748863,0.9960465138934401,0.9862876762865567,0.9875959088664413,0.9888875779837576,0.9860901588832722,0.9900949253128322,0.9933904599193315,0.9927350533914076,0.9933267509167989,0.9923773711359816,0.9917990448208692,0.9921021094736796,0.988520757202558,0.9909784687609275,0.9891817711428939,0.9922439381730311,0.9896296772104212,0.9908545177549325,0.9905658708074399,0.9895834608450486,0.9881518721628403,0.9860563343646176,0.9819695837832954,0.9731816008696934]","[0.9952440120713832,0.9954000668708807,0.9860447791535949,0.9873793110056003,0.9886909918384014,0.9859470270114371,0.9899455515764141,0.9933707300884109,0.9927329417358174,0.9932906989187705,0.9923742370589884,0.9917586478210627,0.992096729088413,0.988492264155048,0.9909673429435637,0.9891553445101264,0.9922326106611901,0.9895964452969068,0.9908248412608979,0.9904805994638877,0.9893655623509802,0.9876895525831407,0.9851503229527936,0.9807614824578764,0.9714153288022896]"
1.0_0.2_1.0_0.8_3,"[1.2427798170396402,1.221549467487657,1.2038688926733982,1.189306442607928,1.1773982990042993,1.167671750615296,1.1596660669035372,1.1529482205723136,1.1471345564970097,1.1419608114480349,1.1371305934544718,1.132367985484876,1.1274453649384646,1.1090460878654627,1.0917372400440941,1.0755274525476575,1.060522436588303,1.0461156042603261,1.0320191797190037,1.0221983996006003,1.0181534281323443,1.0151527436232428,1.0113059460561011,1.0104732004632782,1.0054820116736358]","[1.0157275447138594,1.0151458195416614,1.0146596314617582,1.0142574089330734,1.0139292566902256,1.01366743321074,1.0134657760348396,1.013318299485161,1.0132766453016258,1.0133660349917963,1.013478695909452,1.0135955845851454,1.013697184469061,1.0030816707267054,1.000662565008662,0.9962250879484862,0.9994658218315845,0.9960417714676804,0.9949992233418377,0.9835916564674383,0.9861873013120833,0.9845073610076102,0.9789788066711511,1.0021555784501028,0.9961980742956328]","[1.0148032568845766,1.0142785244026105,1.013844906402054,1.0134927397870324,1.0132129873205364,1.0129981668839894,1.0128422621306539,1.0127396530591717,1.0127427539976157,1.0128775319007628,1.0130365645329749,1.013200713344108,1.0133493520989776,1.0028707383863256,1.0004772554823973,0.9960481505891758,0.9992967332141699,0.9958603484858677,0.9947945430111838,0.9835717737758799,0.9861755203772941,0.9844847706234156,0.9789551544505907,1.0019602047447187,0.9925071547916906]"
1.0_0.2_1.0_0.8_4,"[1.057428316271723,1.055668008337531,1.0554570265034597,1.0571336451654303,1.0602188265049795,1.064095246014232,1.0681515038457396,1.0718170479764475,1.0632248373597895,1.0551781344744855,1.054402488269775,1.0561951681339126,1.0574401137383487,1.0590445360389757,1.0604296518085132,1.0618146132424247,1.0630833541958749,1.0637552783629625,1.0637813531182831,1.061635801037068,1.0554530125847776,1.0428841912025444,1.0316632465329807,1.0217074004281617]","[0.9914742660015776,0.989957074368599,0.9881847176477878,0.986201150198889,0.9840428175739022,0.9817748769127386,0.9794828521968739,0.9816003411922645,0.995749818800972,0.9937869446915869,0.9986617773037834,0.9965153448621059,0.9951683307771763,0.9947257477117096,0.9961595264187164,0.9931687367765718,0.9939727303602353,0.9937470219879392,0.9925094159420623,0.9891614783583591,0.9872253971378334,0.9847912864377385,0.9800133878595156,0.9712922500363691]","[0.991078950473339,0.9895105883471523,0.9877363066395913,0.9857387518427627,0.9835496692951338,0.9812413564218369,0.9789122950018904,0.9810353993415994,0.99538277045356,0.9934953732823988,0.998617868473366,0.9964799560838191,0.9951414672248616,0.9946982227068204,0.9961139957289608,0.9931422631904169,0.9939546490241105,0.9937238875014799,0.9924435547152993,0.9890146952842064,0.9868531426436236,0.9839461454847346,0.9790382775219886,0.9688773902266254]"
1.0_0.2_1.0_0.8_5,"[1.1790330280628125,1.1606444717464437,1.143768407170689,1.12807217190675,1.1138584512323997,1.100381257187692,1.087948912897168,1.0766100059922268,1.065621126426466,1.055516873536626,1.0456694703847698,1.0364065271538474,1.0277610487421363,1.0189186289412624,1.010482705084039,1.005729217043255,1.0046279003788017,1.005936934310697,1.00776183862529,1.010503849420489,1.0135833500110853,1.0172730965379924,1.0209791086638602,1.017696635201563,0.9931392111286885]","[0.9975567847175681,1.000440182246582,0.9939341358773471,0.9931748362427437,0.9943730884893095,0.9940242575575653,0.9938058455894347,0.9924322358953734,0.9934323344076317,0.9944516915038357,0.9934828961115871,0.991209666359409,0.9908923247937462,0.9928209660309251,0.9917985854813123,0.986731215349465,0.9815415996373781,0.9853406079580416,0.9854131812317872,0.9760567076921518,0.9721829653171077,0.9709583307451767,0.9735991960645265,0.9946407383628192,0.9658540558750828]","[0.9972401704397371,1.0001669063433174,0.993697539309554,0.9929504022814362,0.9942019136837995,0.9938763521556655,0.9936618128028931,0.9923061798711221,0.9933266689398913,0.9943509019387817,0.993391951823968,0.991119885462702,0.9908043389006109,0.9927338010794378,0.991708423910684,0.9866618542921591,0.981504049714101,0.9852873574580067,0.9853848983778017,0.9760414912047851,0.9721494661141352,0.9709230266020333,0.9734318379887118,0.9939385533434849,0.9610007759012552]"
1.0_0.2_1.0_0.8_6,"[1.0809360255471154,1.0740631379573422,1.0691389032315208,1.0658563092213826,1.063941819625398,1.0631481966010683,1.063245432819104,1.0640114424108638,1.0652239888456343,1.0666551260855568,1.0680690603540022,1.0692236995234712,1.0698752693011127,1.0697844464262904,1.0707983764832507,1.0762303528666295,1.080352638530141,1.0828705187460625,1.0834162537590055,1.0823819193788136,1.0789168061608225,1.0732698084860597,1.0641237417648313,1.048471385116721]","[0.9995100837839118,0.9995383511227975,0.9996281485605375,0.9997722896403867,0.9999662265970459,1.0002065480599,1.0004896838357245,1.0008106582723097,1.001161895398222,1.0015322173124126,1.001906269572481,1.0022645978482316,1.0025844465877267,1.002841081724208,0.9963959334258543,0.9987593885094717,0.9969456199707404,0.9939894697104272,0.9919479096819817,0.9898727002066137,0.9881945294243445,0.9847125732040509,0.982186429999751,0.9785428409121408]","[0.9992843822472539,0.9993350447117108,0.9994362722485672,0.9995830574733454,0.9997726913336548,1.0000034495390777,1.0002734879944337,1.0005797485898908,1.000916830757133,1.0012759194642524,1.0016439693548826,1.00200338143313,1.0023323206733525,1.0026056034217132,0.9962084813810609,0.9986123839631087,0.996835127403238,0.993912882550519,0.9918900116143888,0.9898081761661444,0.9880641228407603,0.9844286905371893,0.9814803203866349,0.9775218892848917]"
1.0_0.2_1.0_0.8_7,"[1.1518296882889443,1.1485715420808895,1.1468056662767985,1.1463350171537914,1.1465212670932021,1.1471332513456196,1.1485817512167953,1.1499925204332493,1.1512362659206874,1.1522800535825686,1.153117521790802,1.1534215700180552,1.1528851833258142,1.1518566169596927,1.1500889179911928,1.146500504757613,1.1403336072645571,1.131561886557275,1.120130986196457,1.1058920907411909,1.0885736159966262,1.0677310405857714,1.0426552245564256,1.0121934841626246,0.9743576839562822]","[0.9979030209608091,0.9977879540805756,0.9970708569532678,0.9962275461660138,0.9959433324618981,0.995113195146356,0.9945856327826235,0.9942559832480583,0.9941525011079516,0.9937679284218719,0.9936568174408114,0.9931072599597849,0.9928194570143705,0.9926391505222942,0.9921582725477587,0.9918119171932437,0.991389074345725,0.9908553063579799,0.9901880619746024,0.9893553789828826,0.9883107184592974,0.9869836014668004,0.985260114888926,0.9829358327628027,0.9795774553940623]","[0.997476241166238,0.9973930116195457,0.9966843754881779,0.9958483513046966,0.9955787263093047,0.9947638519721851,0.9942563717375014,0.9939566616339569,0.9938900153555026,0.9935413812070373,0.9934647490241139,0.9929550103002315,0.992704207796468,0.9925554998132528,0.9921060189962705,0.991777107074149,0.9913524384182575,0.9907938963373039,0.990072493600042,0.9891456406678615,0.9879492388029701,0.9863828481559157,0.9842783770483926,0.9813238304693407,0.9768361494222676]"
1.0_0.2_1.0_0.8_8,"[1.1965763876735058,1.183032109808705,1.171162276773842,1.1606704225103026,1.1513828148007654,1.1429387082482076,1.1351196082534476,1.1283493390858523,1.1218953551813122,1.1161476599444762,1.1105041465893362,1.1053196570929458,1.1009775272368036,1.0985461459902897,1.0961990018476087,1.093255949555435,1.0904042253096518,1.087629333963073,1.0843350446982465,1.0804746972000863,1.0777520658645101,1.080080445450575,1.0846828273978977,1.0893493147807523,1.0808093860139334]","[1.00083877326212,1.0011186605050748,1.0023878363190644,0.9984657076930732,0.9994715147233493,0.9996743467440223,0.999900939994181,1.0005228258851848,0.9981203240434884,0.9986449224620387,1.0000830964081722,0.9996194924754753,0.997454251555067,0.9956647028996838,0.9941845647783708,0.9974203814552978,0.9939786075294834,0.99373056137879,0.9951543610881077,0.99400007928345,0.9846067417200928,0.9903503153381391,0.9865442466296658,0.9829190657103206,0.9669955865363808]","[1.0006964202180164,1.001016205225057,1.0023102979151661,0.9983923662775711,0.9994191773302439,0.9996315268542213,0.9998640383632469,1.000488627822001,0.9980851685710554,0.9986129522760745,1.0000527312399223,0.999587997284106,0.9974231604039706,0.9956299741558627,0.9941440462891938,0.9973715160366681,0.993896008418926,0.9936583246789881,0.9950851770062846,0.9938877657025629,0.9845411010862269,0.990326830971087,0.9864640953790879,0.9827994966771536,0.9643951943835036]"
1.0_0.2_1.0_0.8_9,"[1.0888968546342703,1.0741651945635624,1.062725815429709,1.053792401787803,1.0467168039342876,1.0424449692210302,1.0446324651832732,1.0467114599631244,1.0485062078725111,1.0498394690846755,1.0512306265283744,1.0520529136153405,1.052549039481268,1.0529443394828664,1.05277331865839,1.0525489174380032,1.051754929290326,1.0505407380687537,1.0492474163529943,1.0474198268444912,1.0471114593672461,1.050013229252766,1.0547078774953893,1.0510575922182366,0.9771540940794038]","[0.9990075255640996,0.9977839353655052,0.9966788529446755,0.9956959486230961,0.9948235127542452,0.9933894043930253,0.9951327271254709,0.9960037134257748,0.9930257725171218,0.9960600189241026,0.9965159866166977,0.9943789432191666,0.9947923638021909,0.9933601424228431,0.993779403191016,0.9939681788036059,0.9941143787576834,0.9947382420570076,0.9941875496409744,0.9929671903038155,0.9867066854538977,0.9956795531569049,0.9874512582833961,0.9721934298595452,0.9308421618680427]","[0.9985488782705272,0.9974462989156258,0.9964271126571073,0.9955048846161859,0.9946749929248383,0.9932762301422976,0.9951150926047829,0.9959834835260479,0.9929915359934156,0.996038415420443,0.9964951354553081,0.9943656505846655,0.994755898741125,0.9933140902052623,0.9937629965011104,0.9939018159638798,0.9940902836642828,0.9946523883880309,0.9941403457747107,0.9928266616904945,0.9866644605071616,0.9955899844458814,0.9873349778018586,0.9708861861410049,0.9255567210187903]"
1.0_0.2_1.0_0.8_10,"[1.1038142752151883,1.1064684844598809,1.1090099479931408,1.1113151863526975,1.1132494877192518,1.1146770567159232,1.1154715187471913,1.1155391407725672,1.1148040020862495,1.113222063973416,1.119599665701188,1.1242718511777219,1.1275382233712383,1.1294997319526028,1.1300856761480491,1.1295021856013823,1.1280706556731992,1.1253987132863024,1.121401971110996,1.1138136487797874,1.1018491389128806,1.085268747968114,1.0688269061903979,1.0481312483300076]","[0.9818901553829484,0.9819685874353015,0.9821026571360392,0.9822693952355726,0.9824460388902456,0.9826107894866483,0.9827461187863944,0.9828632373176523,0.9829205803470005,0.9841215625777786,0.9873205539560493,0.988601304711999,0.9879299555574776,0.9883392931202698,0.9892703877660296,0.9912332179026717,0.9922688714639599,0.9912279613634388,0.9923921952804915,0.9913935368114837,0.9900108927141038,0.9880724875043823,0.9845868241121599,0.9790294772497278]","[0.9815822484865604,0.9816354167841302,0.9817489914337225,0.9819025304265212,0.9820752290659002,0.9822462495888324,0.9823977652274812,0.9825394065816871,0.9826270124797917,0.9838920615995627,0.9871569185390832,0.9884785506161469,0.987841530750672,0.9882781389037056,0.9892347481679248,0.991218303577918,0.9922612198790598,0.9912011948725455,0.9923477419491379,0.9912483702827104,0.9896696787819473,0.987375368082062,0.9837725350668836,0.9772808077757746]"
