SimulationId,cohesion_degree,average_speed,average_direction
8666.0_1,"[2.02837933338,2.0292613879,2.0283989153,2.02333294935,2.01294550567,1.99683680993,1.97403781691,1.94032352744]","[1.92329896963,1.91468267591,1.90664291572,1.89923118232,1.89219115304,1.88497257267,1.8764006951,1.86253316701]","[1.92281732367,1.91436280551,1.90641787165,1.89899614064,1.89183678142,1.88435019369,1.87516200936,1.85912750499]"
8666.0_2,"[1.96797516541,1.979573527,1.99589783721,2.00731807694,2.01002149719,2.00455743034,1.99319201809,1.97722690247]","[1.92430883195,1.91596081237,1.90807710239,1.90083115461,1.89424561316,1.88802855662,1.88158763398,1.87371438299]","[1.92420749148,1.91574544748,1.90786666723,1.90063294682,1.89391220565,1.88741090516,1.8805634774,1.87202676639]"
8666.0_3,"[2.11034719508,2.10484951101,2.1038949809,2.09992673106,2.08901464382,2.07031520757,2.0441763816,2.00949982251,1.95712009827]","[1.92517378791,1.91644658449,1.90818975401,1.90067533427,1.89376986725,1.88701040163,1.8795288313,1.86921217626,1.84366847733]","[1.9241957243,1.91570296009,1.90775053605,1.90039982964,1.89347769424,1.88656793955,1.87876397453,1.86751440709,1.83636980069]"
8666.0_4,"[2.01572004534,2.02485963517,2.02789927385,2.0238833527,2.01337353243,1.99707942242,1.9742303429]","[1.92350364898,1.9150339119,1.90713303795,1.89981524096,1.89280716533,1.88554542302,1.87684213342]","[1.92308585474,1.91461016226,1.90664335637,1.89921638916,1.89208141751,1.88465883259,1.87561809243]"
8666.0_5,"[2.05121848253,2.04850019529,2.04354219215,2.03581842961,2.02522006157,2.01140976988,1.99323882127,1.96771394382,1.92697104357,1.83671355315,1.49699679634,0.995767951608]","[1.92401438778,1.91540285003,1.9074858907,1.90030050734,1.89363232563,1.88708334478,1.87991267991,1.8703812184,1.85232282081,1.76720379033,1.26847232258,0.727294922317]","[1.92347447085,1.91505293529,1.90720897136,1.90001705354,1.8933091528,1.88668947667,1.87936292518,1.86939294608,1.84964079012,1.75098540114,1.25316948133,0.617626641257]"
8666.0_6,"[1.93120492413,1.93699237624,1.93681391111,1.93096559255,1.92097572461,1.90758236564,1.88775138373,1.84557524164,1.66720469765]","[1.9227897093,1.91395458296,1.90555877248,1.8975700116,1.8895269475,1.88028213172,1.86642334482,1.8287794318,1.52113299296]","[1.92244090946,1.9136299418,1.90518888746,1.89704607606,1.88871406252,1.87893542155,1.86378060814,1.82032507609,1.49045207002]"
8666.0_7,"[2.07513881322,2.07254568834,2.07006987271,2.06422092002,2.05358551033,2.0383252305,2.01882176054,1.99403017643]","[1.92339706218,1.91469536061,1.90678023784,1.89975678919,1.89343850237,1.88741500677,1.88100799828,1.87298913756]","[1.92270285328,1.91433065984,1.90649033261,1.89926202313,1.89251037283,1.88591993148,1.87889179811,1.87011070711]"
8666.0_8,"[2.00488474887,2.01353144202,2.02415522081,2.02828837954,2.0223793361,2.00672762802,1.9830108383,1.95092838706]","[1.92414897028,1.91547620762,1.90740470347,1.89998727979,1.89306636887,1.88616362951,1.87831550182,1.86699211403]","[1.92355272986,1.91501850188,1.90700287978,1.89953737157,1.89241994022,1.88519433887,1.87684622722,1.86424124853]"
8666.0_9,"[2.04071611106,2.05727376347,2.06424992954,2.0588204482,2.04456138598,2.02739242353,2.01190765415,1.99910290061]","[1.92378816714,1.91535946088,1.90758615528,1.90069159777,1.89449566672,1.88868100107,1.88282422433,1.87615072456]","[1.92309085302,1.91483790356,1.90714495711,1.90013850723,1.89374033771,1.88771376326,1.88161524907,1.87456411358]"
8666.0_10,"[2.10186358734,2.08774113066,2.06913827473,2.04826993112,2.02808782116,2.01013010751,1.99302332594,1.97141563202]","[1.92398564989,1.91534564862,1.90734450389,1.90007920092,1.8933247992,1.88662209201,1.87912687779,1.86883237144]","[1.92326851041,1.91469651386,1.90669446085,1.89932239543,1.89239480795,1.88547548021,1.8776544913,1.86659615772]"
