SimulationId,cohesion_degree,average_speed,average_direction
8896.0_1,"[1.77944127562,1.77566593959,1.76941777729,1.76003116763,1.7464623988]","[2.09482975599,2.09337076444,2.09191551715,2.09034269494,2.08848818923]","[2.09327704889,2.09153102388,2.08960738861,2.08723392254,2.0838381117]"
8896.0_2,"[1.7728363695,1.79080566798,1.80457817274,1.814024756,1.81887863641]","[2.09514499518,2.09374069069,2.09235553654,2.09087845979,2.08916111239]","[2.09473310619,2.09311745612,2.09141584785,2.08943826628,2.08686361777]"
8896.0_3,"[2.46606718481,2.45917601103,2.45147323842,2.44310256801,2.43430785938]","[2.09381750782,2.09284108147,2.09195237567,2.09107301404,2.09013089164]","[2.09283085474,2.09169437293,2.09057938021,2.08936666796,2.08789199108]"
8896.0_4,"[1.69771838847,1.68098062623,1.66400670998,1.64634334595,1.62666660721]","[2.09294832256,2.09170586078,2.0903613431,2.08863329492,2.08597902353]","[2.0910070795,2.08941837937,2.08760082095,2.08515551261,2.08118736058]"
8896.0_5,"[1.90918629279,1.89287381764,1.87603366208,1.85808419283,1.83826384963,1.81551086737]","[2.09365660946,2.09253292229,2.09141145483,2.09020226544,2.08880458425,2.08710775666]","[2.09191525947,2.09063034174,2.08924866365,2.08758731398,2.0853115035,2.08157603938]"
8896.0_6,"[1.77068941846,1.75994470492,1.74962160788,1.74000465623,1.73112927602]","[2.09314714474,2.09149127996,2.08991925458,2.08809375272,2.08551540059]","[2.09132768036,2.08915808979,2.08674241834,2.0833081237,2.07642197713]"
8896.0_7,"[2.26412454385,2.24133742278,2.22069199544,2.20190869428,2.18468105168]","[2.09190917235,2.09068484448,2.08969624495,2.08882779883,2.0880875478]","[2.08921104647,2.08775553936,2.08640821597,2.08496948241,2.08325642506]"
8896.0_8,"[1.73722226154,1.73752483549,1.73339616943,1.72449190389,1.71017807315]","[2.09411253559,2.09293295081,2.09173364862,2.09037220297,2.08858493836]","[2.09286776406,2.091323274,2.08961477181,2.08747943845,2.08433628874]"
8896.0_9,"[2.14380218458,2.13545263514,2.12653410628,2.11682026407,2.10623232347]","[2.09420801703,2.09288830658,2.09169844548,2.09056038068,2.08938913434]","[2.09156482271,2.09001711889,2.08849611451,2.08687463517,2.08496347406]"
8896.0_10,"[2.27744698975,2.27181198928,2.2656477022,2.25907470529,2.25267770972]","[2.09307383928,2.09199154863,2.09108024354,2.09032270634,2.08977656151]","[2.0917836868,2.09045709218,2.08913445013,2.08764463065,2.08563725385]"
