SimulationId,cohesion_degree,average_speed,average_direction
8797.0_1,"[0.0955462327678,0.0966304432997]","[3.20210240556,3.14988060671]","[3.08052830888,3.0688148974]"
8797.0_2,"[0.0977743631384,0.0837255077768,0.0840933956761]","[3.12674648998,3.12618533737,3.08455922965]","[3.08139436317,3.06954069253,3.05910094624]"
8797.0_3,"[2.2018791863,2.19890768259]","[3.09260983038,3.07997640193]","[3.08077005892,3.06885526101]"
8797.0_4,"[0.0656872673285,0.0937247452349]","[3.20949689675,3.09025763444]","[3.08055239259,3.06888795399]"
8797.0_5,"[0.122790095957,0.0698557719842,0.096928722916]","[3.11148049792,3.21719991015,3.15285632794]","[3.08038031361,3.06873097598,3.058758897]"
8797.0_6,"[0.102013136677,0.0916725952358]","[3.09039216515,3.08680789284]","[3.08064704847,3.06900004024]"
8797.0_7,"[1.36575836668,1.35697436663]","[3.09222964216,3.08538297094]","[3.07930751814,3.06779277705]"
8797.0_8,"[0.0870384534744,0.0683236866706]","[3.16109334702,3.19262196481]","[3.08138654411,3.06952712359]"
8797.0_9,"[1.50427475081,1.49969554021]","[3.10158855126,3.11258818046]","[3.07916259558,3.06756978952]"
8797.0_10,"[1.61719843519,1.54281183735]","[3.09507049565,3.10589552054]","[3.08057696603,3.06889136602]"
