SimulationId,cohesion_degree,average_speed,average_direction
9864.0_1,"[3.04564499398,3.07860543918,3.10503734119,3.12566259287,3.14088528832,3.1508845585,3.15564183502,3.15485791386,3.14760434348]","[1.60500992217,1.60056278805,1.59672032267,1.59324005325,1.58991501173,1.58653797609,1.58285156196,1.57845356106,1.57246725097]","[1.60415600614,1.59954553852,1.59550353321,1.59179396952,1.5881952427,1.5844641306,1.58027109868,1.57504651939,1.56728147921]"
9864.0_2,"[2.97190609382,3.00715539017,3.03641124632,3.06050353578,3.08029276539,3.09625504076,3.10890457591,3.1188958693,3.126569868]","[1.60917083478,1.61598445264,1.61158994003,1.60589317271,1.59762890093,1.60501927089,1.60131845906,1.58616355278,1.60074852002]","[1.60734462444,1.60282279886,1.59899963449,1.5956362082,1.59254782994,1.58957489689,1.58655361793,1.5832807291,1.57942922597]"
9864.0_3,"[3.34611489765,3.37520275718,3.40143419413,3.42431786197,3.44349267185,3.45872291742,3.46987026012,3.47686405568,3.4796400597]","[1.59827732185,1.59451150709,1.59138455921,1.58867821394,1.58623040557,1.5839080151,1.58158270401,1.57909943631,1.57618482678]","[1.59757227418,1.59381865521,1.5906538079,1.58784542439,1.58520912221,1.58257398679,1.57974221945,1.57641393918,1.57192273528]"
9864.0_4,"[2.95534826534,3.00798669472,3.05245847021,3.08921355759,3.11857492299,3.14063436261,3.15518454608,3.16158179802]","[1.60542925025,1.60148971463,1.59796665742,1.59466713189,1.59141798884,1.58802575087,1.58422264223,1.57956132752]","[1.60478912614,1.6008469788,1.59729382232,1.59392764764,1.59055900536,1.5869679338,1.58283998314,1.57763046193]"
9864.0_5,"[2.87983633972,2.90426087562,2.92624357068,2.94522742923,2.96072545498,2.97221802539,2.97909277232,2.98053359509,2.97541830463,2.96155440384,2.54909255404]","[1.63634318119,1.60482008847,1.59711386996,1.60632298733,1.60282910362,1.59157551441,1.58959617896,1.60193500159,1.58081172253,1.57417314279,1.55111688291]","[1.6016964037,1.59782032329,1.59441345977,1.59126981331,1.58821055638,1.58505173365,1.58156213889,1.57738464544,1.57183767344,1.56316588722,1.51215625647]"
9864.0_6,"[2.82606605757,2.85214605954,2.87792580125,2.90275581687,2.926008361,2.94680695822,2.96356005386,2.97286148217,2.96512991777]","[1.6018225268,1.59768738333,1.59399660446,1.590448844,1.58673297413,1.58242486972,1.57676103949,1.56791030694,1.54876054701]","[1.6009641605,1.59667947949,1.5927784141,1.58894132406,1.58481950529,1.57990414991,1.57321445748,1.56221508007,1.53612485459]"
9864.0_7,"[3.20434118301,3.2224096809,3.24076665017,3.25875204368,3.27552550012,3.29029087576,3.30233147888,3.31095376548,3.315368347,3.31426985407]","[1.5949149492,1.59138863931,1.58855816011,1.58611050249,1.58385200103,1.58163712395,1.57932398731,1.57672763469,1.57352287335,1.56869180116]","[1.59394724893,1.59037835787,1.58744588298,1.58481849639,1.58227853611,1.57964039955,1.57669034418,1.57310251035,1.56821759787,1.55964676796]"
9864.0_8,"[3.03970331229,3.07438092166,3.10532250073,3.13142194589,3.1521868236,3.16737086632,3.17673272706,3.17986564005,3.17595313124]","[1.60562535867,1.60154723988,1.59797936032,1.59471386345,1.59158766111,1.58844463876,1.58509627659,1.58125590336,1.57632675868]","[1.60422576059,1.60018091455,1.59659469039,1.5932476441,1.58994687871,1.58648447234,1.58257694901,1.57773238542,1.57074964258]"
9864.0_9,"[3.16211710251,3.19186950204,3.21985250203,3.2462691003,3.27107499881,3.29413857997,3.31530792279,3.33441640304,3.35121858409]","[1.60015685863,1.59647906271,1.59358676383,1.5911756293,1.58906375868,1.58712529385,1.5852544412,1.58333770784,1.58121282506]","[1.59951842344,1.59566721296,1.59255183681,1.58985154595,1.58736344822,1.58493321964,1.58241223946,1.57961150161,1.57618999916]"
9864.0_10,"[3.34043305549,3.37567115097,3.40628373222,3.4327149831,3.45509500228,3.47327557473,3.48681592852,3.49489030108,3.49601527508]","[1.60115105737,1.59737073314,1.59413160867,1.59121506267,1.58844557197,1.58565063617,1.58261658577,1.5790086786,1.57412899268]","[1.60044158579,1.59666364755,1.59338802904,1.59037999755,1.58744228635,1.58436760602,1.58087763364,1.5764959414,1.57007999304]"
