SimulationId,cohesion_degree,average_speed,average_direction
8710.0_1,[1.95102379154],[2.92866772743],[2.92073746983]
8710.0_2,[2.03684861427],[2.9354089548],[2.93041981726]
8710.0_3,[2.4997605033],[2.93650812001],[2.93271283963]
8710.0_4,[1.85871788432],[2.9250106194],[2.91801596595]
8710.0_5,"[2.02798890056,1.99256959052]","[2.93195159148,2.92093422347]","[2.92685238957,2.90381737325]"
8710.0_6,[1.87627738518],[2.91940670905],[2.89957702435]
8710.0_7,[2.29835696979],[2.93276810545],[2.92506296152]
8710.0_8,[1.95087570994],[2.93263262459],[2.92537400577]
8710.0_9,[2.25076452742],[2.93531875778],[2.9279037522]
8710.0_10,[2.35754619869],[2.93376949401],[2.92541870958]
