SimulationId,cohesion_degree,average_speed,average_direction
8602.0_1,"[0.280291394108,0.279125761908,0.276161503633]","[2.67212148429,2.66933860339,2.66355775278]","[2.67212020195,2.66933267506,2.66348629998]"
8602.0_2,"[0.303125320561,0.302016996352,0.299467325094]","[2.67250858613,2.67008865572,2.66676629925]","[2.67250791923,2.67008561374,2.66674320042]"
8602.0_3,"[0.302672669063,0.299061269378,0.297651620039]","[2.69451585197,2.68915368164,2.68411728714]","[2.69374619436,2.6891052101,2.68410674993]"
8602.0_4,"[0.281671969809,0.280423927303,0.277170367529]","[2.67376645277,2.67064748925,2.66363650313]","[2.67376589878,2.67064210695,2.66354228676]"
8602.0_5,"[0.302832972387,0.302120895928,0.30035211239,0.294175011802]","[2.67667480132,2.67389473191,2.67087397594,2.66259547101]","[2.67667361192,2.67389193967,2.67086379821,2.66243839584]"
8602.0_6,"[0.302256099499,0.300205149218,0.292757904526]","[2.67609579902,2.67247479338,2.66170760559]","[2.67609469523,2.67246039079,2.66137071342]"
8602.0_7,"[0.289343869084,0.278902157332,0.275303749639,0.244299689787]","[2.68822356234,2.68257141295,2.67805241551,2.65296173118]","[2.68601448778,2.68242593263,2.67803657725,2.65246882039]"
8602.0_8,"[0.302771287024,0.301584818785,0.29830991262]","[2.67399966479,2.67121242786,2.66698564389]","[2.67399104716,2.67120403106,2.66694722469]"
8602.0_9,"[0.528370444896,0.310284473411,0.272500067043,0.268040406562]","[2.68215232453,2.6812215136,2.67722458985,2.6630456495]","[2.67348612401,2.67650720732,2.67465198668,2.662735236]"
8602.0_10,"[0.301343259417,0.300494649888,0.297542387207]","[2.68726951706,2.68308621931,2.67750083618]","[2.6872570793,2.68308395623,2.67744949105]"
