SimulationId,cohesion_degree,average_speed,average_direction
9758.0_1,"[2.82275610011,2.82512667584,2.81186317223]","[2.40618409829,2.39985544561,2.39129671204]","[2.40282207075,2.39442782859,2.38141434674]"
9758.0_2,"[2.8890685526,2.91836914505,2.93783508344]","[2.41034772843,2.40567757895,2.40052597244]","[2.40845533112,2.40269960875,2.39569059989]"
9758.0_3,"[3.20076307042,3.20743662035,3.20628929894]","[2.40305177156,2.39907514648,2.39455187995]","[2.40064987898,2.39532911741,2.38808467915]"
9758.0_4,"[2.72989976211,2.74481275752,2.29468765861]","[2.40580107197,2.39937661795,2.34651711423]","[2.40288294461,2.39519737663,2.33822144339]"
9758.0_5,"[2.89572797209,2.8971923123,2.88540890803,2.85239081505]","[2.40706437285,2.40088027961,2.39223454518,2.37573629432]","[2.4045636506,2.39733621257,2.38626032702,2.36085098196]"
9758.0_6,"[2.63436228939,2.63385410937,2.62301985046]","[2.40003330684,2.39103360729,2.37219028008]","[2.39467767295,2.38161901746,2.34818930392]"
9758.0_7,"[3.04365020647,3.04195677793,3.03253312553]","[2.39957976898,2.39555433099,2.39078843823]","[2.39566649568,2.38984898913,2.3814366856]"
9758.0_8,"[2.80708138518,2.80559021713,2.78995531431]","[2.40668342803,2.40100590441,2.39341777277]","[2.40232183038,2.39473169759,2.38309957967]"
9758.0_9,"[2.99524249299,3.00901544197,3.01682461849]","[2.40517312474,2.40173738005,2.39807405147]","[2.40150959748,2.39647247232,2.39007774044]"
9758.0_10,"[3.12248753231,3.13280268861,3.13098214535]","[2.40361544664,2.39855318296,2.39177731552]","[2.40120636197,2.39450036905,2.38363893818]"
