SimulationId,cohesion_degree,average_speed,average_direction
9271.0_1,"[1.89474988032,1.86859229834]","[2.84483420989,2.83244284551]","[2.84161756643,2.82645703161]"
9271.0_2,"[1.95721010755,1.94490217053]","[2.84800982795,2.83967243769]","[2.84558134681,2.83549743327]"
9271.0_3,"[2.45997096707,2.44385271273]","[2.85048085281,2.84243498026]","[2.84834049038,2.83931858895]"
9271.0_4,"[1.8178654046,1.5004369718]","[2.84426843054,2.80253291282]","[2.84111478149,2.79619805269]"
9271.0_5,"[1.97453752385,1.95021875504]","[2.84703764438,2.8365629939]","[2.84476514954,2.83294574033]"
9271.0_6,"[1.81363367394,1.80284109392]","[2.84129806944,2.81555591645]","[2.83685749782,2.8016848267]"
9271.0_7,"[2.25190597338,2.2370757118]","[2.84941577877,2.84148448297]","[2.84555198653,2.83605405253]"
9271.0_8,"[1.89804174413,1.87438329207]","[2.84690199401,2.83610118468]","[2.84307414023,2.83006210857]"
9271.0_9,"[2.2051464404,2.18942734607]","[2.84922052298,2.84133706748]","[2.84556299456,2.836590754]"
9271.0_10,"[2.33839598409,2.32698948325]","[2.84850686654,2.83891276369]","[2.84575965748,2.83229379837]"
