SimulationId,cohesion_degree,average_speed,average_direction
911.0_1,"[0.0647423776112,0.0810982177202,0.074678976872]","[2.96540402055,2.89995097405,2.87913995681]","[2.8550236945,2.84385488147,2.83428175184]"
911.0_2,"[0.0653573046951,0.0819299062429,0.0824235736227,0.0810290763827]","[2.90828919809,2.8954081783,2.88082037711,2.8603902724]","[2.85578367928,2.8444045672,2.83473837165,2.82603535334]"
911.0_3,"[0.0965648552025,0.0490297054723,0.0665549691544,0.0931642797512]","[2.90005062097,2.95594552654,2.87894961719,2.84820386645]","[2.85621770272,2.84517921069,2.83592455341,2.82749725489]"
911.0_4,"[0.101749329891,0.0874499650523,0.0660924356457]","[2.8987926459,2.87805551541,2.90901456968]","[2.85503589709,2.8438785378,2.83436559197]"
911.0_5,"[0.0839147657516,0.0734975468868,0.0782287003644,0.058931164923]","[2.8980118797,2.8740394466,2.84434753434,2.90820453023]","[2.85486200125,2.84373131449,2.83430359479,2.8262924873]"
911.0_6,"[0.0744286872389,0.0837411722686,0.0729840285302]","[2.91096471811,2.89628319129,2.92090306404]","[2.85508467844,2.84388204623,2.83423514946]"
911.0_7,"[0.104420039809,0.0824348633627,0.0842739371817,0.0838611687909]","[2.95783358548,2.9452890374,2.91729086157,2.89432099525]","[2.85458248449,2.84371884133,2.8345518837,2.82652576927]"
911.0_8,"[0.0770895369534,0.0614970284337,0.0703366740664]","[2.89820214266,2.92825525682,2.9271879897]","[2.85577054959,2.8443906612,2.83469065042]"
911.0_9,"[0.0998577310859,0.0517672775739,0.102210236194,0.081587805005]","[2.88517921303,3.01817255655,2.88086496605,2.85371837217]","[2.8543432401,2.8432916857,2.83387547117,2.82571677871]"
911.0_10,"[0.0644607650904,0.100458732779,0.0567552243536]","[2.9888737435,2.86357146193,2.93314367255]","[2.85656667443,2.84565687754,2.83630126293]"
