SimulationId,cohesion_degree,average_speed,average_direction
7505.0_1,"[1.4038504049,1.38756854584,1.37718717575,1.37181648073,1.36688171317,1.35784033153,1.34138449267,1.31296930602]","[1.9385657466,1.93039084724,1.92322045529,1.91685706472,1.91098799016,1.90509216991,1.89807026254,1.88643253686]","[1.93847807121,1.93036794373,1.92320488439,1.91681757685,1.91087312596,1.90481089341,1.89741944205,1.88455534477]"
7505.0_2,"[1.34707259734,1.34961363301,1.3479517432,1.34464160133,1.34207913913,1.34021001717,1.33661262966,1.32722976861]","[1.93949673448,1.93120728019,1.92405467045,1.91784149848,1.91228597791,1.90704961005,1.90157020872,1.89448037629]","[1.93947241242,1.93118053771,1.92393270697,1.91761046907,1.91195950212,1.90659655383,1.90087590079,1.89327433149]"
7505.0_3,"[1.44998160915,1.43300983221,1.40683623809,1.38730455528,1.37929958733,1.37693400563,1.37054891054,1.35253146287,1.31514974914]","[1.93945902684,1.93110038185,1.92404045742,1.91770121446,1.91202313233,1.90664586969,1.90083712065,1.89297440701,1.87560290518]","[1.93922937426,1.93090415299,1.92369712678,1.91747894787,1.91192823252,1.90656063754,1.90058921502,1.89214292531,1.87206360191]"
7505.0_4,"[1.38648900588,1.3751197667,1.37124633303,1.37125157139,1.36891274866,1.35953732486,1.3407213388,1.30876728107]","[1.93891680566,1.93086821955,1.92374143377,1.9173181794,1.91131235805,1.90522568552,1.89789526858,1.88547618238]","[1.93863371988,1.93052341915,1.92335894427,1.91695731618,1.91096683267,1.90479563951,1.89714785394,1.88355856626]"
7505.0_5,"[1.41360156774,1.38965669899,1.37895710662,1.37903950047,1.38054532194,1.3755110291,1.36170252388,1.34050840196,1.31017754539]","[1.93915591799,1.93097483324,1.92388347241,1.91776069862,1.91221217539,1.90699778046,1.90162833976,1.89484055921,1.88240305436]","[1.93870478595,1.93070059602,1.92373545439,1.91764440533,1.91214597663,1.90688561642,1.90132371587,1.89421326107,1.88081712683]"
7505.0_6,"[1.36151641505,1.33994389682,1.33397087608,1.34093286612,1.34970964365,1.34955123565,1.33356361333,1.29147474797]","[1.93886045723,1.93054541819,1.92317961934,1.91662924614,1.91038451706,1.90354525345,1.89375713297,1.86802720578]","[1.93833936828,1.93009432007,1.9228018677,1.91621379956,1.90983977024,1.90274943376,1.89236249732,1.86311770447]"
7505.0_7,"[1.43727067364,1.4163694818,1.39445437133,1.3821331552,1.37905996527,1.37804084908,1.37162294208,1.3554060793,1.32531128517]","[1.93813531353,1.93049117827,1.92359995975,1.91736480444,1.91186176308,1.90677458914,1.90152469887,1.89495398576,1.8832082621]","[1.93789268235,1.92984270873,1.92288523189,1.91689343944,1.91158016104,1.90654728669,1.90120571079,1.89431666351,1.88151489905]"
7505.0_8,"[1.3948907421,1.38690035402,1.38097651632,1.37628984885,1.37056914521,1.3615746702,1.34734884963,1.32462372197]","[1.9394214798,1.93110906931,1.92385268927,1.91746601007,1.91167771642,1.90605905459,1.89978649856,1.89065169349]","[1.93913417385,1.93087153069,1.92363741221,1.91727882387,1.91149411812,1.90581058141,1.89932730373,1.88949422082]"
7505.0_9,"[1.37468654573,1.38214673783,1.36640388117,1.34154065127,1.32343779979,1.31863365054,1.322305058,1.32429217437,1.31518392229]","[1.93889044485,1.93025078172,1.92327904364,1.91731851799,1.91191896882,1.90689015993,1.90181952098,1.89584278944,1.88645354092]","[1.93815550333,1.93010004278,1.9230471668,1.91694232952,1.91157505994,1.90659157101,1.90143699313,1.89507212728,1.88454359758]"
7505.0_10,"[1.3267473299,1.30811175956,1.29432858727,1.29120194775,1.29520854731,1.2991127013,1.29671220102,1.28405084907]","[1.9388079688,1.93065401647,1.92335258081,1.91688765491,1.91105691228,1.9053445884,1.8988176983,1.88888834553]","[1.9385295262,1.93023638892,1.92300718001,1.91667408624,1.91088346575,1.90508013854,1.89820980511,1.88716123488]"
