SimulationId,cohesion_degree,average_speed,average_direction
8672.0_1,[3.04295040078],[2.96967574714],[2.96144867282]
8672.0_2,[3.17244642412],[2.98597188939],[2.98328827962]
8672.0_3,[3.37497738985],[2.97724086606],[2.97219396283]
8672.0_4,[3.03067360505],[2.97323260125],[2.96975718594]
8672.0_5,"[3.12361300132,3.08135016859,2.91928889902,2.09899632007]","[2.97020677062,2.93895158459,2.6677006119,1.89441305344]","[2.96654910231,2.93000648427,2.60331664796,1.61966428783]"
8672.0_6,[2.84586726659],[2.95411591468],[2.94240254235]
8672.0_7,[3.19978086331],[2.9748813822],[2.96835150193]
8672.0_8,[3.03771414947],[2.97411212555],[2.96786215042]
8672.0_9,[3.2241569034],[2.97852070493],[2.97274862479]
8672.0_10,[3.38108853804],[2.97355716588],[2.96784657895]
