SimulationId,cohesion_degree,average_speed,average_direction
9600.0_1,[2.69947842666],[2.81259407421],[2.8028219191]
9600.0_2,[2.81364233848],[2.82125691365],[2.81593326254]
9600.0_3,[3.10582425807],[2.81520114668],[2.80884654556]
9600.0_4,[2.61321124596],[2.81063322078],[2.80311907157]
9600.0_5,"[2.77458957701,2.73864306499]","[2.81391268869,2.79534478197]","[2.80782577186,2.77960447416]"
9600.0_6,[2.5245466663],[2.79716259874],[2.77663950419]
9600.0_7,[2.93371308106],[2.81126932228],[2.80164813379]
9600.0_8,[2.68005016964],[2.81495735198],[2.80451598916]
9600.0_9,[2.90358631745],[2.81837527415],[2.80964268466]
9600.0_10,[3.01340603989],[2.8128022907],[2.80485324626]
