SimulationId,Naverage,Taverage,Bottleneck
238720_1,0,0,"[{""interaction_force_tracking"": -1.2092450130831667, ""velocity"": -1.1102230246251565e-14, ""position"": -1.5115562663539444, ""force_unit"": 8.0, ""distance_travelled"": 2.3115562663539446, ""id"": 1.0, ""initial_position"": -26.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 1.2092450130831556}, {""interaction_force_tracking"": 0.30231125327079167, ""velocity"": -2.7200464103316335e-15, ""position"": 0.377889066588493, ""force_unit"": 2.0, ""distance_travelled"": 0.42211093341150707, ""id"": 2.0, ""initial_position"": 17.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.3023112532707944}]"
238720_2,0,0,"[{""interaction_force_tracking"": -1.2092450130831667, ""velocity"": -1.1102230246251565e-14, ""position"": -1.5115562663539444, ""force_unit"": 8.0, ""distance_travelled"": 2.3115562663539446, ""id"": 1.0, ""initial_position"": -17.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 1.2092450130831556}, {""interaction_force_tracking"": 0.30231125327079167, ""velocity"": -2.7200464103316335e-15, ""position"": 0.377889066588493, ""force_unit"": 2.0, ""distance_travelled"": 0.42211093341150707, ""id"": 2.0, ""initial_position"": 23.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.3023112532707944}]"
238720_3,0,0,"[{""interaction_force_tracking"": -1.2092450130831667, ""velocity"": -1.1102230246251565e-14, ""position"": -1.5115562663539444, ""force_unit"": 8.0, ""distance_travelled"": 2.3115562663539446, ""id"": 1.0, ""initial_position"": -5.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 1.2092450130831556}, {""interaction_force_tracking"": 0.30231125327079167, ""velocity"": -2.7200464103316335e-15, ""position"": 0.377889066588493, ""force_unit"": 2.0, ""distance_travelled"": 0.42211093341150707, ""id"": 2.0, ""initial_position"": 11.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.3023112532707944}]"
238720_4,0,0,"[{""interaction_force_tracking"": -1.2092450130831667, ""velocity"": -1.1102230246251565e-14, ""position"": -1.5115562663539444, ""force_unit"": 8.0, ""distance_travelled"": 2.3115562663539446, ""id"": 1.0, ""initial_position"": -19.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 1.2092450130831556}, {""interaction_force_tracking"": 0.30231125327079167, ""velocity"": -2.7200464103316335e-15, ""position"": 0.377889066588493, ""force_unit"": 2.0, ""distance_travelled"": 0.42211093341150707, ""id"": 2.0, ""initial_position"": 25.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.3023112532707944}]"
238720_5,0,0,"[{""interaction_force_tracking"": -1.2092450130831667, ""velocity"": -1.1102230246251565e-14, ""position"": -1.5115562663539444, ""force_unit"": 8.0, ""distance_travelled"": 2.3115562663539446, ""id"": 1.0, ""initial_position"": -19.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 1.2092450130831556}, {""interaction_force_tracking"": 0.30231125327079167, ""velocity"": -2.7200464103316335e-15, ""position"": 0.377889066588493, ""force_unit"": 2.0, ""distance_travelled"": 0.42211093341150707, ""id"": 2.0, ""initial_position"": 9.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.3023112532707944}]"
238720_6,0,0,"[{""interaction_force_tracking"": -1.2092450130831667, ""velocity"": -1.1102230246251565e-14, ""position"": -1.5115562663539444, ""force_unit"": 8.0, ""distance_travelled"": 2.3115562663539446, ""id"": 1.0, ""initial_position"": -10.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 1.2092450130831556}, {""interaction_force_tracking"": 0.30231125327079167, ""velocity"": -2.7200464103316335e-15, ""position"": 0.377889066588493, ""force_unit"": 2.0, ""distance_travelled"": 0.42211093341150707, ""id"": 2.0, ""initial_position"": 9.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.3023112532707944}]"
238720_7,0,0,"[{""interaction_force_tracking"": -1.2092450130831667, ""velocity"": -1.1102230246251565e-14, ""position"": -1.5115562663539444, ""force_unit"": 8.0, ""distance_travelled"": 2.3115562663539446, ""id"": 1.0, ""initial_position"": -13.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 1.2092450130831556}, {""interaction_force_tracking"": 0.30231125327079167, ""velocity"": -2.7200464103316335e-15, ""position"": 0.377889066588493, ""force_unit"": 2.0, ""distance_travelled"": 0.42211093341150707, ""id"": 2.0, ""initial_position"": 16.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.3023112532707944}]"
238720_8,0,0,"[{""interaction_force_tracking"": -1.2092450130831667, ""velocity"": -1.1102230246251565e-14, ""position"": -1.5115562663539444, ""force_unit"": 8.0, ""distance_travelled"": 2.3115562663539446, ""id"": 1.0, ""initial_position"": -5.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 1.2092450130831556}, {""interaction_force_tracking"": 0.30231125327079167, ""velocity"": -2.7200464103316335e-15, ""position"": 0.377889066588493, ""force_unit"": 2.0, ""distance_travelled"": 0.42211093341150707, ""id"": 2.0, ""initial_position"": 7.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.3023112532707944}]"
238720_9,0,0,"[{""interaction_force_tracking"": -1.2092450130831667, ""velocity"": -1.1102230246251565e-14, ""position"": -1.5115562663539444, ""force_unit"": 8.0, ""distance_travelled"": 2.3115562663539446, ""id"": 1.0, ""initial_position"": -18.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 1.2092450130831556}, {""interaction_force_tracking"": 0.30231125327079167, ""velocity"": -2.7200464103316335e-15, ""position"": 0.377889066588493, ""force_unit"": 2.0, ""distance_travelled"": 0.42211093341150707, ""id"": 2.0, ""initial_position"": 21.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.3023112532707944}]"
238720_10,0,0,"[{""interaction_force_tracking"": -1.2092450130831667, ""velocity"": -1.1102230246251565e-14, ""position"": -1.5115562663539444, ""force_unit"": 8.0, ""distance_travelled"": 2.3115562663539446, ""id"": 1.0, ""initial_position"": -9.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 1.2092450130831556}, {""interaction_force_tracking"": 0.30231125327079167, ""velocity"": -2.7200464103316335e-15, ""position"": 0.377889066588493, ""force_unit"": 2.0, ""distance_travelled"": 0.42211093341150707, ""id"": 2.0, ""initial_position"": 15.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.3023112532707944}]"
238720_11,0,0,"[{""interaction_force_tracking"": -1.209245013083158, ""velocity"": 1.1102230246251565e-14, ""position"": -1.5115562663539612, ""force_unit"": 8.0, ""distance_travelled"": 2.3115562663539615, ""id"": 1.0, ""initial_position"": -25.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 1.2092450130831691}, {""interaction_force_tracking"": 0.3023112532707895, ""velocity"": 2.7200464103316335e-15, ""position"": 0.3778890665884834, ""force_unit"": 2.0, ""distance_travelled"": 0.4221109334115166, ""id"": 2.0, ""initial_position"": 6.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.3023112532707868}]"
238720_12,0,0,"[{""interaction_force_tracking"": -1.2092450130831667, ""velocity"": -1.1102230246251565e-14, ""position"": -1.5115562663539444, ""force_unit"": 8.0, ""distance_travelled"": 2.3115562663539446, ""id"": 1.0, ""initial_position"": -6.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 1.2092450130831556}, {""interaction_force_tracking"": 0.30231125327079167, ""velocity"": -2.7200464103316335e-15, ""position"": 0.377889066588493, ""force_unit"": 2.0, ""distance_travelled"": 0.42211093341150707, ""id"": 2.0, ""initial_position"": 21.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.3023112532707944}]"
238720_13,0,0,"[{""interaction_force_tracking"": -1.2092450130831667, ""velocity"": -1.1102230246251565e-14, ""position"": -1.5115562663539444, ""force_unit"": 8.0, ""distance_travelled"": 2.3115562663539446, ""id"": 1.0, ""initial_position"": -22.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 1.2092450130831556}, {""interaction_force_tracking"": 0.30231125327079167, ""velocity"": -2.7200464103316335e-15, ""position"": 0.377889066588493, ""force_unit"": 2.0, ""distance_travelled"": 0.42211093341150707, ""id"": 2.0, ""initial_position"": 29.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.3023112532707944}]"
238720_14,0,0,"[{""interaction_force_tracking"": -1.2092450130831667, ""velocity"": -1.1102230246251565e-14, ""position"": -1.5115562663539444, ""force_unit"": 8.0, ""distance_travelled"": 2.3115562663539446, ""id"": 1.0, ""initial_position"": -5.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 1.2092450130831556}, {""interaction_force_tracking"": 0.30231125327079167, ""velocity"": -2.7200464103316335e-15, ""position"": 0.377889066588493, ""force_unit"": 2.0, ""distance_travelled"": 0.42211093341150707, ""id"": 2.0, ""initial_position"": 4.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.3023112532707944}]"
238720_15,0,0,"[{""interaction_force_tracking"": -1.2092450130831667, ""velocity"": -1.1102230246251565e-14, ""position"": -1.5115562663539444, ""force_unit"": 8.0, ""distance_travelled"": 2.3115562663539446, ""id"": 1.0, ""initial_position"": -17.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 1.2092450130831556}, {""interaction_force_tracking"": 0.30231125327079167, ""velocity"": -2.7200464103316335e-15, ""position"": 0.377889066588493, ""force_unit"": 2.0, ""distance_travelled"": 0.42211093341150707, ""id"": 2.0, ""initial_position"": 11.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.3023112532707944}]"
238720_16,0,0,"[{""interaction_force_tracking"": -1.2092450130831667, ""velocity"": -1.1102230246251565e-14, ""position"": -1.5115562663539444, ""force_unit"": 8.0, ""distance_travelled"": 2.3115562663539446, ""id"": 1.0, ""initial_position"": -26.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 1.2092450130831556}, {""interaction_force_tracking"": 0.30231125327079167, ""velocity"": -2.7200464103316335e-15, ""position"": 0.377889066588493, ""force_unit"": 2.0, ""distance_travelled"": 0.42211093341150707, ""id"": 2.0, ""initial_position"": 25.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.3023112532707944}]"
238720_17,0,0,"[{""interaction_force_tracking"": -1.2092450130831667, ""velocity"": -1.1102230246251565e-14, ""position"": -1.5115562663539444, ""force_unit"": 8.0, ""distance_travelled"": 2.3115562663539446, ""id"": 1.0, ""initial_position"": -24.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 1.2092450130831556}, {""interaction_force_tracking"": 0.30231125327079167, ""velocity"": -2.7200464103316335e-15, ""position"": 0.377889066588493, ""force_unit"": 2.0, ""distance_travelled"": 0.42211093341150707, ""id"": 2.0, ""initial_position"": 22.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.3023112532707944}]"
238720_18,0,0,"[{""interaction_force_tracking"": -1.2092450130831667, ""velocity"": -1.1102230246251565e-14, ""position"": -1.5115562663539444, ""force_unit"": 8.0, ""distance_travelled"": 2.3115562663539446, ""id"": 1.0, ""initial_position"": -17.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 1.2092450130831556}, {""interaction_force_tracking"": 0.30231125327079167, ""velocity"": -2.7200464103316335e-15, ""position"": 0.377889066588493, ""force_unit"": 2.0, ""distance_travelled"": 0.42211093341150707, ""id"": 2.0, ""initial_position"": 21.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.3023112532707944}]"
238720_19,0,0,"[{""interaction_force_tracking"": -1.2092450130831667, ""velocity"": -1.1102230246251565e-14, ""position"": -1.5115562663539444, ""force_unit"": 8.0, ""distance_travelled"": 2.3115562663539446, ""id"": 1.0, ""initial_position"": -28.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 1.2092450130831556}, {""interaction_force_tracking"": 0.30231125327079167, ""velocity"": -2.7200464103316335e-15, ""position"": 0.377889066588493, ""force_unit"": 2.0, ""distance_travelled"": 0.42211093341150707, ""id"": 2.0, ""initial_position"": 21.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.3023112532707944}]"
238720_20,0,0,"[{""interaction_force_tracking"": -1.2092450130831667, ""velocity"": -1.1102230246251565e-14, ""position"": -1.5115562663539444, ""force_unit"": 8.0, ""distance_travelled"": 2.3115562663539446, ""id"": 1.0, ""initial_position"": -8.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 1.2092450130831556}, {""interaction_force_tracking"": 0.30231125327079167, ""velocity"": -2.7200464103316335e-15, ""position"": 0.377889066588493, ""force_unit"": 2.0, ""distance_travelled"": 0.42211093341150707, ""id"": 2.0, ""initial_position"": 29.0, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.3023112532707944}]"
