SimulationId,Naverage,Taverage,Bottleneck
859185_1,0,0,"[{""initial_position"": -23.0, ""position"": -0.3890573532742502, ""velocity"": -2.6645352591003757e-15, ""id"": 1.0, ""interaction_force_tracking"": -0.622491765238803, ""desired_force_tracking"": 0.6224917652388003, ""force_unit"": 2.0, ""distance_travelled"": 1.9890573532742502, ""time_travelled"": 50.00999999999862}, {""initial_position"": 17.0, ""position"": 0.7781147065485106, ""velocity"": -5.440092820663267e-15, ""id"": 2.0, ""interaction_force_tracking"": 0.622491765238803, ""desired_force_tracking"": -0.6224917652388084, ""force_unit"": 2.0, ""distance_travelled"": 0.021885293451489485, ""time_travelled"": 50.00999999999862}]"
859185_2,0,0,"[{""initial_position"": -27.0, ""position"": -0.3890573532742502, ""velocity"": -2.6645352591003757e-15, ""id"": 1.0, ""interaction_force_tracking"": -0.622491765238803, ""desired_force_tracking"": 0.6224917652388003, ""force_unit"": 2.0, ""distance_travelled"": 1.9890573532742502, ""time_travelled"": 50.00999999999862}, {""initial_position"": 20.0, ""position"": 0.7781147065485106, ""velocity"": -5.440092820663267e-15, ""id"": 2.0, ""interaction_force_tracking"": 0.622491765238803, ""desired_force_tracking"": -0.6224917652388084, ""force_unit"": 2.0, ""distance_travelled"": 0.021885293451489485, ""time_travelled"": 50.00999999999862}]"
859185_3,0,0,"[{""initial_position"": -9.0, ""position"": -0.3890573532742554, ""velocity"": 2.6645352591003757e-15, ""id"": 1.0, ""interaction_force_tracking"": -0.622491765238806, ""desired_force_tracking"": 0.6224917652388087, ""force_unit"": 2.0, ""distance_travelled"": 1.9890573532742555, ""time_travelled"": 50.00999999999862}, {""initial_position"": 2.0, ""position"": 0.7781147065485006, ""velocity"": 5.551115123125783e-15, ""id"": 2.0, ""interaction_force_tracking"": 0.622491765238806, ""desired_force_tracking"": -0.6224917652388005, ""force_unit"": 2.0, ""distance_travelled"": 0.021885293451499477, ""time_travelled"": 50.00999999999862}]"
859185_4,0,0,"[{""initial_position"": -19.0, ""position"": -0.3890573532742502, ""velocity"": -2.6645352591003757e-15, ""id"": 1.0, ""interaction_force_tracking"": -0.622491765238803, ""desired_force_tracking"": 0.6224917652388003, ""force_unit"": 2.0, ""distance_travelled"": 1.9890573532742502, ""time_travelled"": 50.00999999999862}, {""initial_position"": 16.0, ""position"": 0.7781147065485106, ""velocity"": -5.440092820663267e-15, ""id"": 2.0, ""interaction_force_tracking"": 0.622491765238803, ""desired_force_tracking"": -0.6224917652388084, ""force_unit"": 2.0, ""distance_travelled"": 0.021885293451489485, ""time_travelled"": 50.00999999999862}]"
859185_5,0,0,"[{""initial_position"": -25.0, ""position"": -0.3890573532742502, ""velocity"": -2.6645352591003757e-15, ""id"": 1.0, ""interaction_force_tracking"": -0.622491765238803, ""desired_force_tracking"": 0.6224917652388003, ""force_unit"": 2.0, ""distance_travelled"": 1.9890573532742502, ""time_travelled"": 50.00999999999862}, {""initial_position"": 21.0, ""position"": 0.7781147065485106, ""velocity"": -5.440092820663267e-15, ""id"": 2.0, ""interaction_force_tracking"": 0.622491765238803, ""desired_force_tracking"": -0.6224917652388084, ""force_unit"": 2.0, ""distance_travelled"": 0.021885293451489485, ""time_travelled"": 50.00999999999862}]"
859185_6,2,5,[]
859185_7,0,0,"[{""initial_position"": -28.0, ""position"": -0.3890573532742502, ""velocity"": -2.6645352591003757e-15, ""id"": 1.0, ""interaction_force_tracking"": -0.622491765238803, ""desired_force_tracking"": 0.6224917652388003, ""force_unit"": 2.0, ""distance_travelled"": 1.9890573532742502, ""time_travelled"": 50.00999999999862}, {""initial_position"": 13.0, ""position"": 0.7781147065485106, ""velocity"": -5.440092820663267e-15, ""id"": 2.0, ""interaction_force_tracking"": 0.622491765238803, ""desired_force_tracking"": -0.6224917652388084, ""force_unit"": 2.0, ""distance_travelled"": 0.021885293451489485, ""time_travelled"": 50.00999999999862}]"
859185_8,2,5,[]
859185_9,0,0,"[{""initial_position"": -11.0, ""position"": -0.3890573532742502, ""velocity"": -2.6645352591003757e-15, ""id"": 1.0, ""interaction_force_tracking"": -0.622491765238803, ""desired_force_tracking"": 0.6224917652388003, ""force_unit"": 2.0, ""distance_travelled"": 1.9890573532742502, ""time_travelled"": 50.00999999999862}, {""initial_position"": 12.0, ""position"": 0.7781147065485106, ""velocity"": -5.440092820663267e-15, ""id"": 2.0, ""interaction_force_tracking"": 0.622491765238803, ""desired_force_tracking"": -0.6224917652388084, ""force_unit"": 2.0, ""distance_travelled"": 0.021885293451489485, ""time_travelled"": 50.00999999999862}]"
859185_10,0,0,"[{""initial_position"": -25.0, ""position"": -0.3890573532742502, ""velocity"": -2.6645352591003757e-15, ""id"": 1.0, ""interaction_force_tracking"": -0.622491765238803, ""desired_force_tracking"": 0.6224917652388003, ""force_unit"": 2.0, ""distance_travelled"": 1.9890573532742502, ""time_travelled"": 50.00999999999862}, {""initial_position"": 17.0, ""position"": 0.7781147065485106, ""velocity"": -5.440092820663267e-15, ""id"": 2.0, ""interaction_force_tracking"": 0.622491765238803, ""desired_force_tracking"": -0.6224917652388084, ""force_unit"": 2.0, ""distance_travelled"": 0.021885293451489485, ""time_travelled"": 50.00999999999862}]"
