SimulationId,Naverage,Taverage,Bottleneck
89099_1,2,12,[]
89099_2,2,10,[]
89099_3,2,11,[]
89099_4,2,5,[]
89099_5,2,5,[]
89099_6,2,19,[]
89099_7,2,14,[]
89099_8,2,16,[]
89099_9,2,12,[]
89099_10,2,19,[]
89099_11,2,24,[]
89099_12,2,16,[]
89099_13,2,20,[]
89099_14,2,15,[]
89099_15,2,20,[]
89099_16,2,14,[]
89099_17,2,6,[]
89099_18,2,22,[]
89099_19,2,4,[]
89099_20,2,8,[]
89099_21,2,18,[]
89099_22,2,4,[]
89099_23,2,7,[]
89099_24,2,8,[]
89099_25,2,15,[]
89099_26,2,14,[]
89099_27,2,8,[]
89099_28,2,13,[]
89099_29,2,18,[]
89099_30,2,20,[]
89099_31,2,12,[]
89099_32,2,13,[]
89099_33,2,8,[]
89099_34,2,13,[]
89099_35,2,6,[]
89099_36,2,23,[]
89099_37,2,24,[]
89099_38,2,19,[]
89099_39,2,22,[]
89099_40,2,10,[]
89099_41,2,8,[]
89099_42,2,18,[]
89099_43,2,20,[]
89099_44,2,19,[]
89099_45,2,18,[]
89099_46,2,11,[]
89099_47,2,19,[]
89099_48,2,23,[]
89099_49,2,15,[]
89099_50,2,9,[]
