SimulationId,Naverage,Taverage,Bottleneck
698238_1,2,4,[]
698238_2,2,14,[]
698238_3,2,9,[]
698238_4,2,19,[]
698238_5,2,20,[]
698238_6,2,4,[]
698238_7,2,14,[]
698238_8,2,9,[]
698238_9,2,4,[]
698238_10,2,19,[]
698238_11,2,24,[]
698238_12,2,9,[]
698238_13,2,6,[]
698238_14,2,20,[]
698238_15,2,4,[]
698238_16,2,5,[]
698238_17,2,14,[]
698238_18,2,16,[]
698238_19,2,18,[]
698238_20,2,22,[]
698238_21,2,24,[]
698238_22,2,19,[]
698238_23,2,7,[]
698238_24,2,19,[]
698238_25,2,9,[]
698238_26,2,20,[]
698238_27,2,7,[]
698238_28,2,18,[]
698238_29,2,10,[]
698238_30,2,15,[]
698238_31,2,5,[]
698238_32,2,14,[]
698238_33,2,24,[]
698238_34,2,9,[]
698238_35,2,20,[]
698238_36,2,7,[]
698238_37,2,18,[]
698238_38,2,11,[]
698238_39,2,5,[]
698238_40,2,14,[]
698238_41,2,10,[]
698238_42,2,9,[]
698238_43,2,7,[]
698238_44,2,5,[]
698238_45,2,22,[]
698238_46,2,18,[]
698238_47,2,4,[]
698238_48,2,9,[]
698238_49,2,10,[]
698238_50,2,20,[]
