SimulationId,Naverage,Taverage,Bottleneck
773315_1,2,10,[]
773315_2,2,8,[]
773315_3,2,9,[]
773315_4,2,7,[]
773315_5,2,20,[]
773315_6,2,7,[]
773315_7,2,15,[]
773315_8,2,20,[]
773315_9,2,24,[]
773315_10,2,15,[]
773315_11,2,14,[]
773315_12,2,7,[]
773315_13,2,15,[]
773315_14,2,20,[]
773315_15,2,8,[]
773315_16,2,24,[]
773315_17,2,7,[]
773315_18,2,11,[]
773315_19,2,20,[]
773315_20,2,7,[]
773315_21,2,8,[]
773315_22,2,23,[]
773315_23,2,14,[]
773315_24,2,11,[]
773315_25,2,23,[]
773315_26,2,7,[]
773315_27,2,23,[]
773315_28,2,24,[]
773315_29,2,13,[]
773315_30,2,24,[]
773315_31,2,9,[]
773315_32,2,10,[]
773315_33,2,7,[]
773315_34,2,5,[]
773315_35,2,4,[]
773315_36,2,20,[]
773315_37,2,18,[]
773315_38,2,19,[]
773315_39,2,9,[]
773315_40,2,24,[]
773315_41,2,17,[]
773315_42,2,14,[]
773315_43,2,12,[]
773315_44,2,20,[]
773315_45,2,10,[]
773315_46,2,22,[]
773315_47,2,11,[]
773315_48,2,7,[]
773315_49,2,14,[]
773315_50,2,11,[]
