SimulationId,Naverage,Taverage,Bottleneck
874950_1,0,0,"[{""interaction_force_tracking"": -1.3982657087754686, ""distance_travelled"": 2.4739160679846646, ""desired_force_tracking"": 1.3982657087754633, ""id"": 1.0, ""position"": -0.8739160679846645, ""velocity"": -5.329070518200751e-15, ""time_travelled"": 50.00999999999862, ""force_unit"": 6.0, ""initial_position"": -4.0}, {""interaction_force_tracking"": 0.4660885695918229, ""distance_travelled"": 0.21738928801021473, ""desired_force_tracking"": -0.46608856959182826, ""id"": 2.0, ""position"": 0.5826107119897853, ""velocity"": -5.384581669432009e-15, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""initial_position"": 3.0}]"
874950_2,0,0,"[{""interaction_force_tracking"": -1.3982657087754686, ""distance_travelled"": 2.4739160679846646, ""desired_force_tracking"": 1.3982657087754633, ""id"": 1.0, ""position"": -0.8739160679846645, ""velocity"": -5.329070518200751e-15, ""time_travelled"": 50.00999999999862, ""force_unit"": 6.0, ""initial_position"": -7.0}, {""interaction_force_tracking"": 0.4660885695918229, ""distance_travelled"": 0.21738928801021473, ""desired_force_tracking"": -0.46608856959182826, ""id"": 2.0, ""position"": 0.5826107119897853, ""velocity"": -5.384581669432009e-15, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""initial_position"": 15.0}]"
874950_3,2,5,[]
874950_4,0,0,"[{""interaction_force_tracking"": -1.3982657087754686, ""distance_travelled"": 2.4739160679846646, ""desired_force_tracking"": 1.3982657087754633, ""id"": 1.0, ""position"": -0.8739160679846645, ""velocity"": -5.329070518200751e-15, ""time_travelled"": 50.00999999999862, ""force_unit"": 6.0, ""initial_position"": -25.0}, {""interaction_force_tracking"": 0.4660885695918229, ""distance_travelled"": 0.21738928801021473, ""desired_force_tracking"": -0.46608856959182826, ""id"": 2.0, ""position"": 0.5826107119897853, ""velocity"": -5.384581669432009e-15, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""initial_position"": 15.0}]"
874950_5,0,0,"[{""interaction_force_tracking"": -1.3982657087754686, ""distance_travelled"": 2.4739160679846646, ""desired_force_tracking"": 1.3982657087754633, ""id"": 1.0, ""position"": -0.8739160679846645, ""velocity"": -5.329070518200751e-15, ""time_travelled"": 50.00999999999862, ""force_unit"": 6.0, ""initial_position"": -11.0}, {""interaction_force_tracking"": 0.4660885695918229, ""distance_travelled"": 0.21738928801021473, ""desired_force_tracking"": -0.46608856959182826, ""id"": 2.0, ""position"": 0.5826107119897853, ""velocity"": -5.384581669432009e-15, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""initial_position"": 8.0}]"
874950_6,0,0,"[{""interaction_force_tracking"": -1.3982657087754686, ""distance_travelled"": 2.4739160679846646, ""desired_force_tracking"": 1.3982657087754633, ""id"": 1.0, ""position"": -0.8739160679846645, ""velocity"": -5.329070518200751e-15, ""time_travelled"": 50.00999999999862, ""force_unit"": 6.0, ""initial_position"": -4.0}, {""interaction_force_tracking"": 0.4660885695918229, ""distance_travelled"": 0.21738928801021473, ""desired_force_tracking"": -0.46608856959182826, ""id"": 2.0, ""position"": 0.5826107119897853, ""velocity"": -5.384581669432009e-15, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""initial_position"": 3.0}]"
874950_7,0,0,"[{""interaction_force_tracking"": -1.3982657087754686, ""distance_travelled"": 2.4739160679846646, ""desired_force_tracking"": 1.3982657087754633, ""id"": 1.0, ""position"": -0.8739160679846645, ""velocity"": -5.329070518200751e-15, ""time_travelled"": 50.00999999999862, ""force_unit"": 6.0, ""initial_position"": -11.0}, {""interaction_force_tracking"": 0.4660885695918229, ""distance_travelled"": 0.21738928801021473, ""desired_force_tracking"": -0.46608856959182826, ""id"": 2.0, ""position"": 0.5826107119897853, ""velocity"": -5.384581669432009e-15, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""initial_position"": 6.0}]"
874950_8,0,0,"[{""interaction_force_tracking"": -1.3982657087754686, ""distance_travelled"": 2.4739160679846646, ""desired_force_tracking"": 1.3982657087754633, ""id"": 1.0, ""position"": -0.8739160679846645, ""velocity"": -5.329070518200751e-15, ""time_travelled"": 50.00999999999862, ""force_unit"": 6.0, ""initial_position"": -6.0}, {""interaction_force_tracking"": 0.4660885695918229, ""distance_travelled"": 0.21738928801021473, ""desired_force_tracking"": -0.46608856959182826, ""id"": 2.0, ""position"": 0.5826107119897853, ""velocity"": -5.384581669432009e-15, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""initial_position"": 7.0}]"
874950_9,0,0,"[{""interaction_force_tracking"": -1.3982657087754686, ""distance_travelled"": 2.4739160679846646, ""desired_force_tracking"": 1.3982657087754633, ""id"": 1.0, ""position"": -0.8739160679846645, ""velocity"": -5.329070518200751e-15, ""time_travelled"": 50.00999999999862, ""force_unit"": 6.0, ""initial_position"": -17.0}, {""interaction_force_tracking"": 0.4660885695918229, ""distance_travelled"": 0.21738928801021473, ""desired_force_tracking"": -0.46608856959182826, ""id"": 2.0, ""position"": 0.5826107119897853, ""velocity"": -5.384581669432009e-15, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""initial_position"": 25.0}]"
874950_10,0,0,"[{""interaction_force_tracking"": -1.3982657087754686, ""distance_travelled"": 2.4739160679846646, ""desired_force_tracking"": 1.3982657087754633, ""id"": 1.0, ""position"": -0.8739160679846645, ""velocity"": -5.329070518200751e-15, ""time_travelled"": 50.00999999999862, ""force_unit"": 6.0, ""initial_position"": -22.0}, {""interaction_force_tracking"": 0.4660885695918229, ""distance_travelled"": 0.21738928801021473, ""desired_force_tracking"": -0.46608856959182826, ""id"": 2.0, ""position"": 0.5826107119897853, ""velocity"": -5.384581669432009e-15, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""initial_position"": 4.0}]"
