SimulationId,Naverage,Taverage,Bottleneck
580516_1,2,6,[]
580516_2,2,5,[]
580516_3,2,4,[]
580516_4,2,4,[]
580516_5,2,5,[]
580516_6,2,6,[]
580516_7,2,6,[]
580516_8,2,5,[]
580516_9,2,4,[]
580516_10,2,4,[]
580516_11,2,6,[]
580516_12,0,0,"[{""distance_travelled"": 4.663362332621097, ""force_unit"": 10.0, ""velocity"": -4.884981308350689e-15, ""interaction_force_tracking"": -2.653449330484394, ""initial_position"": -27.0, ""desired_force_tracking"": 2.653449330484389, ""id"": 1.0, ""time_travelled"": 50.00999999999862, ""position"": -0.6633623326210972}, {""distance_travelled"": 0.1366376673788947, ""force_unit"": 2.0, ""velocity"": -5.551115123125783e-15, ""interaction_force_tracking"": 0.5306898660968787, ""initial_position"": 4.0, ""desired_force_tracking"": -0.5306898660968843, ""id"": 2.0, ""time_travelled"": 50.00999999999862, ""position"": 0.6633623326211053}]"
580516_13,2,6,[]
580516_14,2,5,[]
580516_15,2,5,[]
580516_16,2,5,[]
580516_17,2,4,[]
580516_18,2,6,[]
580516_19,2,5,[]
580516_20,2,4,[]
580516_21,2,5,[]
580516_22,2,4,[]
580516_23,0,0,"[{""distance_travelled"": 4.663362332621097, ""force_unit"": 10.0, ""velocity"": -4.884981308350689e-15, ""interaction_force_tracking"": -2.653449330484394, ""initial_position"": -6.0, ""desired_force_tracking"": 2.653449330484389, ""id"": 1.0, ""time_travelled"": 50.00999999999862, ""position"": -0.6633623326210972}, {""distance_travelled"": 0.1366376673788947, ""force_unit"": 2.0, ""velocity"": -5.551115123125783e-15, ""interaction_force_tracking"": 0.5306898660968787, ""initial_position"": 4.0, ""desired_force_tracking"": -0.5306898660968843, ""id"": 2.0, ""time_travelled"": 50.00999999999862, ""position"": 0.6633623326211053}]"
580516_24,2,6,[]
580516_25,2,5,[]
580516_26,2,4,[]
580516_27,2,5,[]
580516_28,2,5,[]
580516_29,2,6,[]
580516_30,2,6,[]
580516_31,2,4,[]
580516_32,2,6,[]
580516_33,0,0,"[{""distance_travelled"": 4.663362332621097, ""force_unit"": 10.0, ""velocity"": -4.884981308350689e-15, ""interaction_force_tracking"": -2.653449330484394, ""initial_position"": -16.0, ""desired_force_tracking"": 2.653449330484389, ""id"": 1.0, ""time_travelled"": 50.00999999999862, ""position"": -0.6633623326210972}, {""distance_travelled"": 0.1366376673788947, ""force_unit"": 2.0, ""velocity"": -5.551115123125783e-15, ""interaction_force_tracking"": 0.5306898660968787, ""initial_position"": 5.0, ""desired_force_tracking"": -0.5306898660968843, ""id"": 2.0, ""time_travelled"": 50.00999999999862, ""position"": 0.6633623326211053}]"
580516_34,2,5,[]
580516_35,0,0,"[{""distance_travelled"": 4.663362332621097, ""force_unit"": 10.0, ""velocity"": -4.884981308350689e-15, ""interaction_force_tracking"": -2.653449330484394, ""initial_position"": -30.0, ""desired_force_tracking"": 2.653449330484389, ""id"": 1.0, ""time_travelled"": 50.00999999999862, ""position"": -0.6633623326210972}, {""distance_travelled"": 0.1366376673788947, ""force_unit"": 2.0, ""velocity"": -5.551115123125783e-15, ""interaction_force_tracking"": 0.5306898660968787, ""initial_position"": 7.0, ""desired_force_tracking"": -0.5306898660968843, ""id"": 2.0, ""time_travelled"": 50.00999999999862, ""position"": 0.6633623326211053}]"
580516_36,2,6,[]
580516_37,2,6,[]
580516_38,2,6,[]
580516_39,2,5,[]
580516_40,2,5,[]
580516_41,2,6,[]
580516_42,2,6,[]
580516_43,2,4,[]
580516_44,2,5,[]
580516_45,2,5,[]
580516_46,2,5,[]
580516_47,2,4,[]
580516_48,2,6,[]
580516_49,2,5,[]
580516_50,0,0,"[{""distance_travelled"": 4.663362332621097, ""force_unit"": 10.0, ""velocity"": -4.884981308350689e-15, ""interaction_force_tracking"": -2.653449330484394, ""initial_position"": -16.0, ""desired_force_tracking"": 2.653449330484389, ""id"": 1.0, ""time_travelled"": 50.00999999999862, ""position"": -0.6633623326210972}, {""distance_travelled"": 0.1366376673788947, ""force_unit"": 2.0, ""velocity"": -5.551115123125783e-15, ""interaction_force_tracking"": 0.5306898660968787, ""initial_position"": 6.0, ""desired_force_tracking"": -0.5306898660968843, ""id"": 2.0, ""time_travelled"": 50.00999999999862, ""position"": 0.6633623326211053}]"
