SimulationId,Naverage,Taverage,Bottleneck
545600_1,0,0,"[{""id"": 1.0, ""desired_force_tracking"": 1.6706463507012026, ""velocity"": -1.0880185641326534e-14, ""initial_position"": -25.0, ""distance_travelled"": 2.6441539691882516, ""time_travelled"": 50.00999999999862, ""force_unit"": 8.0, ""interaction_force_tracking"": -1.6706463507012135, ""position"": -1.0441539691882515}, {""id"": 2.0, ""desired_force_tracking"": -0.4176615876753088, ""velocity"": -5.440092820663267e-15, ""initial_position"": 21.0, ""distance_travelled"": 0.27792301540586406, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""interaction_force_tracking"": 0.41766158767530337, ""position"": 0.522076984594136}]"
545600_2,0,0,"[{""id"": 1.0, ""desired_force_tracking"": 1.6706463507012026, ""velocity"": -1.0880185641326534e-14, ""initial_position"": -5.0, ""distance_travelled"": 2.6441539691882516, ""time_travelled"": 50.00999999999862, ""force_unit"": 8.0, ""interaction_force_tracking"": -1.6706463507012135, ""position"": -1.0441539691882515}, {""id"": 2.0, ""desired_force_tracking"": -0.4176615876753088, ""velocity"": -5.440092820663267e-15, ""initial_position"": 3.0, ""distance_travelled"": 0.27792301540586406, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""interaction_force_tracking"": 0.41766158767530337, ""position"": 0.522076984594136}]"
545600_3,0,0,"[{""id"": 1.0, ""desired_force_tracking"": 1.6706463507012026, ""velocity"": -1.0880185641326534e-14, ""initial_position"": -11.0, ""distance_travelled"": 2.6441539691882516, ""time_travelled"": 50.00999999999862, ""force_unit"": 8.0, ""interaction_force_tracking"": -1.6706463507012135, ""position"": -1.0441539691882515}, {""id"": 2.0, ""desired_force_tracking"": -0.4176615876753088, ""velocity"": -5.440092820663267e-15, ""initial_position"": 5.0, ""distance_travelled"": 0.27792301540586406, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""interaction_force_tracking"": 0.41766158767530337, ""position"": 0.522076984594136}]"
545600_4,0,0,"[{""id"": 1.0, ""desired_force_tracking"": 1.6706463507012026, ""velocity"": -1.0880185641326534e-14, ""initial_position"": -30.0, ""distance_travelled"": 2.6441539691882516, ""time_travelled"": 50.00999999999862, ""force_unit"": 8.0, ""interaction_force_tracking"": -1.6706463507012135, ""position"": -1.0441539691882515}, {""id"": 2.0, ""desired_force_tracking"": -0.4176615876753088, ""velocity"": -5.440092820663267e-15, ""initial_position"": 18.0, ""distance_travelled"": 0.27792301540586406, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""interaction_force_tracking"": 0.41766158767530337, ""position"": 0.522076984594136}]"
545600_5,0,0,"[{""id"": 1.0, ""desired_force_tracking"": 1.6706463507012026, ""velocity"": -1.0880185641326534e-14, ""initial_position"": -15.0, ""distance_travelled"": 2.6441539691882516, ""time_travelled"": 50.00999999999862, ""force_unit"": 8.0, ""interaction_force_tracking"": -1.6706463507012135, ""position"": -1.0441539691882515}, {""id"": 2.0, ""desired_force_tracking"": -0.4176615876753088, ""velocity"": -5.440092820663267e-15, ""initial_position"": 23.0, ""distance_travelled"": 0.27792301540586406, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""interaction_force_tracking"": 0.41766158767530337, ""position"": 0.522076984594136}]"
545600_6,2,5,[]
545600_7,0,0,"[{""id"": 1.0, ""desired_force_tracking"": 1.6706463507012026, ""velocity"": -1.0880185641326534e-14, ""initial_position"": -6.0, ""distance_travelled"": 2.6441539691882516, ""time_travelled"": 50.00999999999862, ""force_unit"": 8.0, ""interaction_force_tracking"": -1.6706463507012135, ""position"": -1.0441539691882515}, {""id"": 2.0, ""desired_force_tracking"": -0.4176615876753088, ""velocity"": -5.440092820663267e-15, ""initial_position"": 2.0, ""distance_travelled"": 0.27792301540586406, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""interaction_force_tracking"": 0.41766158767530337, ""position"": 0.522076984594136}]"
545600_8,0,0,"[{""id"": 1.0, ""desired_force_tracking"": 1.6706463507012026, ""velocity"": -1.0880185641326534e-14, ""initial_position"": -24.0, ""distance_travelled"": 2.6441539691882516, ""time_travelled"": 50.00999999999862, ""force_unit"": 8.0, ""interaction_force_tracking"": -1.6706463507012135, ""position"": -1.0441539691882515}, {""id"": 2.0, ""desired_force_tracking"": -0.4176615876753088, ""velocity"": -5.440092820663267e-15, ""initial_position"": 16.0, ""distance_travelled"": 0.27792301540586406, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""interaction_force_tracking"": 0.41766158767530337, ""position"": 0.522076984594136}]"
545600_9,0,0,"[{""id"": 1.0, ""desired_force_tracking"": 1.6706463507012026, ""velocity"": -1.0880185641326534e-14, ""initial_position"": -24.0, ""distance_travelled"": 2.6441539691882516, ""time_travelled"": 50.00999999999862, ""force_unit"": 8.0, ""interaction_force_tracking"": -1.6706463507012135, ""position"": -1.0441539691882515}, {""id"": 2.0, ""desired_force_tracking"": -0.4176615876753088, ""velocity"": -5.440092820663267e-15, ""initial_position"": 24.0, ""distance_travelled"": 0.27792301540586406, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""interaction_force_tracking"": 0.41766158767530337, ""position"": 0.522076984594136}]"
545600_10,0,0,"[{""id"": 1.0, ""desired_force_tracking"": 1.6706463507012026, ""velocity"": -1.0880185641326534e-14, ""initial_position"": -13.0, ""distance_travelled"": 2.6441539691882516, ""time_travelled"": 50.00999999999862, ""force_unit"": 8.0, ""interaction_force_tracking"": -1.6706463507012135, ""position"": -1.0441539691882515}, {""id"": 2.0, ""desired_force_tracking"": -0.4176615876753088, ""velocity"": -5.440092820663267e-15, ""initial_position"": 23.0, ""distance_travelled"": 0.27792301540586406, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""interaction_force_tracking"": 0.41766158767530337, ""position"": 0.522076984594136}]"
