SimulationId,Naverage,Taverage,Bottleneck
489582_1,2,3,[]
489582_2,2,5,[]
489582_3,2,5,[]
489582_4,0,0,"[{""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 0.685387539398403, ""initial_position"": -16.0, ""interaction_force_tracking"": -0.6853875393984044, ""position"": -0.21418360606200093, ""id"": 1.0, ""velocity"": -1.3322676295501878e-15, ""distance_travelled"": 3.414183606062001, ""force_unit"": 2.0}, {""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.6853875393984098, ""initial_position"": 2.0, ""interaction_force_tracking"": 0.6853875393984044, ""position"": 0.8567344242480122, ""id"": 2.0, ""velocity"": -5.440092820663267e-15, ""distance_travelled"": 0.056734424248012116, ""force_unit"": 2.0}]"
489582_5,2,4,[]
489582_6,0,0,"[{""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 0.6853875393984099, ""initial_position"": -27.0, ""interaction_force_tracking"": -0.6853875393984086, ""position"": -0.2141836060620031, ""id"": 1.0, ""velocity"": 1.3322676295501878e-15, ""distance_travelled"": 3.414183606062003, ""force_unit"": 2.0}, {""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.685387539398403, ""initial_position"": 2.0, ""interaction_force_tracking"": 0.6853875393984086, ""position"": 0.8567344242480037, ""id"": 2.0, ""velocity"": 5.551115123125783e-15, ""distance_travelled"": 0.05673442424800368, ""force_unit"": 2.0}]"
489582_7,2,5,[]
489582_8,2,6,[]
489582_9,2,4,[]
489582_10,2,4,[]
489582_11,2,4,[]
489582_12,2,4,[]
489582_13,2,3,[]
489582_14,2,5,[]
489582_15,2,6,[]
489582_16,2,5,[]
489582_17,2,5,[]
489582_18,2,5,[]
489582_19,2,6,[]
489582_20,2,5,[]
489582_21,2,4,[]
489582_22,2,5,[]
489582_23,2,5,[]
489582_24,2,4,[]
489582_25,2,5,[]
489582_26,2,6,[]
489582_27,2,5,[]
489582_28,2,4,[]
489582_29,0,0,"[{""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 0.685387539398403, ""initial_position"": -6.0, ""interaction_force_tracking"": -0.6853875393984044, ""position"": -0.21418360606200093, ""id"": 1.0, ""velocity"": -1.3322676295501878e-15, ""distance_travelled"": 3.414183606062001, ""force_unit"": 2.0}, {""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.6853875393984098, ""initial_position"": 2.0, ""interaction_force_tracking"": 0.6853875393984044, ""position"": 0.8567344242480122, ""id"": 2.0, ""velocity"": -5.440092820663267e-15, ""distance_travelled"": 0.056734424248012116, ""force_unit"": 2.0}]"
489582_30,0,0,"[{""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 0.685387539398403, ""initial_position"": -10.0, ""interaction_force_tracking"": -0.6853875393984044, ""position"": -0.21418360606200093, ""id"": 1.0, ""velocity"": -1.3322676295501878e-15, ""distance_travelled"": 3.414183606062001, ""force_unit"": 2.0}, {""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.6853875393984098, ""initial_position"": 2.0, ""interaction_force_tracking"": 0.6853875393984044, ""position"": 0.8567344242480122, ""id"": 2.0, ""velocity"": -5.440092820663267e-15, ""distance_travelled"": 0.056734424248012116, ""force_unit"": 2.0}]"
489582_31,2,5,[]
489582_32,2,5,[]
489582_33,2,6,[]
489582_34,2,5,[]
489582_35,2,4,[]
489582_36,2,5,[]
489582_37,2,4,[]
489582_38,2,6,[]
489582_39,2,4,[]
489582_40,2,4,[]
489582_41,2,5,[]
489582_42,2,5,[]
489582_43,2,5,[]
489582_44,2,4,[]
489582_45,2,4,[]
489582_46,2,5,[]
489582_47,2,5,[]
489582_48,2,4,[]
489582_49,2,5,[]
489582_50,2,6,[]
