SimulationId,Naverage,Taverage,Bottleneck
173903_1,0,0,"[{""desired_force_tracking"": 1.5920695982906319, ""distance_travelled"": 3.0633623326210966, ""force_unit"": 6.0, ""position"": -0.6633623326210967, ""time_travelled"": 50.00999999999862, ""initial_position"": -30.0, ""velocity"": -5.329070518200751e-15, ""id"": 1.0, ""interaction_force_tracking"": -1.5920695982906372}, {""desired_force_tracking"": -0.5306898660968845, ""distance_travelled"": 0.13663766737889438, ""force_unit"": 2.0, ""position"": 0.6633623326211057, ""time_travelled"": 50.00999999999862, ""initial_position"": 11.0, ""velocity"": -5.440092820663267e-15, ""id"": 2.0, ""interaction_force_tracking"": 0.5306898660968791}]"
173903_2,0,0,"[{""desired_force_tracking"": 1.5920695982906319, ""distance_travelled"": 3.0633623326210966, ""force_unit"": 6.0, ""position"": -0.6633623326210967, ""time_travelled"": 50.00999999999862, ""initial_position"": -29.0, ""velocity"": -5.329070518200751e-15, ""id"": 1.0, ""interaction_force_tracking"": -1.5920695982906372}, {""desired_force_tracking"": -0.5306898660968845, ""distance_travelled"": 0.13663766737889438, ""force_unit"": 2.0, ""position"": 0.6633623326211057, ""time_travelled"": 50.00999999999862, ""initial_position"": 12.0, ""velocity"": -5.440092820663267e-15, ""id"": 2.0, ""interaction_force_tracking"": 0.5306898660968791}]"
173903_3,2,5,[]
173903_4,0,0,"[{""desired_force_tracking"": 1.5920695982906319, ""distance_travelled"": 3.0633623326210966, ""force_unit"": 6.0, ""position"": -0.6633623326210967, ""time_travelled"": 50.00999999999862, ""initial_position"": -16.0, ""velocity"": -5.329070518200751e-15, ""id"": 1.0, ""interaction_force_tracking"": -1.5920695982906372}, {""desired_force_tracking"": -0.5306898660968845, ""distance_travelled"": 0.13663766737889438, ""force_unit"": 2.0, ""position"": 0.6633623326211057, ""time_travelled"": 50.00999999999862, ""initial_position"": 3.0, ""velocity"": -5.440092820663267e-15, ""id"": 2.0, ""interaction_force_tracking"": 0.5306898660968791}]"
173903_5,2,5,[]
173903_6,2,6,[]
173903_7,2,5,[]
173903_8,2,6,[]
173903_9,2,6,[]
173903_10,2,5,[]
173903_11,0,0,"[{""desired_force_tracking"": 1.5920695982906319, ""distance_travelled"": 3.0633623326210966, ""force_unit"": 6.0, ""position"": -0.6633623326210967, ""time_travelled"": 50.00999999999862, ""initial_position"": -26.0, ""velocity"": -5.329070518200751e-15, ""id"": 1.0, ""interaction_force_tracking"": -1.5920695982906372}, {""desired_force_tracking"": -0.5306898660968845, ""distance_travelled"": 0.13663766737889438, ""force_unit"": 2.0, ""position"": 0.6633623326211057, ""time_travelled"": 50.00999999999862, ""initial_position"": 11.0, ""velocity"": -5.440092820663267e-15, ""id"": 2.0, ""interaction_force_tracking"": 0.5306898660968791}]"
173903_12,2,5,[]
173903_13,0,0,"[{""desired_force_tracking"": 1.5920695982906319, ""distance_travelled"": 3.0633623326210966, ""force_unit"": 6.0, ""position"": -0.6633623326210967, ""time_travelled"": 50.00999999999862, ""initial_position"": -18.0, ""velocity"": -5.329070518200751e-15, ""id"": 1.0, ""interaction_force_tracking"": -1.5920695982906372}, {""desired_force_tracking"": -0.5306898660968845, ""distance_travelled"": 0.13663766737889438, ""force_unit"": 2.0, ""position"": 0.6633623326211057, ""time_travelled"": 50.00999999999862, ""initial_position"": 3.0, ""velocity"": -5.440092820663267e-15, ""id"": 2.0, ""interaction_force_tracking"": 0.5306898660968791}]"
173903_14,2,5,[]
173903_15,2,5,[]
173903_16,2,5,[]
173903_17,0,0,"[{""desired_force_tracking"": 1.5920695982906319, ""distance_travelled"": 3.0633623326210966, ""force_unit"": 6.0, ""position"": -0.6633623326210967, ""time_travelled"": 50.00999999999862, ""initial_position"": -18.0, ""velocity"": -5.329070518200751e-15, ""id"": 1.0, ""interaction_force_tracking"": -1.5920695982906372}, {""desired_force_tracking"": -0.5306898660968845, ""distance_travelled"": 0.13663766737889438, ""force_unit"": 2.0, ""position"": 0.6633623326211057, ""time_travelled"": 50.00999999999862, ""initial_position"": 10.0, ""velocity"": -5.440092820663267e-15, ""id"": 2.0, ""interaction_force_tracking"": 0.5306898660968791}]"
173903_18,0,0,"[{""desired_force_tracking"": 1.5920695982906319, ""distance_travelled"": 3.0633623326210966, ""force_unit"": 6.0, ""position"": -0.6633623326210967, ""time_travelled"": 50.00999999999862, ""initial_position"": -24.0, ""velocity"": -5.329070518200751e-15, ""id"": 1.0, ""interaction_force_tracking"": -1.5920695982906372}, {""desired_force_tracking"": -0.5306898660968845, ""distance_travelled"": 0.13663766737889438, ""force_unit"": 2.0, ""position"": 0.6633623326211057, ""time_travelled"": 50.00999999999862, ""initial_position"": 14.0, ""velocity"": -5.440092820663267e-15, ""id"": 2.0, ""interaction_force_tracking"": 0.5306898660968791}]"
173903_19,0,0,"[{""desired_force_tracking"": 1.5920695982906319, ""distance_travelled"": 3.0633623326210966, ""force_unit"": 6.0, ""position"": -0.6633623326210967, ""time_travelled"": 50.00999999999862, ""initial_position"": -20.0, ""velocity"": -5.329070518200751e-15, ""id"": 1.0, ""interaction_force_tracking"": -1.5920695982906372}, {""desired_force_tracking"": -0.5306898660968845, ""distance_travelled"": 0.13663766737889438, ""force_unit"": 2.0, ""position"": 0.6633623326211057, ""time_travelled"": 50.00999999999862, ""initial_position"": 6.0, ""velocity"": -5.440092820663267e-15, ""id"": 2.0, ""interaction_force_tracking"": 0.5306898660968791}]"
173903_20,2,6,[]
173903_21,2,6,[]
173903_22,2,6,[]
173903_23,2,5,[]
173903_24,2,5,[]
173903_25,2,6,[]
173903_26,2,6,[]
173903_27,0,0,"[{""desired_force_tracking"": 1.5920695982906319, ""distance_travelled"": 3.0633623326210966, ""force_unit"": 6.0, ""position"": -0.6633623326210967, ""time_travelled"": 50.00999999999862, ""initial_position"": -27.0, ""velocity"": -5.329070518200751e-15, ""id"": 1.0, ""interaction_force_tracking"": -1.5920695982906372}, {""desired_force_tracking"": -0.5306898660968845, ""distance_travelled"": 0.13663766737889438, ""force_unit"": 2.0, ""position"": 0.6633623326211057, ""time_travelled"": 50.00999999999862, ""initial_position"": 4.0, ""velocity"": -5.440092820663267e-15, ""id"": 2.0, ""interaction_force_tracking"": 0.5306898660968791}]"
173903_28,2,6,[]
