SimulationId,Naverage,Taverage,Bottleneck
654105_1,2,22,[]
654105_2,2,20,[]
654105_3,2,15,[]
654105_4,2,13,[]
654105_5,2,22,[]
654105_6,2,18,[]
654105_7,2,12,[]
654105_8,2,23,[]
654105_9,2,11,[]
654105_10,2,14,[]
654105_11,2,15,[]
654105_12,2,12,[]
654105_13,2,18,[]
654105_14,2,18,[]
654105_15,2,24,[]
654105_16,2,12,[]
654105_17,2,20,[]
654105_18,2,22,[]
654105_19,2,18,[]
654105_20,2,11,[]
654105_21,2,13,[]
654105_22,2,24,[]
654105_23,2,7,[]
654105_24,2,14,[]
654105_25,2,14,[]
654105_26,2,20,[]
654105_27,2,13,[]
654105_28,2,4,[]
654105_29,2,10,[]
654105_30,2,14,[]
654105_31,2,14,[]
654105_32,2,11,[]
654105_33,2,12,[]
654105_34,2,6,[]
654105_35,2,23,[]
654105_36,2,9,[]
654105_37,2,10,[]
654105_38,2,15,[]
654105_39,2,10,[]
654105_40,2,7,[]
654105_41,2,6,[]
654105_42,2,22,[]
654105_43,2,9,[]
654105_44,2,5,[]
654105_45,2,9,[]
654105_46,2,10,[]
654105_47,2,10,[]
654105_48,2,12,[]
654105_49,2,7,[]
654105_50,2,23,[]
