SimulationId,Naverage,Taverage,Bottleneck
645092_1,2,18,[]
645092_2,2,9,[]
645092_3,2,5,[]
645092_4,2,5,[]
645092_5,2,18,[]
645092_6,2,24,[]
645092_7,2,7,[]
645092_8,2,19,[]
645092_9,2,12,[]
645092_10,2,13,[]
645092_11,2,8,[]
645092_12,2,24,[]
645092_13,2,11,[]
645092_14,2,5,[]
645092_15,2,16,[]
645092_16,2,6,[]
645092_17,2,10,[]
645092_18,2,16,[]
645092_19,2,16,[]
645092_20,2,16,[]
645092_21,2,9,[]
645092_22,2,14,[]
645092_23,2,12,[]
645092_24,2,7,[]
645092_25,2,15,[]
645092_26,2,24,[]
645092_27,2,14,[]
645092_28,2,22,[]
645092_29,2,19,[]
645092_30,2,13,[]
645092_31,2,19,[]
645092_32,2,20,[]
645092_33,2,19,[]
645092_34,2,9,[]
645092_35,2,22,[]
645092_36,2,5,[]
645092_37,2,9,[]
645092_38,2,14,[]
645092_39,2,9,[]
645092_40,2,7,[]
645092_41,2,13,[]
645092_42,2,9,[]
645092_43,2,7,[]
645092_44,2,10,[]
645092_45,2,10,[]
645092_46,2,14,[]
645092_47,2,18,[]
645092_48,2,24,[]
645092_49,2,11,[]
645092_50,2,6,[]
