SimulationId,Naverage,Taverage,Bottleneck
164656_1,0,0,"[{""id"": 1.0, ""interaction_force_tracking"": -2.24249440772301, ""position"": -0.9343726698845852, ""velocity"": -5.329070518200751e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 2.2424944077230045, ""distance_travelled"": 3.3343726698845852, ""force_unit"": 10.0, ""initial_position"": -15.0}, {""id"": 2.0, ""interaction_force_tracking"": 0.44849888154460194, ""position"": 0.5606236019307593, ""velocity"": -5.551115123125783e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.4484988815446075, ""distance_travelled"": 0.23937639806924071, ""force_unit"": 2.0, ""initial_position"": 13.0}]"
164656_2,0,0,"[{""id"": 1.0, ""interaction_force_tracking"": -2.24249440772301, ""position"": -0.9343726698845852, ""velocity"": -5.329070518200751e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 2.2424944077230045, ""distance_travelled"": 3.3343726698845852, ""force_unit"": 10.0, ""initial_position"": -29.0}, {""id"": 2.0, ""interaction_force_tracking"": 0.44849888154460194, ""position"": 0.5606236019307593, ""velocity"": -5.551115123125783e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.4484988815446075, ""distance_travelled"": 0.23937639806924071, ""force_unit"": 2.0, ""initial_position"": 14.0}]"
164656_3,0,0,"[{""id"": 1.0, ""interaction_force_tracking"": -2.24249440772301, ""position"": -0.9343726698845852, ""velocity"": -5.329070518200751e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 2.2424944077230045, ""distance_travelled"": 3.3343726698845852, ""force_unit"": 10.0, ""initial_position"": -27.0}, {""id"": 2.0, ""interaction_force_tracking"": 0.44849888154460194, ""position"": 0.5606236019307593, ""velocity"": -5.551115123125783e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.4484988815446075, ""distance_travelled"": 0.23937639806924071, ""force_unit"": 2.0, ""initial_position"": 5.0}]"
164656_4,2,4,[]
164656_5,2,5,[]
164656_6,0,0,"[{""id"": 1.0, ""interaction_force_tracking"": -2.24249440772301, ""position"": -0.9343726698845852, ""velocity"": -5.329070518200751e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 2.2424944077230045, ""distance_travelled"": 3.3343726698845852, ""force_unit"": 10.0, ""initial_position"": -15.0}, {""id"": 2.0, ""interaction_force_tracking"": 0.44849888154460194, ""position"": 0.5606236019307593, ""velocity"": -5.551115123125783e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.4484988815446075, ""distance_travelled"": 0.23937639806924071, ""force_unit"": 2.0, ""initial_position"": 4.0}]"
164656_7,0,0,"[{""id"": 1.0, ""interaction_force_tracking"": -2.24249440772301, ""position"": -0.9343726698845852, ""velocity"": -5.329070518200751e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 2.2424944077230045, ""distance_travelled"": 3.3343726698845852, ""force_unit"": 10.0, ""initial_position"": -28.0}, {""id"": 2.0, ""interaction_force_tracking"": 0.44849888154460194, ""position"": 0.5606236019307593, ""velocity"": -5.551115123125783e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.4484988815446075, ""distance_travelled"": 0.23937639806924071, ""force_unit"": 2.0, ""initial_position"": 3.0}]"
164656_8,0,0,"[{""id"": 1.0, ""interaction_force_tracking"": -2.24249440772301, ""position"": -0.9343726698845852, ""velocity"": -5.329070518200751e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 2.2424944077230045, ""distance_travelled"": 3.3343726698845852, ""force_unit"": 10.0, ""initial_position"": -11.0}, {""id"": 2.0, ""interaction_force_tracking"": 0.44849888154460194, ""position"": 0.5606236019307593, ""velocity"": -5.551115123125783e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.4484988815446075, ""distance_travelled"": 0.23937639806924071, ""force_unit"": 2.0, ""initial_position"": 6.0}]"
164656_9,0,0,"[{""id"": 1.0, ""interaction_force_tracking"": -2.24249440772301, ""position"": -0.9343726698845852, ""velocity"": -5.329070518200751e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 2.2424944077230045, ""distance_travelled"": 3.3343726698845852, ""force_unit"": 10.0, ""initial_position"": -23.0}, {""id"": 2.0, ""interaction_force_tracking"": 0.44849888154460194, ""position"": 0.5606236019307593, ""velocity"": -5.551115123125783e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.4484988815446075, ""distance_travelled"": 0.23937639806924071, ""force_unit"": 2.0, ""initial_position"": 13.0}]"
164656_10,2,5,[]
164656_11,0,0,"[{""id"": 1.0, ""interaction_force_tracking"": -2.24249440772301, ""position"": -0.9343726698845852, ""velocity"": -5.329070518200751e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 2.2424944077230045, ""distance_travelled"": 3.3343726698845852, ""force_unit"": 10.0, ""initial_position"": -29.0}, {""id"": 2.0, ""interaction_force_tracking"": 0.44849888154460194, ""position"": 0.5606236019307593, ""velocity"": -5.551115123125783e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.4484988815446075, ""distance_travelled"": 0.23937639806924071, ""force_unit"": 2.0, ""initial_position"": 9.0}]"
164656_12,2,6,[]
164656_13,0,0,"[{""id"": 1.0, ""interaction_force_tracking"": -2.24249440772301, ""position"": -0.9343726698845852, ""velocity"": -5.329070518200751e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 2.2424944077230045, ""distance_travelled"": 3.3343726698845852, ""force_unit"": 10.0, ""initial_position"": -25.0}, {""id"": 2.0, ""interaction_force_tracking"": 0.44849888154460194, ""position"": 0.5606236019307593, ""velocity"": -5.551115123125783e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.4484988815446075, ""distance_travelled"": 0.23937639806924071, ""force_unit"": 2.0, ""initial_position"": 5.0}]"
164656_14,2,6,[]
164656_15,2,5,[]
164656_16,2,5,[]
164656_17,2,5,[]
164656_18,2,5,[]
164656_19,2,5,[]
164656_20,2,6,[]
164656_21,2,5,[]
164656_22,2,5,[]
164656_23,2,5,[]
164656_24,2,5,[]
164656_25,0,0,"[{""id"": 1.0, ""interaction_force_tracking"": -2.24249440772301, ""position"": -0.9343726698845852, ""velocity"": -5.329070518200751e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 2.2424944077230045, ""distance_travelled"": 3.3343726698845852, ""force_unit"": 10.0, ""initial_position"": -27.0}, {""id"": 2.0, ""interaction_force_tracking"": 0.44849888154460194, ""position"": 0.5606236019307593, ""velocity"": -5.551115123125783e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.4484988815446075, ""distance_travelled"": 0.23937639806924071, ""force_unit"": 2.0, ""initial_position"": 15.0}]"
164656_26,0,0,"[{""id"": 1.0, ""interaction_force_tracking"": -2.24249440772301, ""position"": -0.9343726698845852, ""velocity"": -5.329070518200751e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 2.2424944077230045, ""distance_travelled"": 3.3343726698845852, ""force_unit"": 10.0, ""initial_position"": -21.0}, {""id"": 2.0, ""interaction_force_tracking"": 0.44849888154460194, ""position"": 0.5606236019307593, ""velocity"": -5.551115123125783e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.4484988815446075, ""distance_travelled"": 0.23937639806924071, ""force_unit"": 2.0, ""initial_position"": 9.0}]"
164656_27,2,5,[]
164656_28,0,0,"[{""id"": 1.0, ""interaction_force_tracking"": -2.24249440772301, ""position"": -0.9343726698845852, ""velocity"": -5.329070518200751e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 2.2424944077230045, ""distance_travelled"": 3.3343726698845852, ""force_unit"": 10.0, ""initial_position"": -14.0}, {""id"": 2.0, ""interaction_force_tracking"": 0.44849888154460194, ""position"": 0.5606236019307593, ""velocity"": -5.551115123125783e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.4484988815446075, ""distance_travelled"": 0.23937639806924071, ""force_unit"": 2.0, ""initial_position"": 13.0}]"
164656_29,2,5,[]
164656_30,2,5,[]
164656_31,2,6,[]
164656_32,0,0,"[{""id"": 1.0, ""interaction_force_tracking"": -2.24249440772301, ""position"": -0.9343726698845852, ""velocity"": -5.329070518200751e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 2.2424944077230045, ""distance_travelled"": 3.3343726698845852, ""force_unit"": 10.0, ""initial_position"": -12.0}, {""id"": 2.0, ""interaction_force_tracking"": 0.44849888154460194, ""position"": 0.5606236019307593, ""velocity"": -5.551115123125783e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.4484988815446075, ""distance_travelled"": 0.23937639806924071, ""force_unit"": 2.0, ""initial_position"": 4.0}]"
164656_33,0,0,"[{""id"": 1.0, ""interaction_force_tracking"": -2.24249440772301, ""position"": -0.9343726698845852, ""velocity"": -5.329070518200751e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": 2.2424944077230045, ""distance_travelled"": 3.3343726698845852, ""force_unit"": 10.0, ""initial_position"": -28.0}, {""id"": 2.0, ""interaction_force_tracking"": 0.44849888154460194, ""position"": 0.5606236019307593, ""velocity"": -5.551115123125783e-15, ""time_travelled"": 50.00999999999862, ""desired_force_tracking"": -0.4484988815446075, ""distance_travelled"": 0.23937639806924071, ""force_unit"": 2.0, ""initial_position"": 3.0}]"
164656_34,2,6,[]
164656_35,2,5,[]
164656_36,2,5,[]
