SimulationId,Naverage,Taverage,Bottleneck
27972_1,2,24,[]
27972_2,2,5,[]
27972_3,2,5,[]
27972_4,2,7,[]
27972_5,2,19,[]
27972_6,2,22,[]
27972_7,2,7,[]
27972_8,2,24,[]
27972_9,2,6,[]
27972_10,2,13,[]
27972_11,2,19,[]
27972_12,2,5,[]
27972_13,2,5,[]
27972_14,2,24,[]
27972_15,2,20,[]
27972_16,2,9,[]
27972_17,2,16,[]
27972_18,2,18,[]
27972_19,2,15,[]
27972_20,2,9,[]
27972_21,2,6,[]
27972_22,2,5,[]
27972_23,2,11,[]
27972_24,2,5,[]
27972_25,2,16,[]
27972_26,2,19,[]
27972_27,2,16,[]
27972_28,2,5,[]
27972_29,2,16,[]
27972_30,2,5,[]
27972_31,2,18,[]
27972_32,2,15,[]
27972_33,2,9,[]
27972_34,2,19,[]
27972_35,2,5,[]
27972_36,2,10,[]
27972_37,2,11,[]
27972_38,2,5,[]
27972_39,2,15,[]
27972_40,2,13,[]
27972_41,2,5,[]
27972_42,2,14,[]
27972_43,2,14,[]
27972_44,2,13,[]
27972_45,2,19,[]
27972_46,2,8,[]
27972_47,2,14,[]
27972_48,2,9,[]
27972_49,2,6,[]
27972_50,2,22,[]
