SimulationId,Naverage,Taverage,Bottleneck
772439_1,2,15,[]
772439_2,2,20,[]
772439_3,2,15,[]
772439_4,2,20,[]
772439_5,2,15,[]
772439_6,2,19,[]
772439_7,2,24,[]
772439_8,2,10,[]
772439_9,2,22,[]
772439_10,2,13,[]
772439_11,2,20,[]
772439_12,2,22,[]
772439_13,2,20,[]
772439_14,2,20,[]
772439_15,2,10,[]
772439_16,2,7,[]
772439_17,2,13,[]
772439_18,2,19,[]
772439_19,2,18,[]
772439_20,2,19,[]
772439_21,2,8,[]
772439_22,2,11,[]
772439_23,2,13,[]
772439_24,2,20,[]
772439_25,2,22,[]
772439_26,2,8,[]
772439_27,2,24,[]
772439_28,2,6,[]
772439_29,2,12,[]
772439_30,2,15,[]
772439_31,2,11,[]
772439_32,2,19,[]
772439_33,2,15,[]
772439_34,2,7,[]
772439_35,2,9,[]
772439_36,2,13,[]
772439_37,2,10,[]
772439_38,2,20,[]
772439_39,2,22,[]
772439_40,2,13,[]
772439_41,2,10,[]
772439_42,2,12,[]
772439_43,2,19,[]
772439_44,2,24,[]
772439_45,2,7,[]
772439_46,2,11,[]
772439_47,2,7,[]
772439_48,2,7,[]
772439_49,2,22,[]
772439_50,2,18,[]
