SimulationId,Naverage,Taverage,Bottleneck
875887_1,2,5,[]
875887_2,2,13,[]
875887_3,2,10,[]
875887_4,2,4,[]
875887_5,2,19,[]
875887_6,2,20,[]
875887_7,2,5,[]
875887_8,2,15,[]
875887_9,2,20,[]
875887_10,2,11,[]
875887_11,2,11,[]
875887_12,2,9,[]
875887_13,2,5,[]
875887_14,2,8,[]
875887_15,2,13,[]
875887_16,2,24,[]
875887_17,2,14,[]
875887_18,2,4,[]
875887_19,2,11,[]
875887_20,2,24,[]
875887_21,2,9,[]
875887_22,2,22,[]
875887_23,2,8,[]
875887_24,2,16,[]
875887_25,2,22,[]
875887_26,2,13,[]
875887_27,2,5,[]
875887_28,2,18,[]
875887_29,2,8,[]
875887_30,2,22,[]
875887_31,2,5,[]
875887_32,2,9,[]
875887_33,2,22,[]
875887_34,2,13,[]
875887_35,2,10,[]
875887_36,2,18,[]
875887_37,2,16,[]
875887_38,2,10,[]
875887_39,2,10,[]
875887_40,2,4,[]
875887_41,2,13,[]
875887_42,2,10,[]
875887_43,2,15,[]
875887_44,2,14,[]
875887_45,2,18,[]
875887_46,2,14,[]
875887_47,2,11,[]
875887_48,2,23,[]
875887_49,2,10,[]
875887_50,2,19,[]
