SimulationId,Naverage,Taverage,Bottleneck
709932_1,2,16,[]
709932_2,2,14,[]
709932_3,2,16,[]
709932_4,2,22,[]
709932_5,2,13,[]
709932_6,2,6,[]
709932_7,2,22,[]
709932_8,2,16,[]
709932_9,2,20,[]
709932_10,2,23,[]
709932_11,2,19,[]
709932_12,2,24,[]
709932_13,2,7,[]
709932_14,2,5,[]
709932_15,2,5,[]
709932_16,2,13,[]
709932_17,2,9,[]
709932_18,2,24,[]
709932_19,2,14,[]
709932_20,2,9,[]
709932_21,2,8,[]
709932_22,2,22,[]
709932_23,2,5,[]
709932_24,2,5,[]
709932_25,2,23,[]
709932_26,2,11,[]
709932_27,2,11,[]
709932_28,2,4,[]
709932_29,2,7,[]
709932_30,2,22,[]
709932_31,2,13,[]
709932_32,2,14,[]
709932_33,2,22,[]
709932_34,2,13,[]
709932_35,2,19,[]
709932_36,2,16,[]
709932_37,2,5,[]
709932_38,2,19,[]
709932_39,2,7,[]
709932_40,2,20,[]
709932_41,2,20,[]
709932_42,2,11,[]
709932_43,2,24,[]
709932_44,2,16,[]
709932_45,2,10,[]
709932_46,2,18,[]
709932_47,2,4,[]
709932_48,2,6,[]
709932_49,2,14,[]
709932_50,2,18,[]
