SimulationId,Naverage,Taverage,Bottleneck
163731_1,2,7,[]
163731_2,2,20,[]
163731_3,2,18,[]
163731_4,2,16,[]
163731_5,2,20,[]
163731_6,2,7,[]
163731_7,2,23,[]
163731_8,2,7,[]
163731_9,2,11,[]
163731_10,2,23,[]
163731_11,2,9,[]
163731_12,2,15,[]
163731_13,2,15,[]
163731_14,2,7,[]
163731_15,2,19,[]
163731_16,2,15,[]
163731_17,2,8,[]
163731_18,2,3,[]
163731_19,2,20,[]
163731_20,2,5,[]
163731_21,2,11,[]
163731_22,2,18,[]
163731_23,2,20,[]
163731_24,2,14,[]
163731_25,2,16,[]
163731_26,2,14,[]
163731_27,2,5,[]
163731_28,2,14,[]
163731_29,2,6,[]
163731_30,2,24,[]
163731_31,2,22,[]
163731_32,2,22,[]
163731_33,2,4,[]
163731_34,2,8,[]
163731_35,2,14,[]
163731_36,2,18,[]
163731_37,2,16,[]
163731_38,2,16,[]
163731_39,2,5,[]
163731_40,2,8,[]
163731_41,2,5,[]
163731_42,2,5,[]
163731_43,2,14,[]
163731_44,2,20,[]
163731_45,2,8,[]
163731_46,2,4,[]
163731_47,2,22,[]
163731_48,2,19,[]
163731_49,2,10,[]
163731_50,2,7,[]
