SimulationId,Naverage,Taverage,Bottleneck
857162_1,2,5,[]
857162_2,2,4,[]
857162_3,2,14,[]
857162_4,2,23,[]
857162_5,2,7,[]
857162_6,2,18,[]
857162_7,2,24,[]
857162_8,2,11,[]
857162_9,2,3,[]
857162_10,2,23,[]
857162_11,2,18,[]
857162_12,2,10,[]
857162_13,2,10,[]
857162_14,2,24,[]
857162_15,2,20,[]
857162_16,2,15,[]
857162_17,2,20,[]
857162_18,2,4,[]
857162_19,2,18,[]
857162_20,2,15,[]
857162_21,2,10,[]
857162_22,2,14,[]
857162_23,2,8,[]
857162_24,2,15,[]
857162_25,2,10,[]
857162_26,2,18,[]
857162_27,2,22,[]
857162_28,2,6,[]
857162_29,2,15,[]
857162_30,2,24,[]
857162_31,2,9,[]
857162_32,2,4,[]
857162_33,2,19,[]
857162_34,2,5,[]
857162_35,2,15,[]
857162_36,2,15,[]
857162_37,2,15,[]
857162_38,2,14,[]
857162_39,2,9,[]
857162_40,2,20,[]
857162_41,2,7,[]
857162_42,2,10,[]
857162_43,2,10,[]
857162_44,2,20,[]
857162_45,2,20,[]
857162_46,2,8,[]
857162_47,2,24,[]
857162_48,2,6,[]
857162_49,2,9,[]
857162_50,2,24,[]
