SimulationId,Naverage,Taverage,Bottleneck
339041_1,2,9,[]
339041_2,2,6,[]
339041_3,2,20,[]
339041_4,2,9,[]
339041_5,2,16,[]
339041_6,2,13,[]
339041_7,2,9,[]
339041_8,2,23,[]
339041_9,2,10,[]
339041_10,2,11,[]
339041_11,2,18,[]
339041_12,2,9,[]
339041_13,2,5,[]
339041_14,2,14,[]
339041_15,2,16,[]
339041_16,2,22,[]
339041_17,2,8,[]
339041_18,2,24,[]
339041_19,2,5,[]
339041_20,2,4,[]
339041_21,2,9,[]
339041_22,2,14,[]
339041_23,2,4,[]
339041_24,2,10,[]
339041_25,2,19,[]
339041_26,2,5,[]
339041_27,2,18,[]
339041_28,2,6,[]
339041_29,2,5,[]
339041_30,2,18,[]
339041_31,2,14,[]
339041_32,2,14,[]
339041_33,2,23,[]
339041_34,2,4,[]
339041_35,2,9,[]
339041_36,2,15,[]
339041_37,2,19,[]
339041_38,2,19,[]
339041_39,2,22,[]
339041_40,2,4,[]
339041_41,2,20,[]
339041_42,2,23,[]
339041_43,2,22,[]
339041_44,2,9,[]
339041_45,2,18,[]
339041_46,2,13,[]
339041_47,2,5,[]
339041_48,2,15,[]
339041_49,2,8,[]
339041_50,2,18,[]
