SimulationId,Naverage,Taverage,Bottleneck
940856_1,2,10,[]
940856_2,2,10,[]
940856_3,2,8,[]
940856_4,2,10,[]
940856_5,2,22,[]
940856_6,2,5,[]
940856_7,2,18,[]
940856_8,2,13,[]
940856_9,2,8,[]
940856_10,2,16,[]
940856_11,2,4,[]
940856_12,2,9,[]
940856_13,2,4,[]
940856_14,2,20,[]
940856_15,2,18,[]
940856_16,2,15,[]
940856_17,2,16,[]
940856_18,2,4,[]
940856_19,2,4,[]
940856_20,2,7,[]
940856_21,2,9,[]
940856_22,2,22,[]
940856_23,2,8,[]
940856_24,2,19,[]
940856_25,2,23,[]
940856_26,2,10,[]
940856_27,2,13,[]
940856_28,2,18,[]
940856_29,2,20,[]
940856_30,2,9,[]
940856_31,2,20,[]
940856_32,2,13,[]
940856_33,2,15,[]
940856_34,2,19,[]
940856_35,2,16,[]
940856_36,2,20,[]
940856_37,2,4,[]
940856_38,2,15,[]
940856_39,2,20,[]
940856_40,2,5,[]
940856_41,2,9,[]
940856_42,2,24,[]
940856_43,2,22,[]
940856_44,2,3,[]
940856_45,2,7,[]
940856_46,2,5,[]
940856_47,2,24,[]
940856_48,2,24,[]
940856_49,2,24,[]
940856_50,2,10,[]
