SimulationId,Naverage,Taverage,Bottleneck
912952_1,2,14,[]
912952_2,2,24,[]
912952_3,2,9,[]
912952_4,2,19,[]
912952_5,2,23,[]
912952_6,2,11,[]
912952_7,2,11,[]
912952_8,2,24,[]
912952_9,2,25,[]
912952_10,2,18,[]
912952_11,2,22,[]
912952_12,2,24,[]
912952_13,2,11,[]
912952_14,2,22,[]
912952_15,2,24,[]
912952_16,2,18,[]
912952_17,2,14,[]
912952_18,2,18,[]
912952_19,2,22,[]
912952_20,2,22,[]
912952_21,2,24,[]
912952_22,2,7,[]
912952_23,0,0,"[{""initial_position"": -18.0, ""time_travelled"": 50.00999999999862, ""velocity"": 0.0, ""initial_desired_velocity"": 0.8, ""position"": -0.26412145026280764, ""distance_travelled"": 17.735878549737194, ""force_unit"": 2.0, ""acceleration"": -0.3792802326453675, ""interaction_force_tracking"": -1.1792802326453675, ""desired_force_tracking"": 0.8, ""id"": 1.0}, {""initial_position"": 18.0, ""time_travelled"": 50.00999999999862, ""velocity"": 0.0, ""initial_desired_velocity"": 0.8, ""position"": 0.26412145026280764, ""distance_travelled"": 17.735878549737194, ""force_unit"": 2.0, ""acceleration"": 0.3792802326453675, ""interaction_force_tracking"": 1.1792802326453675, ""desired_force_tracking"": -0.8, ""id"": 2.0}]"
912952_24,2,23,[]
912952_25,2,9,[]
912952_26,2,23,[]
912952_27,2,19,[]
912952_28,2,23,[]
912952_29,2,25,[]
912952_30,2,8,[]
912952_31,2,14,[]
912952_32,2,19,[]
912952_33,2,21,[]
912952_34,2,23,[]
912952_35,2,23,[]
912952_36,2,9,[]
912952_37,2,13,[]
912952_38,2,15,[]
912952_39,2,24,[]
912952_40,2,4,[]
912952_41,2,16,[]
912952_42,0,0,"[{""initial_position"": -19.0, ""time_travelled"": 50.00999999999862, ""velocity"": 0.0, ""initial_desired_velocity"": 0.8, ""position"": -0.2641214502293901, ""distance_travelled"": 18.73587854977061, ""force_unit"": 2.0, ""acceleration"": -0.37928023272418465, ""interaction_force_tracking"": -1.1792802327241847, ""desired_force_tracking"": 0.8, ""id"": 1.0}, {""initial_position"": 19.0, ""time_travelled"": 50.00999999999862, ""velocity"": 0.0, ""initial_desired_velocity"": 0.8, ""position"": 0.2641214502293901, ""distance_travelled"": 18.73587854977061, ""force_unit"": 2.0, ""acceleration"": 0.37928023272418465, ""interaction_force_tracking"": 1.1792802327241847, ""desired_force_tracking"": -0.8, ""id"": 2.0}]"
912952_43,2,9,[]
912952_44,2,10,[]
912952_45,2,11,[]
912952_46,2,9,[]
912952_47,2,19,[]
912952_48,2,24,[]
912952_49,2,16,[]
912952_50,2,14,[]
