SimulationId,Naverage,Taverage,Bottleneck
710348_1,2,10,[]
710348_2,2,6,[]
710348_3,2,5,[]
710348_4,2,13,[]
710348_5,2,23,[]
710348_6,2,16,[]
710348_7,2,19,[]
710348_8,2,7,[]
710348_9,2,20,[]
710348_10,2,7,[]
710348_11,2,18,[]
710348_12,2,16,[]
710348_13,2,13,[]
710348_14,2,10,[]
710348_15,2,13,[]
710348_16,2,8,[]
710348_17,2,15,[]
710348_18,2,9,[]
710348_19,2,9,[]
710348_20,2,19,[]
710348_21,2,12,[]
710348_22,2,10,[]
710348_23,2,14,[]
710348_24,2,12,[]
710348_25,2,13,[]
710348_26,2,11,[]
710348_27,2,23,[]
710348_28,2,23,[]
710348_29,2,15,[]
710348_30,2,23,[]
710348_31,2,18,[]
710348_32,2,23,[]
710348_33,2,9,[]
710348_34,2,22,[]
710348_35,2,18,[]
710348_36,2,4,[]
710348_37,2,19,[]
710348_38,2,13,[]
710348_39,2,19,[]
710348_40,2,19,[]
710348_41,2,5,[]
710348_42,2,12,[]
710348_43,2,14,[]
710348_44,2,15,[]
710348_45,2,6,[]
710348_46,2,14,[]
710348_47,2,4,[]
710348_48,2,18,[]
710348_49,2,9,[]
710348_50,2,19,[]
