SimulationId,Naverage,Taverage,Bottleneck
556540_1,2,3,[]
556540_2,2,4,[]
556540_3,2,7,[]
556540_4,2,24,[]
556540_5,2,23,[]
556540_6,2,13,[]
556540_7,2,18,[]
556540_8,2,23,[]
556540_9,2,9,[]
556540_10,2,10,[]
556540_11,2,20,[]
556540_12,2,16,[]
556540_13,2,5,[]
556540_14,2,20,[]
556540_15,2,23,[]
556540_16,2,18,[]
556540_17,2,19,[]
556540_18,2,16,[]
556540_19,2,20,[]
556540_20,2,6,[]
556540_21,2,23,[]
556540_22,2,5,[]
556540_23,2,23,[]
556540_24,2,14,[]
556540_25,2,22,[]
556540_26,2,10,[]
556540_27,2,14,[]
556540_28,2,19,[]
556540_29,2,15,[]
556540_30,2,20,[]
556540_31,2,18,[]
556540_32,2,19,[]
556540_33,2,11,[]
556540_34,2,23,[]
556540_35,2,7,[]
556540_36,2,7,[]
556540_37,2,19,[]
556540_38,2,22,[]
556540_39,2,3,[]
556540_40,2,15,[]
556540_41,2,15,[]
556540_42,2,15,[]
556540_43,2,3,[]
556540_44,2,13,[]
556540_45,2,7,[]
556540_46,2,20,[]
556540_47,2,8,[]
556540_48,2,5,[]
556540_49,2,7,[]
556540_50,2,13,[]
