SimulationId,Naverage,Taverage,Bottleneck
365324_1,2,21,[]
365324_2,2,12,[]
365324_3,2,19,[]
365324_4,2,9,[]
365324_5,2,11,[]
365324_6,2,11,[]
365324_7,2,25,[]
365324_8,2,23,[]
365324_9,2,23,[]
365324_10,2,25,[]
365324_11,2,11,[]
365324_12,2,13,[]
365324_13,2,24,[]
365324_14,2,23,[]
365324_15,2,24,[]
365324_16,2,22,[]
365324_17,2,9,[]
365324_18,2,20,[]
365324_19,2,22,[]
365324_20,2,7,[]
365324_21,2,25,[]
365324_22,2,20,[]
365324_23,2,23,[]
365324_24,2,25,[]
365324_25,2,18,[]
365324_26,2,23,[]
365324_27,2,10,[]
365324_28,2,20,[]
365324_29,2,25,[]
365324_30,2,20,[]
365324_31,2,10,[]
365324_32,2,16,[]
365324_33,2,15,[]
365324_34,2,22,[]
365324_35,2,25,[]
365324_36,2,21,[]
365324_37,2,20,[]
365324_38,2,19,[]
365324_39,2,13,[]
365324_40,2,19,[]
365324_41,2,25,[]
365324_42,2,11,[]
365324_43,2,23,[]
365324_44,2,24,[]
365324_45,2,25,[]
365324_46,2,24,[]
365324_47,2,19,[]
365324_48,2,19,[]
365324_49,2,11,[]
365324_50,2,9,[]
