SimulationId,Naverage,Taverage,Bottleneck
330902_1,2,9,[]
330902_2,2,13,[]
330902_3,2,16,[]
330902_4,2,14,[]
330902_5,2,8,[]
330902_6,2,15,[]
330902_7,2,13,[]
330902_8,2,20,[]
330902_9,2,18,[]
330902_10,2,8,[]
330902_11,2,13,[]
330902_12,2,13,[]
330902_13,2,8,[]
330902_14,2,10,[]
330902_15,2,23,[]
330902_16,2,24,[]
330902_17,2,12,[]
330902_18,2,20,[]
330902_19,2,22,[]
330902_20,2,8,[]
330902_21,2,7,[]
330902_22,2,13,[]
330902_23,2,15,[]
330902_24,2,14,[]
330902_25,2,7,[]
330902_26,2,14,[]
330902_27,2,14,[]
330902_28,2,7,[]
330902_29,2,10,[]
330902_30,2,13,[]
330902_31,2,24,[]
330902_32,2,9,[]
330902_33,2,14,[]
330902_34,2,18,[]
330902_35,2,15,[]
330902_36,2,16,[]
330902_37,2,9,[]
330902_38,2,23,[]
330902_39,2,8,[]
330902_40,2,11,[]
330902_41,2,11,[]
330902_42,2,24,[]
330902_43,2,18,[]
330902_44,2,12,[]
330902_45,2,11,[]
330902_46,2,18,[]
330902_47,2,16,[]
330902_48,2,8,[]
330902_49,2,20,[]
330902_50,2,16,[]
