SimulationId,Naverage,Taverage,Bottleneck
190002_1,2,14,[]
190002_2,2,18,[]
190002_3,2,19,[]
190002_4,2,15,[]
190002_5,2,13,[]
190002_6,2,9,[]
190002_7,2,24,[]
190002_8,2,22,[]
190002_9,2,14,[]
190002_10,2,19,[]
190002_11,2,15,[]
190002_12,2,22,[]
190002_13,2,7,[]
190002_14,2,8,[]
190002_15,2,13,[]
190002_16,2,22,[]
190002_17,2,22,[]
190002_18,2,20,[]
190002_19,2,9,[]
190002_20,2,12,[]
190002_21,2,4,[]
190002_22,2,10,[]
190002_23,2,15,[]
190002_24,2,15,[]
190002_25,2,20,[]
190002_26,2,15,[]
190002_27,2,11,[]
190002_28,2,9,[]
190002_29,2,14,[]
190002_30,2,9,[]
190002_31,2,16,[]
190002_32,2,15,[]
190002_33,2,16,[]
190002_34,2,9,[]
190002_35,2,19,[]
190002_36,2,13,[]
190002_37,2,13,[]
190002_38,2,22,[]
190002_39,2,9,[]
190002_40,2,19,[]
190002_41,2,14,[]
190002_42,2,10,[]
190002_43,2,19,[]
190002_44,2,22,[]
190002_45,2,7,[]
190002_46,2,20,[]
190002_47,2,10,[]
190002_48,2,8,[]
190002_49,2,5,[]
190002_50,2,15,[]
