SimulationId,Naverage,Taverage,Bottleneck
648706_1,2,9,[]
648706_2,2,25,[]
648706_3,2,15,[]
648706_4,2,19,[]
648706_5,2,14,[]
648706_6,0,0,"[{""initial_position"": -15.0, ""time_travelled"": 50.00999999999862, ""velocity"": 0.0, ""initial_desired_velocity"": 0.8, ""position"": -0.4038070639573646, ""distance_travelled"": 14.596192936042636, ""force_unit"": 6.0, ""acceleration"": -1.9529151705894143, ""interaction_force_tracking"": -2.7529151705894144, ""desired_force_tracking"": 0.8, ""id"": 1.0}, {""initial_position"": 16.0, ""time_travelled"": 50.00999999999862, ""velocity"": 0.0, ""initial_desired_velocity"": 0.8, ""position"": 0.37529199302869287, ""distance_travelled"": 15.624708006971307, ""force_unit"": 2.0, ""acceleration"": 0.11763839019647149, ""interaction_force_tracking"": 0.9176383901964715, ""desired_force_tracking"": -0.8, ""id"": 2.0}]"
648706_7,2,17,[]
648706_8,0,0,"[{""initial_position"": -3.0, ""time_travelled"": 50.00999999999862, ""velocity"": 0.0, ""initial_desired_velocity"": 0.8, ""position"": -0.41793093101067386, ""distance_travelled"": 2.582069068989326, ""force_unit"": 6.0, ""acceleration"": -1.9425592669525569, ""interaction_force_tracking"": -2.742559266952557, ""desired_force_tracking"": 0.8, ""id"": 1.0}, {""initial_position"": 4.0, ""time_travelled"": 50.00999999999862, ""velocity"": 0.0, ""initial_desired_velocity"": 0.8, ""position"": 0.3649370147266432, ""distance_travelled"": 3.6350629852733567, ""force_unit"": 2.0, ""acceleration"": 0.11418642231751897, ""interaction_force_tracking"": 0.914186422317519, ""desired_force_tracking"": -0.8, ""id"": 2.0}]"
648706_9,2,18,[]
648706_10,2,23,[]
648706_11,2,23,[]
648706_12,2,25,[]
648706_13,2,20,[]
648706_14,2,10,[]
648706_15,2,22,[]
648706_16,0,0,"[{""initial_position"": -4.0, ""time_travelled"": 50.00999999999862, ""velocity"": 0.0, ""initial_desired_velocity"": 0.8, ""position"": -0.4078480674659244, ""distance_travelled"": 3.5921519325340756, ""force_unit"": 6.0, ""acceleration"": -1.9499217542668272, ""interaction_force_tracking"": -2.7499217542668273, ""desired_force_tracking"": 0.8, ""id"": 1.0}, {""initial_position"": 5.0, ""time_travelled"": 50.00999999999862, ""velocity"": 0.0, ""initial_desired_velocity"": 0.8, ""position"": 0.37233894348232566, ""distance_travelled"": 4.627661056517674, ""force_unit"": 2.0, ""acceleration"": 0.11664058475560912, ""interaction_force_tracking"": 0.9166405847556092, ""desired_force_tracking"": -0.8, ""id"": 2.0}]"
648706_17,2,24,[]
648706_18,2,22,[]
648706_19,2,20,[]
648706_20,2,24,[]
648706_21,2,24,[]
648706_22,2,25,[]
648706_23,0,0,"[{""initial_position"": -15.0, ""time_travelled"": 50.00999999999862, ""velocity"": 0.0, ""initial_desired_velocity"": 0.8, ""position"": -0.4038070639573646, ""distance_travelled"": 14.596192936042636, ""force_unit"": 6.0, ""acceleration"": -1.9529151705894143, ""interaction_force_tracking"": -2.7529151705894144, ""desired_force_tracking"": 0.8, ""id"": 1.0}, {""initial_position"": 16.0, ""time_travelled"": 50.00999999999862, ""velocity"": 0.0, ""initial_desired_velocity"": 0.8, ""position"": 0.37529199302869287, ""distance_travelled"": 15.624708006971307, ""force_unit"": 2.0, ""acceleration"": 0.11763839019647149, ""interaction_force_tracking"": 0.9176383901964715, ""desired_force_tracking"": -0.8, ""id"": 2.0}]"
648706_24,2,8,[]
648706_25,2,21,[]
648706_26,2,24,[]
648706_27,2,18,[]
648706_28,2,24,[]
648706_29,2,19,[]
648706_30,2,22,[]
648706_31,2,25,[]
648706_32,2,23,[]
648706_33,2,13,[]
648706_34,2,14,[]
648706_35,2,16,[]
648706_36,2,19,[]
648706_37,2,10,[]
648706_38,2,15,[]
648706_39,2,16,[]
648706_40,2,23,[]
648706_41,2,8,[]
648706_42,2,22,[]
648706_43,2,16,[]
648706_44,2,10,[]
648706_45,0,0,"[{""initial_position"": -11.0, ""time_travelled"": 50.00999999999862, ""velocity"": 0.0, ""initial_desired_velocity"": 0.8, ""position"": -0.403807671998714, ""distance_travelled"": 10.596192328001287, ""force_unit"": 6.0, ""acceleration"": -1.9529147187560112, ""interaction_force_tracking"": -2.7529147187560112, ""desired_force_tracking"": 0.8, ""id"": 1.0}, {""initial_position"": 12.0, ""time_travelled"": 50.00999999999862, ""velocity"": 0.0, ""initial_desired_velocity"": 0.8, ""position"": 0.3752915491164258, ""distance_travelled"": 11.624708450883574, ""force_unit"": 2.0, ""acceleration"": 0.11763823958533703, ""interaction_force_tracking"": 0.9176382395853371, ""desired_force_tracking"": -0.8, ""id"": 2.0}]"
648706_46,2,9,[]
648706_47,2,23,[]
648706_48,2,24,[]
648706_49,2,17,[]
648706_50,2,14,[]
