SimulationId,Naverage,Taverage,Bottleneck
896682_1,2,18,[]
896682_2,2,15,[]
896682_3,2,18,[]
896682_4,2,6,[]
896682_5,2,22,[]
896682_6,2,22,[]
896682_7,2,13,[]
896682_8,2,23,[]
896682_9,2,20,[]
896682_10,2,7,[]
896682_11,2,7,[]
896682_12,2,7,[]
896682_13,2,20,[]
896682_14,2,7,[]
896682_15,2,16,[]
896682_16,2,22,[]
896682_17,2,19,[]
896682_18,2,5,[]
896682_19,2,20,[]
896682_20,2,15,[]
896682_21,2,10,[]
896682_22,2,11,[]
896682_23,2,13,[]
896682_24,2,16,[]
896682_25,2,24,[]
896682_26,2,8,[]
896682_27,2,15,[]
896682_28,2,11,[]
896682_29,2,22,[]
896682_30,2,15,[]
896682_31,2,15,[]
896682_32,2,14,[]
896682_33,2,22,[]
896682_34,2,13,[]
896682_35,2,5,[]
896682_36,2,20,[]
896682_37,2,7,[]
896682_38,2,20,[]
896682_39,2,13,[]
896682_40,2,14,[]
896682_41,2,18,[]
896682_42,2,23,[]
896682_43,2,22,[]
896682_44,2,15,[]
896682_45,2,7,[]
896682_46,2,19,[]
896682_47,2,9,[]
896682_48,2,15,[]
896682_49,2,4,[]
896682_50,2,5,[]
