X1,X2,X3,X4
2.83662163431291,0.334502287395298,0.570356363197789,0.70553447753191
2.54019896360114,0.490464255632833,0.948063138290308,0.797149028116837
2.98278041079175,0.4867281652987,0.990227289963514,0.605314449779689
2.82703956100158,0.372607347322628,0.960677953320555,0.775457720365375
2.75349528552033,0.444766653329134,0.534754646592773,0.701877792552114
2.60010699310806,0.472157291695476,0.741555023356341,0.776101066917181
2.91446173179429,0.493081781920046,0.64167657867074,0.725091341137886
2.56982190988492,0.479278455860913,0.511044866405427,0.629184189252555
2.72030981117859,0.422756700776517,0.954605733626522,0.684076871722937
2.94305736455135,0.342781896563247,0.63621916086413,0.687275235168636
2.77346564154141,0.303953019669279,0.586749277776107,0.653792580822483
2.72720688721165,0.470509012881666,0.775780941243283,0.64703239412047
2.79227190674283,0.422967709368095,0.593278775340877,0.728644732199609
2.58232547016814,0.46796764312312,0.593262980924919,0.664468812337145
2.79287819808815,0.400089176138863,0.508044112008065,0.623036316083744
2.91035596863367,0.489079188508913,0.971101389266551,0.756158257648349
2.99191942694597,0.336417375411838,0.837274585384876,0.632528284844011
2.85060223529581,0.458324740827084,0.510363289853558,0.766198748117313
2.69958289735951,0.444511488731951,0.505508961388841,0.699911551782861
2.6957369921729,0.318083148496225,0.576950882212259,0.789231415838003
2.54066763806622,0.404502996429801,0.870967092690989,0.726460111932829
2.88621293357573,0.343212675163522,0.685412502032705,0.779978192364797
2.78259331919253,0.363407739903778,0.524683912983164,0.736554213799536
2.55458178161643,0.411698989011347,0.968710388056934,0.652296253340319
2.54078725795262,0.451663017040119,0.84397380775772,0.79486610069871
2.86142455309164,0.307436107844114,0.784579362371005,0.707219361374155
2.55645812314469,0.430976519966498,0.780495486687869,0.716156457317993
2.99411397904623,0.478680159151554,0.631832577637397,0.664077825332061
2.55257588881068,0.338336985046044,0.838613383006305,0.603368468675762
2.87401115521789,0.388860925706103,0.839118769974448,0.629349841969088
2.89925446861889,0.472881697816774,0.502700115088373,0.690123010566458
2.59956748911645,0.435666775889695,0.515022495877929,0.73149466146715
2.88481933576986,0.353420584509149,0.733015051810071,0.769393967231736
2.51429901423398,0.419691698579118,0.891341789043508,0.629200675943866
2.53108517045621,0.467702617356554,0.723464803071693,0.600366375548765
2.87575502833351,0.360683260066435,0.659076367504895,0.784025601111352
2.90395099727903,0.347947332309559,0.689674552413635,0.72592998878099
