SimulationId,Naverage,Taverage,Bottleneck
557110_1,2,6,[]
557110_2,2,5,[]
557110_3,0,0,"[{""id"": 1.0, ""time_travelled"": 50.00999999999862, ""position"": -0.8090600011262941, ""velocity"": -5.551115123125783e-15, ""force_unit"": 8.0, ""desired_force_tracking"": 1.9417440027031057, ""initial_position"": -30.0, ""interaction_force_tracking"": -1.9417440027031112, ""distance_travelled"": 3.2090600011262937}, {""id"": 2.0, ""time_travelled"": 50.00999999999862, ""position"": 0.606795000844729, ""velocity"": -5.440092820663267e-15, ""force_unit"": 2.0, ""desired_force_tracking"": -0.48543600067578324, ""initial_position"": 6.0, ""interaction_force_tracking"": 0.4854360006757778, ""distance_travelled"": 0.193204999155271}]"
557110_4,0,0,"[{""id"": 1.0, ""time_travelled"": 50.00999999999862, ""position"": -0.8090600011262941, ""velocity"": -5.551115123125783e-15, ""force_unit"": 8.0, ""desired_force_tracking"": 1.9417440027031057, ""initial_position"": -9.0, ""interaction_force_tracking"": -1.9417440027031112, ""distance_travelled"": 3.2090600011262937}, {""id"": 2.0, ""time_travelled"": 50.00999999999862, ""position"": 0.606795000844729, ""velocity"": -5.440092820663267e-15, ""force_unit"": 2.0, ""desired_force_tracking"": -0.48543600067578324, ""initial_position"": 5.0, ""interaction_force_tracking"": 0.4854360006757778, ""distance_travelled"": 0.193204999155271}]"
557110_5,2,6,[]
557110_6,2,6,[]
557110_7,2,5,[]
557110_8,0,0,"[{""id"": 1.0, ""time_travelled"": 50.00999999999862, ""position"": -0.8090600011262941, ""velocity"": -5.551115123125783e-15, ""force_unit"": 8.0, ""desired_force_tracking"": 1.9417440027031057, ""initial_position"": -26.0, ""interaction_force_tracking"": -1.9417440027031112, ""distance_travelled"": 3.2090600011262937}, {""id"": 2.0, ""time_travelled"": 50.00999999999862, ""position"": 0.606795000844729, ""velocity"": -5.440092820663267e-15, ""force_unit"": 2.0, ""desired_force_tracking"": -0.48543600067578324, ""initial_position"": 2.0, ""interaction_force_tracking"": 0.4854360006757778, ""distance_travelled"": 0.193204999155271}]"
557110_9,2,5,[]
557110_10,0,0,"[{""id"": 1.0, ""time_travelled"": 50.00999999999862, ""position"": -0.8090600011262941, ""velocity"": -5.551115123125783e-15, ""force_unit"": 8.0, ""desired_force_tracking"": 1.9417440027031057, ""initial_position"": -30.0, ""interaction_force_tracking"": -1.9417440027031112, ""distance_travelled"": 3.2090600011262937}, {""id"": 2.0, ""time_travelled"": 50.00999999999862, ""position"": 0.606795000844729, ""velocity"": -5.440092820663267e-15, ""force_unit"": 2.0, ""desired_force_tracking"": -0.48543600067578324, ""initial_position"": 15.0, ""interaction_force_tracking"": 0.4854360006757778, ""distance_travelled"": 0.193204999155271}]"
557110_11,0,0,"[{""id"": 1.0, ""time_travelled"": 50.00999999999862, ""position"": -0.8090600011262941, ""velocity"": -5.551115123125783e-15, ""force_unit"": 8.0, ""desired_force_tracking"": 1.9417440027031057, ""initial_position"": -27.0, ""interaction_force_tracking"": -1.9417440027031112, ""distance_travelled"": 3.2090600011262937}, {""id"": 2.0, ""time_travelled"": 50.00999999999862, ""position"": 0.606795000844729, ""velocity"": -5.440092820663267e-15, ""force_unit"": 2.0, ""desired_force_tracking"": -0.48543600067578324, ""initial_position"": 7.0, ""interaction_force_tracking"": 0.4854360006757778, ""distance_travelled"": 0.193204999155271}]"
557110_12,2,6,[]
557110_13,2,6,[]
557110_14,0,0,"[{""id"": 1.0, ""time_travelled"": 50.00999999999862, ""position"": -0.8090600011262941, ""velocity"": -5.551115123125783e-15, ""force_unit"": 8.0, ""desired_force_tracking"": 1.9417440027031057, ""initial_position"": -26.0, ""interaction_force_tracking"": -1.9417440027031112, ""distance_travelled"": 3.2090600011262937}, {""id"": 2.0, ""time_travelled"": 50.00999999999862, ""position"": 0.606795000844729, ""velocity"": -5.440092820663267e-15, ""force_unit"": 2.0, ""desired_force_tracking"": -0.48543600067578324, ""initial_position"": 6.0, ""interaction_force_tracking"": 0.4854360006757778, ""distance_travelled"": 0.193204999155271}]"
557110_15,2,5,[]
557110_16,2,5,[]
557110_17,2,6,[]
557110_18,0,0,"[{""id"": 1.0, ""time_travelled"": 50.00999999999862, ""position"": -0.8090600011262941, ""velocity"": -5.551115123125783e-15, ""force_unit"": 8.0, ""desired_force_tracking"": 1.9417440027031057, ""initial_position"": -17.0, ""interaction_force_tracking"": -1.9417440027031112, ""distance_travelled"": 3.2090600011262937}, {""id"": 2.0, ""time_travelled"": 50.00999999999862, ""position"": 0.606795000844729, ""velocity"": -5.440092820663267e-15, ""force_unit"": 2.0, ""desired_force_tracking"": -0.48543600067578324, ""initial_position"": 10.0, ""interaction_force_tracking"": 0.4854360006757778, ""distance_travelled"": 0.193204999155271}]"
557110_19,2,5,[]
557110_20,2,5,[]
557110_21,2,5,[]
557110_22,2,6,[]
557110_23,2,5,[]
557110_24,2,5,[]
557110_25,0,0,"[{""id"": 1.0, ""time_travelled"": 50.00999999999862, ""position"": -0.8090600011262941, ""velocity"": -5.551115123125783e-15, ""force_unit"": 8.0, ""desired_force_tracking"": 1.9417440027031057, ""initial_position"": -15.0, ""interaction_force_tracking"": -1.9417440027031112, ""distance_travelled"": 3.2090600011262937}, {""id"": 2.0, ""time_travelled"": 50.00999999999862, ""position"": 0.606795000844729, ""velocity"": -5.440092820663267e-15, ""force_unit"": 2.0, ""desired_force_tracking"": -0.48543600067578324, ""initial_position"": 10.0, ""interaction_force_tracking"": 0.4854360006757778, ""distance_travelled"": 0.193204999155271}]"
