SimulationId,Naverage,Taverage,Bottleneck
241506_1,2,4,[]
241506_2,2,4,[]
241506_3,2,4,[]
241506_4,2,5,[]
241506_5,2,4,[]
241506_6,2,5,[]
241506_7,2,4,[]
241506_8,2,5,[]
241506_9,2,5,[]
241506_10,2,5,[]
241506_11,2,4,[]
241506_12,2,4,[]
241506_13,2,5,[]
241506_14,2,5,[]
241506_15,0,0,"[{""force_unit"": 4.0, ""interaction_force_tracking"": -1.29175923082758, ""distance_travelled"": 4.322939807706894, ""desired_force_tracking"": 1.2917592308275774, ""initial_position"": -19.0, ""position"": -0.32293980770689434, ""time_travelled"": 50.00999999999862, ""velocity"": -2.6645352591003757e-15, ""id"": 1.0}, {""force_unit"": 2.0, ""interaction_force_tracking"": 0.64587961541379, ""distance_travelled"": 0.007349519267244364, ""desired_force_tracking"": -0.6458796154137956, ""initial_position"": 3.0, ""position"": 0.8073495192672444, ""time_travelled"": 50.00999999999862, ""velocity"": -5.551115123125783e-15, ""id"": 2.0}]"
241506_16,2,5,[]
241506_17,2,4,[]
241506_18,0,0,"[{""force_unit"": 4.0, ""interaction_force_tracking"": -1.29175923082758, ""distance_travelled"": 4.322939807706894, ""desired_force_tracking"": 1.2917592308275774, ""initial_position"": -30.0, ""position"": -0.32293980770689434, ""time_travelled"": 50.00999999999862, ""velocity"": -2.6645352591003757e-15, ""id"": 1.0}, {""force_unit"": 2.0, ""interaction_force_tracking"": 0.64587961541379, ""distance_travelled"": 0.007349519267244364, ""desired_force_tracking"": -0.6458796154137956, ""initial_position"": 4.0, ""position"": 0.8073495192672444, ""time_travelled"": 50.00999999999862, ""velocity"": -5.551115123125783e-15, ""id"": 2.0}]"
241506_19,2,6,[]
241506_20,0,0,"[{""force_unit"": 4.0, ""interaction_force_tracking"": -1.29175923082758, ""distance_travelled"": 4.322939807706894, ""desired_force_tracking"": 1.2917592308275774, ""initial_position"": -8.0, ""position"": -0.32293980770689434, ""time_travelled"": 50.00999999999862, ""velocity"": -2.6645352591003757e-15, ""id"": 1.0}, {""force_unit"": 2.0, ""interaction_force_tracking"": 0.64587961541379, ""distance_travelled"": 0.007349519267244364, ""desired_force_tracking"": -0.6458796154137956, ""initial_position"": 2.0, ""position"": 0.8073495192672444, ""time_travelled"": 50.00999999999862, ""velocity"": -5.551115123125783e-15, ""id"": 2.0}]"
241506_21,0,0,"[{""force_unit"": 4.0, ""interaction_force_tracking"": -1.29175923082758, ""distance_travelled"": 4.322939807706894, ""desired_force_tracking"": 1.2917592308275774, ""initial_position"": -26.0, ""position"": -0.32293980770689434, ""time_travelled"": 50.00999999999862, ""velocity"": -2.6645352591003757e-15, ""id"": 1.0}, {""force_unit"": 2.0, ""interaction_force_tracking"": 0.64587961541379, ""distance_travelled"": 0.007349519267244364, ""desired_force_tracking"": -0.6458796154137956, ""initial_position"": 4.0, ""position"": 0.8073495192672444, ""time_travelled"": 50.00999999999862, ""velocity"": -5.551115123125783e-15, ""id"": 2.0}]"
241506_22,2,4,[]
241506_23,2,5,[]
241506_24,2,4,[]
241506_25,2,5,[]
241506_26,2,4,[]
241506_27,2,5,[]
241506_28,2,5,[]
241506_29,2,6,[]
241506_30,0,0,"[{""force_unit"": 4.0, ""interaction_force_tracking"": -1.29175923082758, ""distance_travelled"": 4.322939807706894, ""desired_force_tracking"": 1.2917592308275774, ""initial_position"": -23.0, ""position"": -0.32293980770689434, ""time_travelled"": 50.00999999999862, ""velocity"": -2.6645352591003757e-15, ""id"": 1.0}, {""force_unit"": 2.0, ""interaction_force_tracking"": 0.64587961541379, ""distance_travelled"": 0.007349519267244364, ""desired_force_tracking"": -0.6458796154137956, ""initial_position"": 4.0, ""position"": 0.8073495192672444, ""time_travelled"": 50.00999999999862, ""velocity"": -5.551115123125783e-15, ""id"": 2.0}]"
241506_31,2,5,[]
241506_32,0,0,"[{""force_unit"": 4.0, ""interaction_force_tracking"": -1.29175923082758, ""distance_travelled"": 4.322939807706894, ""desired_force_tracking"": 1.2917592308275774, ""initial_position"": -5.0, ""position"": -0.32293980770689434, ""time_travelled"": 50.00999999999862, ""velocity"": -2.6645352591003757e-15, ""id"": 1.0}, {""force_unit"": 2.0, ""interaction_force_tracking"": 0.64587961541379, ""distance_travelled"": 0.007349519267244364, ""desired_force_tracking"": -0.6458796154137956, ""initial_position"": 3.0, ""position"": 0.8073495192672444, ""time_travelled"": 50.00999999999862, ""velocity"": -5.551115123125783e-15, ""id"": 2.0}]"
241506_33,2,5,[]
241506_34,2,4,[]
241506_35,2,6,[]
241506_36,2,5,[]
241506_37,0,0,"[{""force_unit"": 4.0, ""interaction_force_tracking"": -1.29175923082758, ""distance_travelled"": 4.322939807706894, ""desired_force_tracking"": 1.2917592308275774, ""initial_position"": -14.0, ""position"": -0.32293980770689434, ""time_travelled"": 50.00999999999862, ""velocity"": -2.6645352591003757e-15, ""id"": 1.0}, {""force_unit"": 2.0, ""interaction_force_tracking"": 0.64587961541379, ""distance_travelled"": 0.007349519267244364, ""desired_force_tracking"": -0.6458796154137956, ""initial_position"": 2.0, ""position"": 0.8073495192672444, ""time_travelled"": 50.00999999999862, ""velocity"": -5.551115123125783e-15, ""id"": 2.0}]"
241506_38,2,5,[]
241506_39,2,5,[]
241506_40,2,5,[]
241506_41,2,5,[]
241506_42,2,4,[]
241506_43,2,5,[]
241506_44,2,5,[]
241506_45,2,5,[]
241506_46,2,5,[]
241506_47,2,5,[]
241506_48,2,5,[]
241506_49,2,5,[]
241506_50,2,6,[]
