SimulationId,cohesion_degree,average_speed,average_direction
1.8_1.2_1.0_0.6_1,"[0.906394491827,0.914980127328,0.923849418121,0.919133074597,0.920970687292,0.917678993925,0.918705489022,0.920146731071,0.915806144945,0.915712254444,0.912825796858,0.903741471829,0.883890713016,0.855237443479,0.852301562726,0.838965156103,0.816578969066]","[1.24085411505,1.29739241896,1.37769950505,1.36548900385,1.35723551298,1.37114837146,1.3594956451,1.35476401694,1.31442797963,1.2892664727,1.28530853866,1.28450075376,1.2808164437,1.24735797712,1.17584600121,1.16406141158,1.17642795565]","[1.24008543096,1.29658956759,1.3774400231,1.36548262031,1.35719783268,1.37101387254,1.35948976045,1.35474405061,1.31438871296,1.28909536893,1.2851872197,1.28434524722,1.28037498828,1.24638538798,1.17556845095,1.16300619412,1.17268706125]"
1.8_1.2_1.0_0.6_2,"[1.00926624923,1.00033157444,1.00575211087,1.00568867405,1.00195891423,1.00217368058,1.00014677641,1.0006457672,1.00219580612,0.996135522039]","[1.8532072984,1.80975788573,1.81164695369,1.82822519113,1.81979159233,1.82858815138,1.823068866,1.82658464239,1.82094449678,1.81860133421]","[1.85319697843,1.80958680786,1.81156215498,1.82818992493,1.81971778255,1.82851795538,1.82296064859,1.82646474345,1.82086782974,1.81826993267]"
1.8_1.2_1.0_0.6_3,"[1.01243661131,1.00605822017,1.00228224486,0.999995592107,0.999831217837,1.00136069885,1.00195042414,1.0017446138,1.00017243693,1.00050943743]","[1.81484302657,1.80128011654,1.79672654873,1.81530289467,1.8076317824,1.80195666691,1.80231899972,1.80676481953,1.80782500827,1.8450941518]","[1.81468805436,1.80116319085,1.79663737867,1.81520268233,1.80760151982,1.80195373629,1.80230279356,1.80675625477,1.80768632339,1.84457332676]"
1.8_1.2_1.0_0.6_4,"[1.03185537029,1.0046176903,1.00786422608,1.00506516976,1.00196243298,0.998983786059,1.00170435431,1.00094221606,1.00010231844,0.996998068652]","[1.79340876035,1.7656187745,1.7578822586,1.76333088116,1.7506941532,1.78815085323,1.75724942081,1.75915203002,1.76695843608,1.76291621734]","[1.79270738281,1.76553975272,1.75774174268,1.76312600201,1.750575464,1.78809770267,1.75717137782,1.75910480036,1.76693933246,1.76213759916]"
1.8_1.2_1.0_0.6_5,"[1.00174484068,1.00156424054,1.00134029352,1.00028980983,1.00142227686,0.999080107624,1.00104563814,1.00111655033,0.999997396213,1.00046102066,0.994393333431]","[1.7650893825,1.75522973205,1.75716154018,1.75052993842,1.76130988557,1.74343647638,1.7369931968,1.74214924422,1.74751294681,1.76429013274,1.67402982531]","[1.76505791384,1.75517525088,1.7571351128,1.75052003466,1.76127066242,1.74341444942,1.73693391601,1.74209015886,1.74733441874,1.76387867117,1.6716157607]"
1.8_1.2_1.0_0.6_6,"[0.927059341812,0.945225673395,0.987172400548,1.02203240127,1.02736567572,1.02129781651,0.997504993383,1.00402037397,0.997367637981,0.999785747749]","[1.80307062198,1.82477908589,1.8382455494,1.85425252954,1.76085127367,1.78831098379,1.79559867373,1.79418931514,1.76868773887,1.78029097478]","[1.80191442199,1.8223676593,1.83351439371,1.84875207637,1.76062554762,1.78694297741,1.79554629104,1.79411490608,1.76859377897,1.78006366176]"
1.8_1.2_1.0_0.6_7,"[1.00049830574,1.00106527112,1.00138798701,1.0004655535,1.00119272258,0.999454159628,1.00122393505,1.00067873751,0.999633886962,0.997092380488,0.965201941528]","[1.81680484405,1.80602396143,1.81837095425,1.81109832305,1.79894696417,1.80816686901,1.79580737238,1.7951175567,1.77894908691,1.76135695003,1.72219252506]","[1.81666611654,1.80573663936,1.81831138096,1.81105015734,1.79888846854,1.80806000089,1.79574182516,1.79504873657,1.77891173229,1.76133222478,1.71908436778]"
1.8_1.2_1.0_0.6_8,"[1.00742591114,1.00288713218,1.00384036049,1.00342567448,1.00352518846,1.00188336674,1.00254818615,1.00145199311,1.00135330574,1.00368924658]","[1.82056482345,1.82621356649,1.8206223279,1.82094268865,1.82300050874,1.80387239212,1.82227660075,1.81575245459,1.82991029049,1.82805791194]","[1.82054848433,1.82619302911,1.82060870986,1.82092984466,1.82298965202,1.80379941895,1.82220252969,1.81572066722,1.82982391115,1.82762627847]"
1.8_1.2_1.0_0.6_9,"[1.00436403977,1.00293087856,1.00174931899,1.00153396003,1.00207790451,1.00120968354,1.00101456303,0.999966890046,0.999674865399,0.999074970053]","[1.79377105645,1.79683970679,1.80150306055,1.79597333679,1.79541772114,1.79156362076,1.79763564601,1.79527910076,1.78639547389,1.7923105977]","[1.79374369708,1.79678641178,1.8014033824,1.79596045224,1.79541517692,1.79156250691,1.79755367544,1.79523099797,1.78627311413,1.79178996767]"
1.8_1.2_1.0_0.6_10,"[1.00677737589,1.00682997964,1.00418137222,1.00116821841,1.00013971404,1.00054775443,1.0003008656,1.00005845232,0.998839572677,0.999670744905]","[1.8164182812,1.79373667029,1.79512049093,1.80182396374,1.78772843757,1.78342551713,1.77152127141,1.77477770896,1.76909497856,1.7516567148]","[1.81623039765,1.79369042206,1.79506825878,1.80172357318,1.78771612788,1.78341872279,1.77150097917,1.77476283349,1.76904913228,1.75146154222]"
