SimulationId,cohesion_degree,average_speed,average_direction
2.4_1.6_1.0_1.4_1,"[1.49674637758,1.48268915979,1.46693343726,1.44963676373,1.42894451263,1.40396505394,1.37271956709,1.33291448423,1.28113640844,1.21188765489,1.11428767234,0.978698339604]","[1.68426598658,1.68556096675,1.70180537864,1.6979071069,1.68900626698,1.69367327812,1.68854792489,1.68273442251,1.68355899297,1.66825481709,1.63460509557,1.57741740022]","[1.68420506975,1.68545778689,1.70169162303,1.69778064927,1.6888303361,1.69340422134,1.68811639577,1.68202146638,1.68231083305,1.66591575287,1.63026709809,1.5701275759]"
2.4_1.6_1.0_1.4_2,"[1.50321384213,1.5056283202,1.52533775166,1.54242378927,1.55743251338,1.56514253259]","[2.38414384467,2.3754383818,2.35987673785,2.35425940795,2.35067077103,2.34165906391]","[2.38379255527,2.37513022394,2.35974575371,2.35407059058,2.35039258447,2.341056645]"
2.4_1.6_1.0_1.4_3,"[1.50460914699,1.51399669367,1.51220558846,1.49218539553,1.46601500573,1.46066857987]","[2.3706509698,2.36300998873,2.35507754362,2.34492781276,2.36704889666,2.35082954377]","[2.37058121887,2.36290701583,2.35474706407,2.34396375935,2.36539160478,2.34404464953]"
2.4_1.6_1.0_1.4_4,"[1.50084147868,1.49946408213,1.49543341093,1.47710406942,1.4357101275]","[2.40028950569,2.37976697114,2.36309947834,2.34788260229,2.32726989938]","[2.39987695224,2.37924636302,2.36214646633,2.34597627009,2.32288344044]"
2.4_1.6_1.0_1.4_5,"[1.51026129917,1.49810655096,1.48129688886,1.45728036906,1.41991772917,1.34707103133]","[2.40946767152,2.39563542614,2.38214112587,2.36760003259,2.34750931805,2.29529225989]","[2.40914993426,2.39524239157,2.38158792133,2.36667328627,2.34537716312,2.28438464886]"
2.4_1.6_1.0_1.4_6,"[1.52488367853,1.55596357645,1.59146353466,1.62054369878,1.56984464542]","[2.44581814417,2.44326969565,2.44548900623,2.44080635162,2.391774975]","[2.44459386398,2.44124164704,2.44212196637,2.43719771758,2.38859573898]"
2.4_1.6_1.0_1.4_7,"[1.53407349703,1.54008084245,1.55507573386,1.56314681098,1.5651608839,1.56589249641]","[2.3933594726,2.38120615596,2.36993449826,2.36354178827,2.35551423667,2.34051233073]","[2.39313230062,2.38100407986,2.36967516123,2.36337158646,2.35543526764,2.34042737826]"
2.4_1.6_1.0_1.4_8,"[1.56565770906,1.55355567845,1.56986938787,1.56455057156,1.56073121105,1.54539049368]","[2.38513777751,2.37164451862,2.38471064962,2.37729160242,2.37350899307,2.38854726689]","[2.3848247861,2.3712014229,2.38426372858,2.37648010846,2.37177525731,2.38437632571]"
2.4_1.6_1.0_1.4_9,"[1.53274735406,1.52558218166,1.5112852183,1.48702436228,1.44664734711]","[2.39974202942,2.38513924827,2.37067858144,2.35482288628,2.33326280399]","[2.39929316589,2.38447716647,2.36972804663,2.3533696215,2.3302430925]"
2.4_1.6_1.0_1.4_10,"[1.50349010545,1.52598236867,1.54256446151,1.56073258174,1.568325393]","[2.39430961429,2.405522184,2.3868327568,2.38252784476,2.36495355235]","[2.39392884634,2.40527705755,2.38644226326,2.38205748521,2.36402782419]"
