SimulationId,cohesion_degree,average_speed,average_direction
2.8_1.8_3.4_1.2_1,"[1.95323281022,1.91327985373,1.88838952763,1.88828683815,1.88108151719,1.87721898412,1.86745419076,1.82235093081,1.75098824025,1.64486254367,1.46975791192]","[1.9407976995,1.90097471834,1.90068805371,2.03251037166,2.0832226378,2.01668571687,1.95255719296,1.9216064581,1.85426959903,1.76795365079,1.55380144633]","[1.94072983289,1.90067938532,1.90001263943,2.03074704845,2.08266171197,2.01645126024,1.95218218245,1.92058370834,1.85202948707,1.76225718482,1.53589753847]"
2.8_1.8_3.4_1.2_2,"[2.22473827186,2.25005650131,2.22190690128]","[2.78539861229,2.76842535385,2.74989795753]","[2.78482492899,2.76777946554,2.74701849637]"
2.8_1.8_3.4_1.2_3,"[2.26938078113,2.27669322129,2.2514174315]","[2.75138107095,2.75639246053,2.75995062161]","[2.74978183534,2.75298949025,2.75348614999]"
2.8_1.8_3.4_1.2_4,"[2.22095608621,2.17327479833,2.10826657289,1.98225615358]","[2.84389176189,2.8053283987,2.76050439258,2.47609603082]","[2.84255376918,2.8024412729,2.75312937096,2.44137146495]"
2.8_1.8_3.4_1.2_5,"[2.24946835107,2.2164011999,2.14892947837,2.02895018281,1.60052617834,1.1109525637,1.42710436922,1.5331092358,1.29709034323,1.2329770234,1.24364118736,1.24243708836,1.24222690251,1.2419976084,1.24166045841,1.24128910808,1.24084210824,1.24035986549,1.23981423912,1.23924123256,1.23857228902,1.23785207853,1.23711295026,1.23629466263,1.23542236949,1.23449207032,1.23356690419,1.23259552493,1.23158645179,1.2306036513,1.22958367038,1.228539583,1.22752057468,1.22643784681,1.22535333054,1.22426861296,1.2231773819,1.22204209723,1.22094087735,1.2198461581,1.21879144213,1.21775049632,1.21665559211,1.21556692168,1.21457998836,1.21357284684,1.21253184186,1.21147721043,1.2104643069,1.20946665006,1.20845981438,1.20745925196,1.20650730802,1.20561019214,1.20462319576,1.20368644446,1.20272956629,1.20185234069,1.20100087038,1.20012537408,1.19928924082,1.19850197654,1.19779147115,1.1971375078,1.1965278418,1.19591246311,1.19533615037,1.19483711615,1.19436221101,1.19395086395,1.19355674345,1.19322079064,1.19305936048,1.19284699079,1.19251664542,1.1921207954,1.19176802636,1.19149437297,1.19126273962,1.19102855957,1.19076811253,1.19049339192,1.19018168399,1.18986599824,1.18957694649,1.1895607755,1.1893213585,1.18900708296,1.18868010706,1.18837783911]","[2.80944648168,2.78811724303,2.75398827632,2.64525165377,1.80223032814,0.638187204295,0.603173489594,0.315717464553,0.324905262302,0.132690218527,0.031998656397,0.00102217902208,0.00147895362287,0.0022163918182,0.00125047807154,0.00146038749806,0.000986266270761,0.00155946117817,0.00134414601005,0.00139306078331,0.000922387937598,0.0013917181774,0.00151923412562,0.00105861298876,0.00137502096345,0.001194152398,0.00162414380814,0.00129696981782,0.00139239314709,0.00139493913357,0.00182233270658,0.00192202867026,0.000885658471227,0.00110675621737,0.00143340307323,0.00176900371354,0.00160009894455,0.00185030423912,0.000821763566431,0.00137925814716,0.00131212343041,0.00177714969566,0.00088738173603,0.000886855541778,0.00157441303196,0.00142402030216,0.00208578837538,0.00124867658251,0.00117367797645,0.000869056843335,0.00175955640649,0.000981194891644,0.00169713900509,0.00095006377961,0.00126706746318,0.000565716759964,0.00172347430192,0.00152794410793,0.00187634202675,0.00212621418644,0.00139223050722,0.00125643387835,0.00201165129525,0.00128267705351,0.00156713652425,0.00212717537384,0.00268107834399,0.0021326777561,0.00221819747453,0.00220800542808,0.00297687124936,0.00228278051893,0.00233206530678,0.00230744392657,0.00222193233907,0.00218835413929,0.00220723332112,0.00222174985009,0.00219583195127,0.00214507526232,0.00177693763416,0.00172777683636,0.00152115482362,0.00187977998244,0.00145082793672,0.00175747856687,0.00134323318721,0.00156584173077,0.00125124579603,0.00167053280744]","[2.80892806054,2.78665671224,2.7510244761,2.63202949248,1.77654812672,0.511934027128,0.347020975159,0.277178573572,0.224187298826,0.0827469004827,0.00963347140756,0.000676547694808,0.00057090854354,0.000626847349444,0.00056015988841,0.000123930381002,0.0002925047737,0.00115015210482,0.000985761325219,0.000877597649861,0.000269221225874,0.000899379888668,0.00123462418049,0.000795904031199,0.00105809990959,0.000852913499724,0.00124329553649,0.000992035836823,0.00115817465572,0.000261771519137,0.00113187590087,0.000976076417429,0.000139524709181,0.000415775267506,0.00100030700314,0.000461717964653,0.00122379427064,0.000371043258411,0.000366366375358,0.0012055242395,0.00042967004939,0.000274869861731,0.000182986321218,0.000698335692861,0.000229900501269,0.00065193046667,0.000101906111989,0.00106695166351,0.000622027316664,0.00037403431882,0.000857348595981,0.000413707776701,0.000528592289621,0.000169007881435,0.000254855555037,0.000302335955711,0.00105028024333,0.000645127584827,0.000232212992226,0.000615183588183,0.000187992226215,0.000763902380501,0.000753801526265,9.16901659078e-05,0.000638824782741,0.000396030094283,0.00014179243666,0.000663447981523,0.000592097946008,0.000602768027308,0.000147322883613,0.000696799786785,0.000693760153769,0.000620043919303,0.000511064871423,0.000474375295651,0.000423013687261,0.00038715566189,0.000370761204354,0.000363963143185,5.01093222121e-05,3.95585604195e-05,0.000672353579077,0.000257929328958,0.000312083600905,0.00079617634913,0.000559929356513,0.000590058503108,0.000599658245464,0.000941286620756]"
2.8_1.8_3.4_1.2_6,"[2.33180766253,2.35497958344,2.27380301615]","[2.86217263453,2.80474413511,2.77286116835]","[2.8584222265,2.8031197632,2.76870244606]"
2.8_1.8_3.4_1.2_7,"[2.25567308804,2.2354273317,2.19602151373]","[2.79292280539,2.78022578037,2.76480790122]","[2.79261112278,2.7790433928,2.76235533908]"
2.8_1.8_3.4_1.2_8,"[2.3042406211,2.2870546152,2.23381209869,2.1423583495]","[2.79693679478,2.77743575811,2.74977472797,2.68528904908]","[2.7965374891,2.7761029651,2.74652203836,2.67154784795]"
2.8_1.8_3.4_1.2_9,"[2.28693341554,2.2576449857,2.18849567999]","[2.7926963181,2.77443471263,2.74031837165]","[2.79170496018,2.77224752973,2.73597035732]"
2.8_1.8_3.4_1.2_10,"[2.23792989747,2.26494230704,2.24144472603]","[2.80020662773,2.78500398802,2.7657128737]","[2.79937589648,2.78360518702,2.76152997981]"
