SimulationId,cohesion_degree,average_speed,average_direction
1.4_1.0_3.0_1.0_1,"[1.71444384886,1.69409000381,1.67548757051,1.66226024869,1.65757697733,1.65312994134,1.65030340966,1.64870042513,1.64773874674,1.64628357774,1.64374965161,1.6400308397,1.63522491282,1.62953360882,1.62296054064,1.61541992488,1.60671152014,1.59659177189,1.58471337545,1.57064560097,1.55367365385,1.53286733332,1.50664071727,1.47189662563]","[1.03132257598,1.03446543071,1.0415485012,1.08938958924,1.05831787965,1.07352767213,1.08681375026,1.05823764458,1.06260801033,1.06055464242,1.05610608388,1.0537446038,1.05573493481,1.05437490854,1.05144526598,1.0527431839,1.05199314756,1.05510294926,1.05118251067,1.04863642198,1.04718184578,1.04519088929,1.03739175987,1.03936824029]","[1.02261944477,1.02712096303,1.03667803706,1.08657101579,1.0571859829,1.07303637847,1.0866058816,1.05818166219,1.06260231969,1.06055180182,1.0560874949,1.05370549687,1.05567360579,1.05428900783,1.05132816727,1.05258196945,1.05176852303,1.05477978861,1.05071097439,1.04791965166,1.0460365848,1.04324646667,1.03382902465,1.03189530879]"
1.4_1.0_3.0_1.0_2,"[1.89110958401,1.89495779423,1.8943520285,1.89165071528,1.88863010941,1.88591357351,1.88334700567,1.88052388679,1.87709181725,1.87281104061,1.86747514151,1.86079485421,1.85227819339,1.84106631641,1.8296786631]","[1.36584441751,1.36258402317,1.3600040002,1.35774906867,1.3557137056,1.35385248182,1.35211453967,1.35043658577,1.34874893232,1.34697591381,1.34502640373,1.34277198431,1.34000251755,1.33632429523,1.33694783884]","[1.36576481265,1.36254697959,1.35996696533,1.35769809736,1.35564581294,1.35376513475,1.35200318107,1.35029454654,1.34856708277,1.34674124453,1.34471900064,1.34235916517,1.3394264537,1.33547141295,1.33631432507]"
1.4_1.0_3.0_1.0_3,"[1.90935571071,1.91325187235,1.91218055878,1.90865056615,1.90456379417,1.90056875796,1.89646817871,1.8917945789,1.88614044872,1.87921335576,1.87074353475,1.8603587649,1.85222536789,1.8550167198,1.85382062139]","[1.34878747324,1.34827186528,1.34782517865,1.34725806853,1.34658792945,1.34584530628,1.34500573719,1.34399439824,1.34270357434,1.3409964332,1.3386934838,1.33554332641,1.35150572756,1.3443810201,1.35488371132]","[1.34854815406,1.34797787075,1.34747364345,1.34686530135,1.34616446949,1.345389603,1.34450748001,1.34343671641,1.34206150545,1.34023045015,1.33773525009,1.33426622903,1.34964625676,1.34194356472,1.35100028997]"
1.4_1.0_3.0_1.0_4,"[1.89599488259,1.90302337986,1.90683518866,1.9071260158,1.90545226741,1.90299950029,1.8999369674,1.89577659985,1.88990876285,1.88186623235,1.87130442636,1.85774124364,1.84019834821,1.81657356144]","[1.40037419821,1.39094814455,1.38308044885,1.37629639668,1.37039957893,1.36536213896,1.36109962716,1.35736391818,1.35376186226,1.34983931137,1.34520296682,1.33910379641,1.3304880433,1.31736049353]","[1.40002077788,1.39048192739,1.3824874542,1.37562239481,1.36969624697,1.36465418705,1.36038326251,1.35662039929,1.3529647545,1.34894909487,1.34414493593,1.3377143367,1.32834865951,1.31317607593]"
1.4_1.0_3.0_1.0_5,"[1.90279752679,1.90160342695,1.89875417343,1.89509785744,1.89102342085,1.88648439671,1.88122277069,1.87493363341,1.86730113853,1.85793943777,1.84628059429,1.83140347473,1.81170804222,1.78412147216,1.74166488704,1.66331656959]","[1.38331822651,1.38007981996,1.37740010185,1.37506798177,1.37294340537,1.37091570314,1.36887991643,1.36672102431,1.36429535423,1.36139896465,1.35770639555,1.35263901863,1.34504148235,1.33223151306,1.30638815887,1.23390000476]","[1.38313664929,1.379897811,1.37721869445,1.37488900521,1.37276618493,1.37073737568,1.36869632809,1.36652686507,1.36408320229,1.36115676371,1.35741197623,1.35224727937,1.34444946808,1.33116311199,1.30389839335,1.22537131937]"
1.4_1.0_3.0_1.0_6,"[1.89317354849,1.91876989359,1.94651456357,1.97629046519,1.98528069565,1.94265118011,1.89902565369,1.87635307185,1.88048226214,1.88224485144,1.8848123175,1.88346524725,1.87948392822,1.87357169455,1.8657494269]","[1.39212780345,1.39267736499,1.39563292294,1.40138455224,1.3741916535,1.35815296854,1.35106152358,1.34688055415,1.3483255688,1.34520694811,1.34628010511,1.3514040771,1.34860960394,1.34884739058,1.34892165793]","[1.39092643009,1.39054257997,1.39205546797,1.39586310124,1.37148667917,1.35629023295,1.35011313233,1.34649608289,1.34801882645,1.3447739753,1.34568659374,1.35056208988,1.34756987625,1.3474352784,1.34678424941]"
1.4_1.0_3.0_1.0_7,"[1.87987740715,1.88492099657,1.88605579214,1.88519890497,1.88373596231,1.88214664812,1.88032691236,1.87799525605,1.87491417925,1.87091900439,1.86584639495,1.85943919278,1.85124715939,1.84048499224,1.82573507015]","[1.36684980545,1.364969465,1.36323500499,1.36129666742,1.35932580817,1.35751412301,1.35590472062,1.35442960354,1.35298985356,1.35149765131,1.34987304666,1.34801402425,1.34574837663,1.34274487766,1.33828753119]","[1.36673080142,1.36485094476,1.3631136746,1.3611777755,1.35921185728,1.35740304636,1.35579190895,1.35430929406,1.35285545133,1.35134114574,1.34968337438,1.34777384097,1.34542747575,1.34228469054,1.33755740819]"
1.4_1.0_3.0_1.0_8,"[1.9614237704,1.96036088118,1.95769683031,1.95427259369,1.95050377793,1.94640328658,1.94178482017,1.93642335561,1.93010965564,1.92262654961,1.9136907809,1.90288046812,1.88953270287,1.87254518149,1.84985633245]","[1.37367341906,1.37058114522,1.3679420825,1.36557290273,1.36335699181,1.36120086838,1.35901311022,1.35669412772,1.35412737029,1.35116609324,1.34761087503,1.34317032359,1.3373879064,1.32948799481,1.31795533228]","[1.37365745293,1.37055704315,1.36790904394,1.36553005467,1.36330159063,1.36112763824,1.35891369296,1.35655575253,1.35392992693,1.35087624456,1.34717017708,1.342469721,1.33620731693,1.32733177992,1.31348541017]"
1.4_1.0_3.0_1.0_9,"[1.92929513624,1.92913557682,1.926934634,1.92415362043,1.92116465638,1.91770722442,1.91338238634,1.90787918867,1.90096886625,1.89240341631,1.88180878792,1.8685799325,1.85170841161,1.829339594,1.79712034715]","[1.37547836039,1.37204984917,1.3692382349,1.366823707,1.36465159954,1.36256880373,1.3604215235,1.3580588691,1.35532065755,1.35200647213,1.34782480171,1.34230863112,1.33464920091,1.32327949392,1.30416341767]","[1.37523778402,1.37178358611,1.36896338806,1.36654799374,1.36437360559,1.3622826218,1.36011948715,1.35773120223,1.35495175463,1.35156649982,1.34725194558,1.34146740487,1.33321732252,1.32037273388,1.29648105875]"
1.4_1.0_3.0_1.0_10,"[1.89699893361,1.90270639113,1.90687568656,1.90860634812,1.90836260773,1.90683029913,1.90441355303,1.90119527197,1.89706800517,1.89184194486,1.88526632527,1.87697211091,1.86634531303,1.8522802536,1.84066198241]","[1.38236461606,1.37929909477,1.37637269117,1.37353412171,1.37075372175,1.36803329454,1.36537906875,1.36277362347,1.36016537674,1.35747081282,1.35457379966,1.35130542621,1.34738197102,1.34223802066,1.34242012697]","[1.38211732734,1.37911393018,1.3762012427,1.37335662754,1.37056446781,1.36782862444,1.3651520486,1.36251235481,1.3598518551,1.35707849305,1.35406202047,1.35060732527,1.34637689753,1.3406761427,1.34115838706]"
