SimulationId,cohesion_degree,average_speed,average_direction
2.6_0.8_3.4_1.4_1,"[2.02940202834,2.00988850632,1.98906727206,1.96442651173,1.93436834965,1.89272116247,1.83357676209]","[2.111825151,2.11027510336,2.10161733632,2.08056829793,2.06537423294,2.00087966033,2.0188903571]","[2.11175662399,2.11007172869,2.10108943313,2.07924709023,2.06224169958,1.99364382962,2.00276965205]"
2.6_0.8_3.4_1.4_2,"[2.43195316596,2.40871747855,2.3761144438]","[2.57739200703,2.56762262298,2.55615128951]","[2.57649200606,2.56610745171,2.55333199635]"
2.6_0.8_3.4_1.4_3,"[2.3653010929,2.36685844458,2.36120689051]","[2.53699654935,2.56561766973,2.57302679652]","[2.53445030329,2.56174861066,2.56613825034]"
2.6_0.8_3.4_1.4_4,"[2.30082953166,2.28690004302,2.25267817127]","[2.5974006221,2.57649983885,2.54157163743]","[2.59555152204,2.57281261837,2.53189688839]"
2.6_0.8_3.4_1.4_5,"[2.36630518917,2.32961199484,2.2709472819,2.1600919937]","[2.57258632424,2.55800391613,2.53195679074,2.45390189924]","[2.57147238539,2.55612079161,2.52766460917,2.43449764139]"
2.6_0.8_3.4_1.4_6,"[2.43958304075,2.45522327352,2.45834189623]","[2.61126083344,2.6085725727,2.60292993428]","[2.60933954164,2.60641261201,2.60026495419]"
2.6_0.8_3.4_1.4_7,"[2.40766189933,2.39433740603,2.36857569652]","[2.57619514341,2.56876245579,2.55984245075]","[2.57525998674,2.56737145248,2.55751107366]"
2.6_0.8_3.4_1.4_8,"[2.42883660581,2.39620526494,2.34641261873,2.26185750053]","[2.56944295421,2.55602002543,2.53485514095,2.48854978465]","[2.5685851387,2.55423442078,2.53034545249,2.47014172608]"
2.6_0.8_3.4_1.4_9,"[2.37746775557,2.34385487527,2.28877179581]","[2.5674131497,2.55247617648,2.52763810668]","[2.56589767226,2.54966457667,2.52060836333]"
2.6_0.8_3.4_1.4_10,"[2.41680085856,2.39557255811,2.36230976917]","[2.57732730415,2.56719061584,2.55120214525]","[2.57586687132,2.56444253408,2.54482709748]"
