SimulationId,cohesion_degree,average_speed,average_direction
3.0_0.2_3.2_1.0_1,"[1.22445443782,1.16816978119,1.08909284725]","[2.81161013806,2.81985366906,2.82063758143]","[2.80924993969,2.81603660525,2.8116293818]"
3.0_0.2_3.2_1.0_2,"[1.68990392444,1.66724020371]","[2.98456381386,2.97646246668]","[2.9828205106,2.97039130877]"
3.0_0.2_3.2_1.0_3,"[1.64364867349,1.62476648134]","[2.99293414089,2.98613628306]","[2.98891524217,2.97714507052]"
3.0_0.2_3.2_1.0_4,[1.38546182971],[2.98525993039],[2.97800347652]
3.0_0.2_3.2_1.0_5,"[1.51567705341,1.45815716876]","[2.97495364835,2.91984727284]","[2.97214269462,2.90922854135]"
3.0_0.2_3.2_1.0_6,[1.59209216973],[2.99898271932],[2.99749454705]
3.0_0.2_3.2_1.0_7,"[1.60174234055,1.55964750249]","[2.9830495572,2.97450021903]","[2.98186266423,2.970684076]"
3.0_0.2_3.2_1.0_8,"[1.57034600566,1.54331878685]","[2.9773162801,2.9803814908]","[2.9743054688,2.97130181043]"
3.0_0.2_3.2_1.0_9,"[1.46429760068,1.42638466209]","[2.97379650139,2.97108211681]","[2.96934328334,2.95585879185]"
3.0_0.2_3.2_1.0_10,[1.59222256702],[2.96273224349],[2.95888487917]
