SimulationId,cohesion_degree,average_speed,average_direction
2.4_1.4_1.8_0.6_1,"[1.09287331864,1.13351679593,1.1545967074,1.13666696069,1.1103931111,1.08625416334,1.06176617674,1.03101690625,1.01806938864,1.00494127249,0.896862303894]","[1.97081689973,1.87721815247,1.81288996962,1.75843456363,1.76031846129,1.75206293508,1.7576631391,1.74816763196,1.73885117789,1.7140881698,1.65445831157]","[1.9689518894,1.87651278378,1.81285978702,1.75823901205,1.76009452107,1.75185329845,1.75741597738,1.74775731885,1.73862407658,1.71159262708,1.64795981118]"
2.4_1.4_1.8_0.6_2,"[1.11501729249,1.13648021269,1.14599125511,1.14123674653,1.13679168912,1.12375141035]","[2.37245616947,2.37510450366,2.37090273608,2.36283743554,2.35434789975,2.33956454305]","[2.37232864514,2.37504466445,2.37084516588,2.36268709059,2.35412487372,2.33888213745]"
2.4_1.4_1.8_0.6_3,"[1.12962698687,1.11993092211,1.1072313942,1.09359142369,1.07316191748,1.03113436977]","[2.38080752448,2.37188399317,2.36686950131,2.36069981887,2.34843863452,2.30342194505]","[2.38069361149,2.37168737084,2.36675162907,2.36055014882,2.34801063813,2.301197875]"
2.4_1.4_1.8_0.6_4,"[1.10645050659,1.1275812427,1.14378067584,1.16295193425,1.16042018927]","[2.37387930217,2.36015961659,2.36894608528,2.37730580711,2.37488020627]","[2.37310603214,2.36015074706,2.36860515037,2.37720984878,2.37432640149]"
2.4_1.4_1.8_0.6_5,"[1.10567682071,1.10291716776,1.10122616157,1.09785658615,1.08989674322,1.06325223179]","[2.41136746612,2.39341122348,2.39966257568,2.38577008612,2.38145407639,2.36406188215]","[2.41134126478,2.39338342539,2.39956596293,2.38558341961,2.38089291223,2.3600416247]"
2.4_1.4_1.8_0.6_6,"[1.08793877048,1.08477637497,1.09167983091,1.10443347297,1.11552326701]","[2.4242061036,2.41838451239,2.41572652994,2.41544762672,2.41682534855]","[2.42392215186,2.41805317359,2.41531426692,2.4146238088,2.41515157398]"
2.4_1.4_1.8_0.6_7,"[1.13003755932,1.14245114095,1.14488700855,1.14223288879,1.13683329555,1.12646759063]","[2.39344827737,2.38495489077,2.37983786451,2.37377034268,2.36489864545,2.34292165705]","[2.3930148093,2.38492447394,2.37968694053,2.37368140935,2.36477923355,2.34275581331]"
2.4_1.4_1.8_0.6_8,"[1.17428231822,1.1732988575,1.16744139942,1.15979712436,1.1576987208,1.14660169007]","[2.39187967537,2.39133858704,2.38906842876,2.39015007713,2.37822579699,2.36339640536]","[2.39182372601,2.39126893098,2.38894513521,2.38994961491,2.37779841072,2.36150848443]"
2.4_1.4_1.8_0.6_9,"[1.17593556443,1.17172622138,1.16773846918,1.16329531666,1.16080229405]","[2.39621531867,2.39798169289,2.3891594628,2.385916697,2.37600247174]","[2.39610566567,2.39791234437,2.3890365298,2.38567848901,2.37565367589]"
2.4_1.4_1.8_0.6_10,"[1.13829313233,1.14707976505,1.1562197154,1.15510114038,1.15277637261]","[2.39849113795,2.40308778556,2.38917823081,2.3841237841,2.37627766963]","[2.39841640536,2.40275886915,2.38895863172,2.38402488699,2.37604274465]"
