SimulationId,cohesion_degree,average_speed,average_direction
1.2_1.6_3.4_1.8_1,"[2.89676728297,2.89914195853,2.89358549659,2.88459109555,2.87471979727,2.86559520678,2.85787673069,2.85180217338,2.84733380336,2.84426114983,2.84231740613,2.84122487727,2.84073846231,2.84066225516,2.84083727595,2.84113882716,2.84147118773,2.84176907121,2.84197125974,2.84202654114,2.8419048636,2.84156639258,2.84096910815,2.8400742392,2.83882631096,2.83714185521,2.83491807975,2.83201588878,2.82829011829,2.82351601166,2.81738539126,2.80947837873,2.79926072414,2.7858707442]","[0.736311792555,0.777508623767,0.752603800285,0.799607852315,0.796609095478,0.787526710094,0.794639581754,0.794448278692,0.787527907022,0.773049473044,0.775301304703,0.776518168572,0.772783943747,0.773045163923,0.7712679441,0.771471647671,0.772710971844,0.766074060479,0.768268740513,0.76934458876,0.76743182041,0.764954779913,0.762757131065,0.762490712695,0.76146055037,0.761493234108,0.760955831774,0.761978899645,0.758187143658,0.757418856633,0.755736953176,0.754589699297,0.755035603778,0.746945687565]","[0.727999089156,0.770208719965,0.746305442979,0.794622881046,0.793479070805,0.785864450561,0.793906661077,0.794186300601,0.7874579741,0.773038586079,0.775300239083,0.776513909067,0.772775403781,0.773033363062,0.771253312016,0.771453750146,0.772689198505,0.766048220934,0.768237376768,0.769306711307,0.767386127853,0.764899247195,0.762689042874,0.762405792352,0.761353371741,0.761355322356,0.760775776244,0.761739019888,0.757865017394,0.756975581713,0.755115227982,0.753694899276,0.753713185498,0.744987923047]"
1.2_1.6_3.4_1.8_2,"[3.18283266414,3.19654287879,3.22598783629,3.25077693747,3.2626745963,3.26255748938,3.25551074744,3.24679480314,3.23970828931,3.23520873858,3.23259573088,3.2304979711,3.22764292358,3.2232117763,3.21683069689,3.20835808069,3.19761838889,3.18415660337,2.72463147576]","[1.16255181793,1.14889389368,1.14007696532,1.13467981021,1.13122860246,1.12852629676,1.12591529113,1.12324049128,1.12060042612,1.11811323994,1.11581054688,1.11363431919,1.11147200865,1.10918768339,1.10663362479,1.10363877519,1.09997092456,1.09525667556,1.07460605632]","[1.16091327149,1.14736950319,1.13914541387,1.13428890379,1.13105055388,1.12833291268,1.12565899017,1.12295159082,1.12030025709,1.11779641641,1.1154577097,1.11322243247,1.11097685268,1.10858233198,1.10588393945,1.10269397641,1.0987441408,1.09357481785,1.07332258972]"
1.2_1.6_3.4_1.8_3,"[3.16494008707,3.18205727242,3.15677049903,3.13961373233,3.1489486596,3.14531675444,3.15435504102,3.15921487505,3.16092269087,3.16245864587,3.16355523525,3.16448946013,3.16455434283,3.16430195119,3.16561673997,3.16454393476,3.16449327127,3.16310850334,3.16334944777]","[1.18350244143,1.13786156737,1.11332632907,1.14482326518,1.11643778936,1.12696497125,1.10834299127,1.11296742223,1.11413676106,1.11273808171,1.10999312772,1.10645152431,1.10287078698,1.11020433415,1.10820940291,1.10111663109,1.10819089427,1.10277802376,1.10149746826]","[1.18227220199,1.1371599141,1.11238367061,1.14330339776,1.11580372574,1.12632382226,1.10782122697,1.11250631507,1.113613952,1.11216022186,1.10936681339,1.10575344276,1.10205617345,1.10925250895,1.10712146599,1.09982590704,1.10659974213,1.10077781165,1.09866686895]"
1.2_1.6_3.4_1.8_4,"[3.2645749746,3.25900010058,3.23876355005,3.22695703478,3.22284552385,3.22003157926,3.21886890953,3.21910061329,3.22066054916,3.22371855563,3.22825666602,3.23377194508,3.23929823682,3.24362871909,3.24556224524,3.24404495098,3.23815087117]","[1.13082032831,1.13615756533,1.14000347507,1.13918784553,1.14327537262,1.14394574341,1.14176199905,1.13814649491,1.13441120975,1.13114891867,1.12830960924,1.12559767613,1.12277003215,1.11970209481,1.11630313261,1.11239505721,1.10759858796]","[1.12552325206,1.13331615346,1.13832419005,1.13831207272,1.14273843109,1.14344727723,1.14114294159,1.13731865823,1.13332003273,1.12976063745,1.12661123708,1.12359930584,1.12050239179,1.11720635088,1.11361234295,1.1095042568,1.10440515145]"
1.2_1.6_3.4_1.8_5,"[3.21010684511,3.21938565966,3.22054272634,3.21794235537,3.21452532427,3.21133538332,3.2082272376,3.20472285801,3.20050154406,3.19548357824,3.18965511331,3.18287665324,3.17482829889,3.16502720305,3.15283740949,3.13739782031,3.11739105344,3.09045618958,3.0513348991]","[1.15703411417,1.15118109207,1.14722867193,1.14426332316,1.14178715435,1.13946567502,1.13707914713,1.1345198331,1.13175675614,1.12880989819,1.12561913499,1.12207304516,1.11799251121,1.11310628762,1.10701829604,1.09913778914,1.08851179751,1.07336034615,1.04920573751]","[1.1570271694,1.15107610296,1.14706011833,1.14414581864,1.14173057376,1.13943444752,1.13704508458,1.1344638531,1.13166392855,1.12866854992,1.12541660735,1.12178702258,1.11758014911,1.11248913063,1.10605443017,1.09756014049,1.085774998,1.06820364633,1.03806105215]"
1.2_1.6_3.4_1.8_6,"[3.22861856819,3.21945654194,3.20706472623,3.19619758223,3.18971610147,3.18168434035,3.17863843292,3.17954686061,3.18008442517,3.17987474525,3.17901765443,3.17811636681,3.17696480222,3.17538297586,3.17333100384,3.17090852427,3.16929355805,3.16695909628]","[1.20685148965,1.14989052791,1.16422352684,1.13262119401,1.13260357225,1.12915118237,1.1136586143,1.10919381842,1.10799998388,1.10723786861,1.10604971169,1.10437499721,1.10263306707,1.10076013313,1.09857049017,1.09618823994,1.10029044516,1.09545459627]","[1.20350318801,1.14964313662,1.16326182194,1.13231647617,1.13250692735,1.12883922468,1.11350464708,1.10898354987,1.1077461343,1.10693322983,1.105691955,1.10395862699,1.10214873449,1.10019150394,1.09788426941,1.09532878914,1.09924294095,1.09407814461]"
1.2_1.6_3.4_1.8_7,"[3.23506594628,3.21746511673,3.21211098326,3.21499443998,3.22134672534,3.22747383993,3.23141353637,3.23270866793,3.23179509106,3.22939489178,3.22610956261,3.22224639091,3.21781939286,3.21263650146,3.20639596623,3.19874410775,3.18927571545,3.177501429,3.16269137667]","[1.1698058507,1.15753237125,1.14897592404,1.143176217,1.13900246798,1.13560459174,1.1325328508,1.12964067155,1.12692497774,1.12440191697,1.12204815769,1.11979519957,1.11754863629,1.11520722622,1.11266766756,1.10981132528,1.1064781142,1.10246143017,1.09727861201]","[1.16887281987,1.15678753302,1.148302801,1.14254615488,1.13842204715,1.13508257964,1.13206534521,1.1292109989,1.12651009649,1.12397830076,1.12159455037,1.11929259872,1.11697852084,1.1145486735,1.11189342475,1.10888204318,1.10533213047,1.10099160354,1.09525673677]"
1.2_1.6_3.4_1.8_8,"[3.19687082516,3.22610703275,3.24049537869,3.24339683742,3.24074710161,3.23673453197,3.23304768865,3.22981858542,3.22671695756,3.22349180841,3.21999294337,3.21601406796,3.21120983411,3.20512583663,3.19725506967,3.18702687856,3.17367057095,3.1558739436,3.13083477408]","[1.15789430811,1.15232022926,1.14960113817,1.14783377355,1.14597453418,1.14362712855,1.14077458102,1.13760538253,1.13431419025,1.13097084206,1.12750932138,1.12377644094,1.11957770676,1.11469664296,1.1088831909,1.10181017299,1.0929860535,1.08155593279,1.06558436813]","[1.15774410699,1.1522532003,1.14941840714,1.14766035831,1.14587049915,1.14356146034,1.14071426585,1.13752385111,1.13418347602,1.13076903448,1.12721994029,1.12337557733,1.11901951493,1.11389887441,1.10770475602,1.10000497159,1.09009667392,1.07663552157,1.05626489441]"
1.2_1.6_3.4_1.8_9,"[3.2144085909,3.22677981682,3.23340574588,3.23696430007,3.23879820103,3.23919667685,3.23817473841,3.23596117768,3.23303084761,3.22984792032,3.22660216759,3.22311973531,3.21894920667,3.21351162423,3.20619743437,3.19634044078,3.18301562967,3.16441752756]","[1.15404152806,1.14814733351,1.14438481216,1.14159042997,1.13904913881,1.13636197526,1.133413701,1.13025179867,1.12695284279,1.12355489489,1.12004318119,1.1163524635,1.11237114505,1.10794299391,1.10285979221,1.09683145691,1.08939504083,1.07954419532]","[1.15383350954,1.14760795819,1.1438456118,1.1412187528,1.13879668181,1.13614571635,1.13317137283,1.12993412578,1.1265234586,1.12298883906,1.11931345254,1.11541261222,1.11113981192,1.10628618773,1.10055885797,1.09351141232,1.08433824247,1.07104028853]"
1.2_1.6_3.4_1.8_10,"[3.22274272559,3.22757163146,3.23207740889,3.23469815992,3.23684970412,3.24015384779,3.24492533321,3.25022394467,3.25466464061,3.25716409782,3.2572524037,3.25498198233,3.25064494686,3.24449730998,3.23658894199,3.22669958861,3.21432044482,3.19857330902]","[1.17017524715,1.16182329465,1.15506288735,1.14999345813,1.14614772105,1.1429749465,1.14009354137,1.1373234325,1.13462219554,1.13199546154,1.12942891887,1.12686283675,1.12419803664,1.12130960698,1.11804988145,1.11422965875,1.10956524244,1.10354628891]","[1.16944042591,1.16124701501,1.15442205806,1.14917217071,1.14518061581,1.14193236025,1.1390202421,1.13624524812,1.13355689027,1.1309517514,1.12840441217,1.1258447074,1.12316324516,1.12022214821,1.11685416731,1.11283765333,1.10782634442,1.10113299248]"
